0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.0,0.0,0.08,-0.06,0.06,0.0,0.06,0.04,-0.02,0.2,-0.18,-0.14,-0.08,0.04,0.08,0.0,0.02,0.1,0.06,-0.06,0.04,-0.04,0.08,0.0,-0.1,-0.18,0.0,5.476006452297303,4.288036883111724,4.775271154833321,3.6694565728806126,6.918233281132816
1.0,1.0,1.0,0.2,0.1,-0.02,0.08,-0.2,0.0,-0.14,0.0,-0.02,0.02,0.0,-0.02,-0.06,0.0,-0.02,0.04,-0.18,0.14,-0.12,0.08,-0.16,0.12,-0.02,-0.06,0.02,0.16,-0.06,4.21400074253663,4.328602848012665,4.502226626996096,5.677815501399186,5.001023837701805
1.0,1.0,1.0,0.1,0.16,-0.14,0.0,-0.06,0.02,-0.02,0.14,0.04,0.02,0.06,0.12,0.18,-0.18,-0.2,-0.04,0.12,0.12,-0.14,0.08,-0.06,0.0,0.1,0.14,-0.04,0.14,-0.02,4.972388960801895,4.576894924163314,5.511969493152932,4.928784311554892,4.095992552719945
1.0,1.0,1.0,-0.04,0.36,0.04,-0.24,0.06,-0.06,-0.02,0.0,0.1,0.12,0.02,0.14,-0.02,0.06,-0.16,-0.18,-0.12,0.06,-0.2,0.0,0.0,-0.08,-0.08,0.16,-0.08,0.08,-0.04,3.9987149313128123,6.132914095509709,4.92846782892245,3.0107466361301363,5.540686474200747
1.0,1.0,1.0,0.04,0.18,0.1,0.02,-0.14,0.12,-0.24,0.04,-0.04,0.0,0.0,0.08,0.04,-0.06,0.1,-0.02,-0.1,0.0,0.1,0.14,0.12,-0.16,0.04,0.04,0.2,-0.14,-0.1,5.812355480666362,4.792457284951195,5.53297532413684,5.525383201600041,3.9547957358624575
1.0,1.0,1.0,0.42,-0.08,0.14,0.14,-0.14,0.04,-0.12,0.06,-0.02,0.06,-0.2,0.1,-0.14,0.04,-0.02,0.06,-0.08,0.06,-0.02,-0.16,0.14,0.0,-0.02,0.02,0.06,0.02,0.08,5.0007311338769895,4.343143017779396,3.947700058562929,5.186881954391566,5.832526592602426
1.0,1.0,1.0,0.34,0.14,0.0,0.06,-0.04,0.22,-0.14,0.0,-0.1,-0.08,-0.12,-0.12,0.02,-0.22,-0.04,-0.08,0.1,0.1,-0.04,0.26,-0.02,0.06,0.0,0.06,-0.1,-0.02,0.2,4.81809765183596,4.712042016169415,3.1839779655029323,5.191513813435696,3.8658856044459142
1.0,1.0,1.0,-0.12,0.26,-0.02,-0.06,-0.06,-0.08,0.0,0.04,0.04,-0.12,0.0,-0.04,-0.02,0.14,-0.12,-0.14,0.06,0.08,0.0,0.02,0.1,-0.08,0.08,-0.08,0.2,-0.1,-0.06,5.415433920143602,5.380064626088592,5.905908469108011,3.9513730907668725,5.413123642798711
1.0,1.0,1.0,0.06,0.16,0.06,-0.1,-0.08,-0.06,0.04,-0.08,0.04,0.1,0.08,0.06,-0.06,0.08,0.02,-0.02,-0.08,-0.1,-0.06,-0.04,-0.02,-0.06,0.04,-0.14,0.08,-0.12,-0.04,5.654767070064568,4.666409865812569,5.799582708952798,4.673874106448188,3.5775133559297725
1.0,1.0,1.0,-0.1,-0.14,-0.08,-0.14,0.08,-0.14,0.26,-0.08,-0.06,0.06,-0.24,0.02,0.14,0.06,0.0,-0.14,-0.02,0.04,0.08,0.12,0.12,0.08,0.18,0.06,0.02,0.08,0.06,3.965982894949034,5.361614771224754,4.311256169037952,6.336075620265905,6.673947313201752
1.0,1.0,1.0,0.14,0.12,0.02,-0.18,-0.18,0.08,-0.06,-0.16,0.14,-0.06,-0.02,-0.08,-0.12,-0.1,-0.14,0.12,0.08,0.08,-0.16,0.06,0.02,-0.1,0.14,0.12,-0.12,0.02,0.06,5.030294586641164,4.442345880600459,5.074179520493108,4.602847009876874,4.359480603458471
1.0,1.0,1.0,0.06,0.06,-0.04,-0.1,0.06,0.0,0.08,-0.02,0.14,0.0,-0.16,-0.12,0.0,-0.12,0.12,0.02,-0.06,0.0,-0.06,0.0,0.1,-0.12,-0.1,-0.02,-0.02,0.18,0.16,5.174268417398794,6.6942896498996545,5.471344804803556,4.557365965497933,5.040022493738599
1.0,1.0,1.0,0.3,0.26,-0.04,-0.04,-0.34,-0.06,-0.24,-0.12,0.04,0.2,0.12,0.0,0.0,-0.04,0.0,0.08,0.0,0.04,0.08,0.0,0.08,-0.06,0.22,-0.08,-0.08,-0.08,-0.16,4.288177076131577,3.328172920327587,3.718455180207132,5.494832994276898,4.215183796537977
1.0,1.0,1.0,0.02,0.02,-0.12,-0.14,0.04,0.26,-0.12,0.06,-0.1,0.06,0.1,0.04,-0.06,-0.1,0.0,0.06,0.14,0.04,-0.02,0.04,-0.02,0.04,-0.04,-0.16,-0.18,-0.2,0.1,6.307643229395684,6.091540871095092,5.063078979122605,4.979294494215643,5.269878327755549
1.0,1.0,1.0,0.2,0.04,0.0,-0.08,-0.04,0.12,0.08,0.0,0.04,-0.18,0.04,0.02,-0.04,-0.16,0.0,0.04,-0.1,0.02,0.12,-0.04,-0.28,-0.02,0.12,0.18,-0.12,0.04,-0.04,5.215876954280647,5.280742016110042,5.406596080398553,5.899601213272721,4.652959734542865
1.0,1.0,1.0,-0.04,0.3,-0.1,-0.08,-0.06,0.06,0.14,0.0,-0.06,0.06,0.02,-0.16,-0.12,0.06,-0.1,-0.16,0.1,0.06,-0.06,0.1,0.0,-0.1,-0.04,-0.18,-0.02,-0.06,0.0,7.22750473992194,4.650498435577765,7.12781284140345,4.398910136093115,4.057081055177354
1.0,1.0,1.0,0.16,-0.16,-0.04,-0.2,0.0,0.08,-0.02,0.04,-0.1,-0.22,0.0,-0.1,-0.06,-0.14,-0.08,-0.04,-0.22,0.14,0.1,-0.02,0.16,0.0,0.0,0.16,-0.1,0.06,0.08,3.9790147579626876,6.022698581338334,4.8576394860355245,5.121442555813928,5.12710692762164
1.0,1.0,1.0,-0.06,0.36,0.14,-0.12,-0.38,0.14,0.04,-0.26,0.02,0.08,-0.06,-0.1,0.02,0.0,-0.06,-0.02,0.06,-0.12,-0.02,-0.1,0.12,0.04,-0.08,-0.08,-0.08,-0.06,-0.06,4.356371663416008,4.053247912624102,5.36838835000797,4.7054376064210315,4.648434091914573
1.0,1.0,1.0,0.16,-0.02,-0.14,-0.08,-0.18,-0.1,0.08,0.06,-0.1,-0.06,-0.08,0.06,-0.06,-0.04,0.02,0.08,0.0,-0.04,-0.12,-0.04,-0.12,0.0,0.0,0.04,-0.04,-0.06,-0.06,3.970879764723818,5.045125701568801,3.136441881166655,3.7614138001976816,5.645453371394127
1.0,1.0,1.0,-0.02,0.02,0.04,-0.12,-0.18,0.02,0.12,-0.06,0.02,-0.1,-0.04,-0.14,0.04,-0.12,-0.12,0.1,-0.12,-0.26,-0.02,0.12,-0.14,-0.02,-0.06,0.2,0.02,-0.04,0.06,3.130554396211655,5.209159002138674,5.85852030981981,4.592218870828509,4.992813961215143
1.0,1.0,1.0,0.08,0.18,0.02,-0.06,-0.06,-0.08,-0.16,-0.1,-0.1,0.0,0.0,-0.12,-0.02,-0.08,-0.02,-0.14,-0.12,-0.06,0.0,0.0,0.04,0.02,-0.02,-0.12,-0.18,0.06,-0.04,5.714968937908657,6.261941856740826,5.140484625218242,3.6927272515463283,4.010084460926423
1.0,1.0,1.0,-0.04,0.16,0.08,-0.06,-0.08,-0.1,-0.12,0.22,-0.1,0.18,-0.1,0.04,0.04,0.1,-0.06,-0.1,-0.1,0.04,-0.22,0.18,-0.04,-0.08,-0.02,-0.06,0.16,-0.06,-0.1,3.5169458912814546,5.358802107860471,4.567979727181363,3.6079455204295616,6.815432547885717
1.0,1.0,1.0,0.28,0.12,0.16,-0.02,0.0,-0.06,-0.08,-0.1,0.1,-0.16,0.0,-0.04,0.08,0.0,0.16,0.0,0.04,-0.08,0.06,-0.08,-0.02,-0.08,-0.04,0.12,-0.14,-0.04,-0.06,4.784519807642312,6.779963974070568,4.05706023732289,4.594293028189743,2.890496379533644
1.0,1.0,1.0,0.18,0.3,0.12,-0.18,-0.04,0.1,-0.1,-0.1,-0.04,0.1,0.18,-0.04,-0.1,0.0,0.14,0.04,-0.14,0.1,0.08,0.04,0.08,0.1,-0.08,-0.06,-0.06,-0.1,-0.12,4.467291681276515,4.460443078238296,6.424241319878302,4.016359295223243,4.393841548176041
1.0,1.0,1.0,0.06,-0.1,-0.12,-0.04,0.04,-0.16,-0.06,0.2,0.18,-0.06,0.1,0.04,0.04,-0.04,0.04,-0.04,0.06,-0.1,-0.08,0.08,0.12,0.02,0.06,0.12,-0.04,0.14,-0.02,6.808187479646542,4.618750651389952,4.732629938363436,6.111356519152223,5.60118753495607
1.0,1.0,1.0,0.36,0.1,-0.02,-0.22,-0.02,0.0,-0.04,0.1,-0.1,-0.02,0.18,0.08,0.04,-0.32,0.0,-0.08,0.12,-0.08,0.04,0.08,-0.04,-0.02,0.2,-0.02,0.02,-0.02,0.04,3.877531117493498,6.546892381369919,3.3790386499617044,4.407802693950932,5.225659356197904
1.0,1.0,1.0,0.22,0.1,-0.12,-0.28,-0.02,0.06,-0.06,-0.12,-0.02,0.06,0.1,0.04,0.0,-0.12,0.0,-0.16,-0.02,-0.02,0.06,-0.02,-0.04,-0.04,0.08,0.0,-0.04,-0.06,0.14,4.784306744142922,4.850187199953859,4.8716761748380915,4.219356129453615,4.127894837671078
1.0,1.0,1.0,0.08,0.22,0.02,-0.1,0.0,-0.02,-0.08,0.18,0.06,0.08,-0.14,-0.1,-0.06,-0.2,-0.1,-0.08,0.0,0.04,-0.12,-0.14,0.02,0.16,-0.02,0.06,-0.04,-0.18,0.02,6.044859978481934,5.087101215486016,5.227830080308168,5.704373951255514,4.379124264390559
1.0,1.0,1.0,0.2,0.18,-0.02,-0.34,-0.24,0.18,-0.2,-0.06,0.1,-0.06,0.02,0.2,0.02,-0.12,0.02,0.08,-0.2,-0.2,-0.08,0.14,-0.06,-0.04,-0.08,-0.24,0.06,0.08,-0.1,2.700093657517973,2.795427971847206,5.389211029426264,5.2359507174726945,5.43895660870934
1.0,1.0,1.0,0.12,0.18,-0.18,-0.34,-0.22,-0.12,-0.06,-0.04,-0.1,-0.1,-0.18,-0.12,-0.04,-0.02,-0.06,-0.14,0.02,-0.12,-0.12,0.06,0.02,0.04,0.08,0.04,-0.02,0.08,0.06,3.726987678681178,5.314627591393935,4.605312834876601,4.886550815447769,4.715724075602011
1.0,1.0,1.0,0.24,0.2,-0.08,-0.2,0.12,-0.12,0.02,0.04,0.02,-0.08,-0.04,-0.08,0.0,0.16,-0.08,-0.12,-0.1,-0.02,0.1,0.06,0.08,-0.02,-0.08,-0.1,0.02,-0.04,0.22,3.796033692330958,5.5508220828468655,3.99214858418905,4.445300208989219,5.6076327389420895
1.0,1.0,1.0,0.06,0.18,-0.2,-0.08,-0.16,0.16,0.1,-0.02,0.04,-0.12,0.0,0.08,0.12,0.08,-0.08,-0.04,-0.06,0.18,0.02,0.02,0.08,0.0,-0.12,0.08,0.1,-0.12,0.06,5.001109010511331,3.3395936344993338,5.505592499383402,4.670682456868087,4.553311371355082
1.0,1.0,1.0,0.08,0.08,0.0,-0.08,-0.06,-0.06,0.02,-0.1,0.24,0.04,-0.14,0.06,-0.16,0.16,0.08,-0.1,0.02,-0.16,0.08,-0.04,-0.08,0.06,0.0,-0.02,-0.08,0.08,-0.16,5.323931055307623,6.045666435829265,6.461941313128202,5.55990866605272,3.682403947363647
1.0,1.0,1.0,0.06,0.18,0.16,-0.12,-0.02,0.02,-0.1,-0.02,0.08,-0.06,0.04,-0.02,-0.04,-0.08,0.16,-0.08,-0.1,0.14,-0.16,0.0,-0.08,-0.22,0.14,-0.16,-0.1,0.1,-0.04,4.206463502344549,4.866931885910993,3.8017477445865033,3.9784928546223055,5.1136022424547924
1.0,1.0,1.0,0.08,-0.02,-0.14,-0.08,-0.16,0.0,0.02,0.08,0.02,-0.06,-0.16,-0.02,-0.1,-0.02,0.0,0.16,-0.06,-0.06,0.12,0.22,-0.02,-0.14,0.14,0.08,-0.02,0.06,-0.24,4.5369855623308,3.6049322117846705,3.3967458743565855,6.185982989094959,5.43009075843302
1.0,1.0,1.0,-0.04,0.3,-0.02,-0.02,0.18,-0.08,-0.02,0.02,0.0,-0.04,-0.02,-0.06,-0.04,0.08,0.04,-0.14,0.0,0.1,-0.1,0.02,-0.04,0.02,0.1,0.0,0.0,-0.06,0.06,5.703906564656007,5.497652731318219,4.991127110140621,5.158721942658531,6.057636642852424
1.0,1.0,1.0,0.08,0.04,0.04,-0.1,-0.12,0.1,-0.14,0.0,-0.1,-0.08,-0.06,-0.18,-0.06,0.16,0.18,0.04,-0.08,0.12,0.02,0.06,0.08,0.12,0.06,-0.14,0.14,-0.18,0.12,3.964835333536188,5.569139304179948,5.286860594103254,4.918069792471105,5.756249708684076
1.0,1.0,1.0,0.12,-0.04,0.0,0.04,0.0,-0.04,0.0,0.0,-0.04,0.1,0.0,0.06,-0.08,0.12,-0.16,0.06,0.18,0.08,-0.18,0.06,0.12,0.14,-0.1,0.08,-0.06,-0.06,-0.04,6.2198123166383255,4.0219729016742205,4.247174483946107,5.716630867358161,6.6515016204990856
1.0,1.0,1.0,0.06,-0.2,0.02,0.0,-0.14,-0.14,-0.02,0.06,-0.04,-0.1,-0.16,0.14,0.2,-0.18,0.14,-0.22,-0.22,0.04,-0.04,-0.06,0.14,-0.04,0.16,0.08,0.18,-0.16,0.06,6.168522139650789,4.760401173999732,6.077911913809384,5.553673831962359,4.9340283129154905
1.0,1.0,1.0,0.2,0.02,0.02,-0.04,0.04,-0.16,0.0,0.12,-0.12,-0.04,0.06,-0.02,-0.18,-0.12,0.06,-0.06,-0.18,0.04,-0.16,0.06,0.1,0.02,0.14,0.08,0.0,0.0,0.04,5.818857054265473,6.134175762960897,4.812150860202835,5.770861052332197,5.963507562710929
1.0,1.0,1.0,0.28,0.16,0.04,0.04,0.08,-0.12,0.0,-0.12,-0.24,0.2,-0.14,-0.02,-0.16,0.02,0.02,0.16,0.02,0.1,0.08,0.04,-0.04,-0.26,-0.06,0.12,0.02,0.04,0.1,5.144292949479,4.798354737400081,5.1854348527435175,5.855424641992671,2.8301431556369665
1.0,1.0,1.0,-0.06,-0.02,0.0,-0.06,-0.36,0.06,-0.06,-0.24,-0.06,0.12,-0.16,-0.16,0.02,-0.14,0.0,-0.04,0.08,0.08,0.08,0.04,-0.16,0.04,0.02,0.02,0.14,-0.12,0.02,6.986625206866731,5.8303497922544745,5.787493382300378,5.973598507596414,4.5608444085323985
1.0,1.0,1.0,-0.2,0.02,-0.14,-0.12,0.18,-0.14,0.1,0.04,0.06,-0.12,-0.06,-0.18,0.02,-0.1,-0.12,-0.02,-0.1,0.04,-0.02,-0.12,0.06,-0.02,0.0,-0.06,0.1,-0.12,0.02,5.4425099390253,5.3897598044084845,6.185154259677079,7.228332752097376,4.244356732408765
1.0,1.0,1.0,0.06,0.24,-0.02,-0.32,-0.2,0.12,0.0,-0.1,0.02,0.1,0.12,-0.02,0.04,-0.12,0.0,-0.04,0.14,-0.02,-0.06,-0.08,0.06,-0.04,0.18,-0.06,-0.16,-0.12,0.0,3.513618428215929,3.6502625409749863,6.325226893559561,5.492178893360263,3.906883018618915
1.0,1.0,1.0,0.22,0.32,-0.06,-0.08,0.38,-0.02,-0.02,-0.06,0.04,0.04,-0.06,-0.14,0.08,0.02,0.1,0.04,0.08,0.04,0.12,-0.1,-0.02,-0.06,0.0,0.14,0.16,0.04,0.16,4.512791388172067,4.943519638849776,5.46639787468925,3.876017901602363,2.750655129801797
1.0,1.0,1.0,-0.08,-0.04,0.04,-0.16,-0.16,-0.04,0.08,-0.1,0.14,0.02,0.08,0.02,-0.1,-0.02,-0.04,0.04,0.04,-0.12,-0.06,-0.18,0.0,0.04,-0.06,0.1,0.06,-0.12,-0.02,5.305266113547373,6.100775485109023,5.267428598955145,6.092830663268565,4.460241762371822
1.0,1.0,1.0,0.0,0.18,0.02,-0.16,0.14,-0.02,-0.04,-0.22,0.02,0.0,-0.08,0.0,0.16,-0.02,-0.14,0.2,0.0,0.12,0.02,0.06,0.0,0.04,-0.04,0.08,-0.08,0.14,0.06,5.292050707574402,5.377758151146448,5.5114666537823,4.09255682018666,5.609862046037059
1.0,1.0,1.0,0.3,0.16,0.06,0.0,0.02,-0.1,0.12,-0.24,0.0,0.06,0.2,0.02,-0.14,-0.02,0.08,-0.1,-0.14,0.04,-0.06,0.08,-0.1,-0.16,-0.1,0.1,0.14,0.06,-0.04,5.945075377751739,6.53275161506131,4.524926010332416,4.731795966555923,6.513209820504687
1.0,1.0,1.0,0.06,0.12,-0.06,-0.06,-0.1,0.12,-0.02,-0.02,0.0,-0.06,-0.04,-0.02,0.0,0.14,-0.02,0.0,0.06,-0.18,0.0,-0.04,0.0,-0.18,0.1,0.12,0.14,-0.22,-0.08,5.632407926691238,5.353483562196912,4.478131129416782,4.668165225794945,4.37522544586869
1.0,1.0,1.0,0.02,-0.04,0.06,-0.08,-0.16,0.08,0.1,-0.2,0.18,-0.08,-0.08,0.08,-0.06,-0.04,0.06,-0.08,-0.06,0.06,-0.02,0.12,0.1,-0.06,0.08,-0.14,-0.12,-0.16,-0.12,3.9218589657255833,5.408168515211769,4.11524839573093,6.391401399090471,5.270954122282512
1.0,1.0,1.0,0.2,0.12,-0.12,-0.14,-0.12,-0.02,0.08,0.16,0.2,0.14,0.02,0.04,0.08,0.06,-0.18,0.08,-0.02,0.14,-0.14,0.08,-0.06,0.04,-0.08,-0.08,-0.04,-0.06,0.06,4.725335000182388,5.18848469057081,4.407686119282157,5.2924066250085,3.271437041357503
1.0,1.0,1.0,0.14,0.04,-0.02,-0.16,-0.16,0.0,-0.14,-0.04,-0.1,0.12,-0.1,0.06,0.16,-0.04,0.0,-0.16,-0.04,0.08,-0.02,-0.04,-0.1,-0.06,-0.1,-0.2,0.04,0.04,-0.24,6.196107077423238,3.6429560440603805,4.80457869000785,5.88354332371453,3.9700905659491577
1.0,1.0,1.0,0.04,0.02,0.1,-0.22,-0.14,0.16,-0.06,0.0,-0.06,-0.14,0.06,0.12,-0.14,0.08,0.06,-0.06,-0.04,0.06,0.16,0.12,0.2,0.14,-0.04,0.02,-0.08,0.0,-0.08,4.634886129880452,4.301914454520267,3.858415173568785,5.13139152877561,6.289931208815993
1.0,1.0,1.0,-0.02,0.1,0.0,-0.2,-0.2,-0.08,0.06,0.02,-0.12,-0.16,-0.06,-0.06,0.08,-0.12,-0.2,-0.12,-0.08,0.04,0.02,0.02,-0.04,0.0,0.08,0.08,-0.06,0.12,0.02,4.805550235870609,4.459485232734098,5.029919132343187,5.904008162497599,5.441454091060778
1.0,1.0,1.0,0.12,0.1,0.02,0.06,0.02,0.08,-0.02,-0.04,-0.02,0.0,0.02,-0.02,-0.22,0.08,0.02,-0.04,0.12,0.12,-0.18,0.04,-0.06,-0.06,-0.08,0.14,0.02,0.1,0.0,6.296576258058358,6.1248938713500936,5.894092004344004,4.2987329512231724,7.965690525964048
1.0,1.0,1.0,0.1,0.06,-0.04,-0.1,-0.06,0.12,-0.04,0.2,0.08,-0.18,0.04,0.26,-0.16,-0.08,0.12,0.04,-0.1,0.02,0.1,0.06,-0.04,0.12,-0.28,-0.12,-0.04,-0.02,-0.06,3.3691541570385346,5.217423942024304,4.908204948637261,5.242957089200794,6.352155425156189
