0_0,0_1,0_2,1_0,1_1,1_2,decay_0,decay_1,W_0,W_1,J_0
0.572,0.344,0.172,0.016,-0.112,-0.016,4.948158776970881,7.099975966573243,8.55936739435029,3.402383102004709,0.0
0.5,0.592,0.284,-0.024,0.092,-0.012,6.677696559059894,7.542497683539368,3.3501832751973253,3.9844836605823124,0.0
0.564,0.68,0.388,-0.076,0.04,0.028,2.9785590543967277,3.9461456785747657,4.150755718817142,5.2204945377584515,0.0
0.716,0.72,0.524,-0.036,-0.028,0.088,3.694290513565792,2.7798201782150835,4.225121241003163,4.608271437599751,0.0
0.608,0.58,0.34,-0.004,-0.116,0.048,4.254729280101159,5.706608423390717,5.824018114572473,3.718760263435069,0.0
0.676,0.612,0.376,0.128,-0.06,-0.06,5.1606422019295835,3.207622832213703,4.517163762637486,3.0525945046068452,0.0
0.664,0.72,0.456,-0.072,0.248,-0.008,3.3263549042812777,3.2771430241189834,-0.06708341109890892,5.15288784080563,0.0
0.62,0.504,0.372,0.156,-0.032,0.036,6.515440895008925,5.178615076921353,3.758369644484392,1.424947095896933,0.0
0.464,0.612,0.244,0.004,0.132,-0.056,4.91446477181377,7.242149174906059,2.655156599523202,4.534773238306234,0.0
0.564,0.552,0.316,0.008,0.028,-0.012,7.115510778275343,5.8997454937959795,2.806190605130781,3.921341476966573,0.0
0.504,0.5,0.268,-0.056,-0.02,-0.012,6.592587015588283,7.22757816702013,7.541450053350914,4.69111406521532,0.0
0.624,0.62,0.372,-0.028,-0.308,-0.032,2.6990208710008914,4.2531693459211555,6.374430065706771,4.360034482756787,0.0
0.556,0.56,0.324,-0.132,-0.328,0.028,2.948895392379141,5.560606235821222,7.522256331706087,6.830826311678945,0.0
0.468,0.624,0.316,-0.12,-0.388,0.028,2.525984006910904,5.1866327154582565,7.232887481194358,7.618607805301736,0.0
0.808,0.604,0.476,0.368,-0.36,-0.176,2.463499204367012,2.017398583595691,7.581527392253076,2.3079705073052486,0.0
0.452,0.548,0.192,-0.212,-0.136,-0.012,5.264520615207616,5.1412490776094275,6.440754771278571,8.496265844995895,0.0
0.488,0.484,0.212,-0.08,0.056,0.048,7.664216947724872,6.211011872218164,2.76764237243706,6.075635314020421,0.0
0.584,0.532,0.292,-0.136,-0.256,0.16,4.782086434155994,4.257745106001696,9.025659313216694,7.005348908247747,0.0
0.684,0.716,0.496,0.1,0.084,-0.024,2.534001822561159,4.928552400256032,4.089887135423868,3.342954386529911,0.0
0.524,0.428,0.232,-0.144,0.0,-0.024,7.155393011410142,4.295337408185968,6.292689870412286,7.109364909077399,0.0
0.656,0.396,0.22,-0.02,-0.032,0.012,9.096925598681846,3.629411595385437,7.70907709943864,4.272855146174119,0.0
0.528,0.6,0.32,-0.076,0.016,-0.02,4.153744591075376,6.047115210859671,3.8287684008958567,5.570826194399749,0.0
0.528,0.464,0.224,-0.06,-0.22,0.032,4.873079155313935,5.715380840152315,8.624903255983995,5.2351263207305685,0.0
0.424,0.66,0.316,-0.132,0.028,0.032,4.061043965675495,7.4133539500751535,3.9778711305449823,4.557444311500617,0.0
0.728,0.624,0.488,-0.6,0.02,0.004,6.23180717045447,1.4314585872332408,3.3219246383868546,7.6745971229719405,0.0
0.616,0.5,0.316,0.08,-0.008,0.04,5.574894600370386,4.347258777877789,4.876189211462036,3.296537183426321,0.0
0.596,0.612,0.416,0.156,-0.28,-0.084,3.6342797260574446,4.63556891235615,7.274718476506966,3.189363531290039,0.0
0.576,0.772,0.436,0.016,0.136,0.048,2.0986903041861016,5.355711590484576,3.4835292667437114,3.54406060077182,0.0
0.276,0.44,0.068,0.02,0.028,-0.04,7.237281061052768,11.155304588174216,4.696705916761557,4.746307635172099,0.0
0.48,0.636,0.252,0.072,-0.272,0.072,3.0321824887814586,7.554673876929225,6.177608610973561,3.5857935987575127,0.0
0.832,0.62,0.508,0.208,0.02,-0.004,4.282748855633889,2.243260221102811,4.7097742109820615,2.7222579446330717,0.0
0.572,0.592,0.276,-0.092,-0.12,0.108,3.9013318804885437,4.920321189075892,6.058921717844249,5.986966803855989,0.0
0.476,0.648,0.276,-0.16,-0.556,0.06,1.2108720405747242,4.846143151320483,8.492244265225205,9.109691426434027,0.0
0.468,0.688,0.356,0.016,-0.112,0.096,2.3748652357486972,6.992365918115395,5.072622421024107,2.893218289225234,0.0
0.844,0.42,0.368,0.06,-0.072,0.012,6.2292922658882715,1.1228902252127746,8.131474355529097,4.175548838296968,0.0
0.516,0.64,0.38,0.056,-0.008,-0.064,3.9946037231064926,6.1854422066223185,5.082434532693507,3.3802128372752307,0.0
0.628,0.472,0.324,0.008,0.032,0.048,7.326030291330312,4.17653735699575,4.486562770084378,4.439339521216724,0.0
0.76,0.44,0.328,-0.056,0.024,-0.016,7.390989655393081,2.3059194324266814,4.764747138403566,4.918648613144079,0.0
0.632,0.388,0.228,-0.432,-0.052,0.012,9.758071996065457,2.0389380854956216,4.090115535903538,7.058235489858948,0.0
0.556,0.652,0.368,-0.052,-0.112,0.076,3.3637735153026402,5.210222214771613,5.526216766543303,4.762439098061529,0.0
0.688,0.684,0.444,-0.048,-0.188,0.028,2.6046583033656456,2.6357551123900698,5.641945493505691,5.001979514575183,0.0
0.428,0.6,0.244,-0.068,0.136,0.036,5.195201289802526,6.45932884375852,2.7455157457619443,8.349717819423196,0.0
0.656,0.56,0.368,0.12,-0.24,-0.016,3.3669313107643832,4.3892712982159265,7.495054307476183,2.9018259780854128,0.0
0.492,0.716,0.4,0.04,-0.428,0.004,1.9166730596931956,5.9559682133168215,6.58993845326221,5.7338860998428505,0.0
0.544,0.604,0.34,0.056,0.108,-0.028,5.000074310690885,5.832569711054595,1.7146966009468243,3.035522420565078,0.0
0.772,0.78,0.6,-0.24,0.384,-0.16,2.5637099708491604,1.5029054307888399,0.5335830341041641,5.3339930550064905,0.0
0.476,0.428,0.216,0.056,-0.096,-0.024,5.756417333644982,6.835169744035854,7.719897374365006,4.274850256392131,0.0
0.356,0.452,0.144,-0.052,-0.104,0.004,5.842288387709517,8.493154267892871,7.146471193676337,6.888875848138449,0.0
0.672,0.54,0.388,0.044,0.104,0.028,6.195812557874165,4.400121966550305,3.3580514198600158,3.594551077864438,0.0
0.528,0.68,0.392,0.22,-0.12,-0.02,3.673641074642704,5.442758311004317,5.084820764063807,2.1935743389898046,0.0
0.844,0.464,0.372,-0.504,0.028,-0.028,8.992526732699107,0.27398089285181815,3.385945185153361,6.272001552112992,0.0
0.672,0.572,0.396,-0.008,-0.064,0.0,4.955790650300088,3.345821401723023,4.577786855621105,4.273084155156694,0.0
0.568,0.552,0.264,0.128,-0.012,-0.036,5.461482766643977,5.8813317462912265,5.0350761991843225,2.613423655629447,0.0
0.692,0.488,0.348,0.236,-0.224,-0.012,4.752714882533853,3.9638867579457138,7.577390436607102,0.7814306114815421,0.0
0.504,0.656,0.296,-0.084,0.188,0.024,3.8333589828415953,5.931941351587599,2.2658346646945975,6.7210566611628675,0.0
0.628,0.612,0.448,0.076,0.04,0.02,4.652059679286601,5.694793981761854,2.6094467974359135,3.4190530261762975,0.0
0.584,0.584,0.392,-0.06,0.076,0.0,5.992258969610416,4.582096820132153,3.424526251287266,4.906225343484018,0.0
0.672,0.624,0.48,0.06,0.008,0.012,4.5583691092740946,4.672666326301441,5.4173917874125,3.707400759608179,0.0
0.428,0.604,0.208,-0.04,0.044,-0.036,3.4078295825894624,7.361339829920839,3.8815728010544595,6.976821642745461,0.0
0.564,0.624,0.38,-0.02,-0.028,0.064,4.955100015794047,5.020084866271118,4.614055923886319,4.5909867778321605,0.0
0.52,0.544,0.304,-0.228,-0.152,0.012,4.3804674030879625,4.040914809305957,7.922297659008338,6.990712099163745,0.0
0.548,0.464,0.22,-0.256,0.056,-0.008,6.528713506480978,3.3444352119145933,4.568017179952469,7.326353383386235,0.0
0.716,0.484,0.344,0.052,-0.124,-0.048,5.741440497780102,3.3065903749086143,7.462569660442246,3.5435041258661073,0.0
0.528,0.52,0.264,0.0,0.156,0.02,6.502520938730454,5.180141328843555,1.423283660960335,4.877869729297522,0.0
0.732,0.58,0.448,-0.264,0.136,-0.016,5.171962096800657,1.6564232475473015,0.17156846474773335,5.397670977585519,0.0
0.552,0.656,0.368,-0.008,-0.048,0.032,3.2146042283236387,5.560773401249952,5.001822754215929,3.6055744700313994,0.0
0.516,0.536,0.268,0.048,0.004,-0.06,6.470100922846242,8.82053141331041,2.8689943359745826,3.0277549590943047,0.0
0.54,0.612,0.392,0.028,-0.012,0.048,4.00954024480657,6.572253923205693,4.566736710974817,3.157022909723125,0.0
0.644,0.732,0.456,-0.104,-0.1,0.052,1.9684887305434544,3.1625058229951657,5.170683405763997,5.583319916440359,0.0
0.532,0.668,0.384,-0.004,-0.012,0.096,3.1306861616950448,5.881863483312635,4.073761632620114,3.8948858571789957,0.0
0.584,0.756,0.436,0.064,0.216,-0.056,2.436823850850321,5.15566823916186,3.3536720929894006,3.815434453175784,0.0
0.34,0.592,0.212,-0.028,-0.156,0.104,3.989320095058907,6.204450257511669,5.997428291551448,9.213220855105657,0.0
0.604,0.572,0.344,0.08,-0.068,0.004,5.134534718257454,5.500287313138934,5.787109620012699,3.0376710898226946,0.0
0.672,0.608,0.432,-0.164,-0.016,0.004,4.705975475403715,3.145178401834463,4.075442563539551,5.896874533365623,0.0
0.516,0.804,0.424,0.02,0.04,0.004,1.1883904791749562,6.0625863054304245,4.042041239595091,2.666779603739248,0.0
0.62,0.468,0.304,-0.088,-0.164,-0.028,5.095139768879001,4.714717822502003,9.127681227314206,4.648089686854941,0.0
0.596,0.712,0.444,0.116,0.216,0.004,3.46734649925288,5.272232231748557,2.851616489660954,2.0781269038344616,0.0
0.408,0.716,0.252,-0.096,-0.02,0.052,3.0158544298719208,6.012959635382151,4.620957469380277,7.288669561122264,0.0
0.54,0.664,0.316,-0.048,0.06,-0.06,3.386477746072821,6.47896514150661,3.421210039668308,5.29694015126659,0.0
0.62,0.452,0.272,-0.244,-0.056,0.028,6.74098796813737,2.45042125260444,5.505568784984405,6.340398765705013,0.0
0.644,0.76,0.476,-0.34,-0.004,-0.048,2.188688812535784,1.87886791718504,4.758426889258439,6.85114725764873,0.0
0.588,0.756,0.448,0.1,0.0,-0.036,3.3773948738079254,4.617095015144974,3.2271859517752457,4.019777693538903,0.0
0.42,0.728,0.308,-0.136,0.252,-0.052,2.5221882929621855,6.416275985369381,3.1719125764420735,6.848729842871385,0.0
0.644,0.372,0.28,0.168,-0.08,-0.008,7.190173082794116,4.2901995596647815,7.430464601711369,2.5020535819460945,0.0
0.472,0.432,0.216,-0.048,0.032,-0.056,7.93507236907481,6.228394991453552,4.171465246181071,5.709005395189713,0.0
0.556,0.672,0.396,-0.128,0.184,-0.032,3.830618011732807,3.519106742389228,1.8955358879635877,6.1795714365825205,0.0
0.684,0.672,0.532,0.2,-0.156,-0.06,2.9758148009441565,4.249952511875148,5.999745622208102,0.5923803963658942,0.0
0.588,0.52,0.324,-0.124,0.0,0.044,5.210693904173375,4.172262999946035,5.01765999080841,5.377205348287147,0.0
0.772,0.596,0.456,0.02,0.02,0.072,4.8418453438980835,2.141029500046532,4.385730193823236,4.301387069216524,0.0
0.352,0.464,0.072,-0.096,-0.212,0.124,3.6961868871651573,5.846328022249708,8.403144939693961,10.091917644753533,0.0
0.584,0.78,0.516,-0.06,0.144,0.02,1.856255497991378,4.260072601853274,3.4245102220894594,4.553782601874026,0.0
0.476,0.7,0.36,-0.136,0.12,-0.056,4.27712265934727,4.977253194111785,3.0625180426293146,7.589482441527059,0.0
0.628,0.368,0.18,0.18,0.076,-0.016,8.685388363948643,4.200168772720773,2.7552169659218975,1.7239495389382173,0.0
0.636,0.724,0.464,-0.36,-0.072,0.016,2.2162771468965117,2.519477769606964,4.821928872055412,7.488593848122675,0.0
0.528,0.46,0.292,0.096,-0.136,-0.008,4.96412644395155,6.301911887549305,7.121751830844273,2.9061973586726313,0.0
0.608,0.512,0.32,-0.008,-0.192,-0.04,3.8134729818813726,4.935296867461611,6.1307762883316475,4.7709439331911385,0.0
0.452,0.524,0.264,-0.06,-0.232,0.06,3.225029647746494,8.187765743142815,6.896500149835717,2.7461161657941404,0.0
0.58,0.472,0.252,-0.208,-0.008,0.104,5.513817483090305,4.335883117422087,6.443494601715035,6.535987183249348,0.0
0.656,0.816,0.536,0.148,-0.008,0.044,1.7011520184476727,4.479439096513344,4.581102153366454,1.8938394795991997,0.0
0.364,0.552,0.188,-0.06,-0.14,0.032,4.676663320118823,8.52664213145476,6.319262133100179,5.406923557858239,0.0
0.352,0.532,0.252,-0.148,-0.096,0.02,4.45814669111552,7.102441544605975,6.509404522009349,8.884840457172151,0.0
0.448,0.628,0.26,-0.016,0.144,-0.024,5.038619608813076,7.677626740612382,2.860458760586964,5.4037236358436544,0.0
0.696,0.52,0.344,-0.168,-0.476,-0.02,2.5098406040612558,2.88309672410702,9.270608601046739,5.444042966533215,0.0
0.748,0.652,0.496,0.276,-0.008,-0.036,2.8801107178345053,3.8082319071017565,4.616391378808252,0.5650538209291316,0.0
0.576,0.512,0.248,-0.2,-0.028,-0.028,4.209885809681544,4.3321409616885145,6.182643973849254,6.363710578778514,0.0
0.74,0.548,0.4,0.032,-0.184,0.04,4.4383824119604665,3.2538501790542185,6.425834824535438,3.9740729424622243,0.0
0.492,0.844,0.416,0.04,0.568,0.04,1.5983352047250117,7.141390248703946,1.384064046781567,3.7030989626998045,0.0
0.588,0.544,0.332,0.108,-0.012,0.032,6.348014819465712,4.830366113981894,3.5109919766912667,2.6397365545837537,0.0
0.452,0.664,0.316,-0.192,-0.044,0.02,3.969581272402686,4.4918815899271936,4.617740517945833,8.216818656208005,0.0
0.436,0.476,0.184,0.024,-0.012,-0.06,6.659437602636292,11.043814988032231,4.444211954023337,2.717731275390039,0.0
0.628,0.76,0.492,0.064,-0.848,-0.024,0.29602950249292537,5.123221243006037,7.7865191916356675,2.156200357702827,0.0
0.556,0.58,0.392,-0.18,0.096,0.052,5.061157698041093,4.764216172211497,4.145522464829818,7.3834044415048545,0.0
0.736,0.616,0.48,0.292,0.188,-0.016,4.379672857187803,3.0165498341814367,2.0229842970004728,1.4113756369515529,0.0
0.412,0.488,0.212,-0.204,-0.052,0.016,5.094303885060345,4.822897797876143,5.910402823109622,7.958364141104688,0.0
0.536,0.652,0.412,0.052,-0.216,-0.012,3.166602930848549,5.4457144853698,6.253935652859435,3.624057068969143,0.0
0.556,0.528,0.292,0.168,0.028,0.068,6.980190748815528,5.307084371426422,2.2759757794590705,-1.021850539933058,0.0
0.692,0.528,0.388,0.284,-0.064,-0.012,4.592514377799605,3.5042798706839102,4.7198289873025026,1.0685617933913125,0.0
0.524,0.48,0.228,-0.044,0.036,-0.08,6.941446896423383,4.804104061438297,1.810337942411567,5.321398629423993,0.0
0.736,0.456,0.312,0.06,0.04,0.052,7.461220963353803,3.2112593564525325,4.0621665848016075,3.8889022768830723,0.0
0.728,0.74,0.58,0.284,-0.124,-0.112,2.059167827261897,3.3029463101384566,5.075121670820613,1.49955632875966,0.0
0.544,0.604,0.396,0.036,-0.276,-0.008,3.218403516382785,5.978740679053336,6.738081090598167,3.4287138805052404,0.0
0.46,0.708,0.376,-0.032,0.016,-0.064,3.6322531251396244,7.825910603513664,4.081099199849487,4.384980200771279,0.0
0.516,0.696,0.332,0.06,-0.04,-0.052,3.051843202690767,6.917999046797994,5.130410833722508,3.7984291804592862,0.0
0.372,0.388,0.104,-0.18,-0.056,0.052,7.840439022331011,6.255673938414458,8.025304709601324,8.687477775164158,0.0
0.4,0.564,0.244,-0.056,-0.04,-0.016,6.800441747762138,7.95420151361607,3.827692614765543,4.881502513768377,0.0
0.664,0.62,0.396,-0.076,0.06,-0.032,4.636424067461073,4.594790641661163,4.970620816003988,5.5167610702733105,0.0
0.588,0.648,0.428,-0.036,0.06,0.008,4.421369091385122,5.146417787800498,3.5938785883242845,5.187668488219785,0.0
0.404,0.616,0.268,-0.148,0.02,0.048,3.5819493270451415,6.421119694692783,4.775091700698556,6.718915154250151,0.0
0.288,0.6,0.224,-0.056,-0.108,-0.076,4.315688119702572,9.096834482485878,5.870206763955074,7.610175439379603,0.0
0.392,0.744,0.312,0.068,-0.044,-0.056,1.8790832537461317,7.272374495466451,5.019641619848116,5.8508959004237635,0.0
0.444,0.548,0.288,-0.008,-0.276,0.004,4.167157350029222,9.192038245667138,8.148826147952885,-0.34839613850601747,0.0
0.368,0.552,0.208,0.044,-0.208,-0.02,3.696180178427959,6.201051242375042,6.581532954144075,6.647586031426399,0.0
0.552,0.504,0.272,-0.088,-0.084,0.052,5.534686296132969,5.9455047188540515,5.1583586507306185,4.763618968173787,0.0
0.616,0.64,0.376,0.152,0.076,-0.004,4.742082667159251,4.745095659038779,2.884587712524426,2.6817668222826,0.0
0.46,0.628,0.328,0.004,0.02,-0.048,3.7242546127782528,7.187125285951567,4.211135598925897,4.121368907303888,0.0
0.72,0.6,0.44,0.192,0.132,0.068,6.114850443764411,3.338546041795058,2.325704849918977,2.7730890091968403,0.0
0.884,0.332,0.28,-0.092,-0.064,-0.06,6.36577920256642,0.6548253296596274,9.32746387197513,4.753406955282988,0.0
0.4,0.592,0.272,-0.024,-0.14,0.052,5.416063291285479,6.5398651652052635,5.28796872606597,4.63968996172336,0.0
0.308,0.644,0.192,-0.012,0.048,0.036,3.795984663896996,8.605927068601105,4.2849649468580795,4.910010780382708,0.0
0.412,0.696,0.268,0.004,-0.052,-0.016,3.8018400912588914,6.983197261573244,4.846516912296486,8.53322553724048,0.0
0.488,0.468,0.196,-0.056,-0.016,0.0,8.67060386333898,6.381059638922367,5.978138349511807,4.649315185964127,0.0
0.756,0.48,0.404,0.216,-0.004,0.036,7.597906547142706,3.8097329964731355,3.8172424193299994,-0.04387192735423007,0.0
0.692,0.512,0.3,0.028,-0.4,-0.004,2.222497368528585,3.7090313664873005,9.874414276119836,4.623704695916803,0.0
0.508,0.48,0.212,0.016,-0.048,-0.024,6.00070254661911,4.696708541282254,6.69863019000992,6.513473149390209,0.0
0.332,0.592,0.172,-0.056,-0.26,0.068,4.165792568180234,6.5287196891896055,7.273167724019757,6.541824219000286,0.0
0.652,0.716,0.448,0.092,-0.108,0.064,2.757430395098057,3.7085655791442442,5.144563795674491,3.4496516977498386,0.0
0.396,0.492,0.232,0.088,-0.012,-0.036,5.683371684898699,10.009946946565572,5.3269906602736965,0.623904498048252,0.0
0.592,0.616,0.376,-0.292,0.064,-0.02,4.843720661391536,4.182948486493146,3.7068108269652056,7.874363981563251,0.0
0.616,0.48,0.312,-0.064,-0.092,-0.012,6.462035010222545,4.636533559306264,6.705302253855874,4.4187098191832055,0.0
0.428,0.564,0.224,0.008,-0.116,0.02,5.438443148338748,7.136881014204939,5.162374250532377,3.4129246878963393,0.0
0.428,0.62,0.28,-0.132,0.184,-0.06,5.067792486811202,5.547369858983051,2.5451842048574704,8.08417679669913,0.0
0.648,0.512,0.32,-0.032,-0.012,0.004,6.11179793829245,5.545848662385882,5.058767449665722,1.9578508144045284,0.0
0.556,0.504,0.308,-0.192,0.056,-0.024,8.345569287472502,4.293777922237516,0.07262817777297226,6.169471575776952,0.0
0.476,0.516,0.2,-0.036,-0.08,0.012,6.945649516293727,7.275043713516527,5.713848165416848,4.11604679316339,0.0
0.564,0.42,0.224,0.056,-0.188,0.052,6.392292151852832,5.959294986761698,8.400315618905896,3.8579664641206226,0.0
0.452,0.68,0.276,-0.064,0.028,0.004,4.448159616633313,5.984478522908396,3.987027745011107,7.24418892489366,0.0
0.58,0.472,0.276,-0.044,-0.2,-0.076,4.409561046374057,3.970157257634293,6.448566714024231,6.010072109432192,0.0
0.62,0.728,0.42,-0.104,0.196,0.036,3.0464760409953002,3.983212517856431,2.3835940452120643,5.636767332779171,0.0
0.82,0.24,0.212,-0.04,-0.132,0.004,4.118149330005356,1.5796778218882825,12.049903149457016,4.540527521809046,0.0
0.452,0.536,0.236,-0.056,-0.072,-0.016,6.25102981087569,7.311398975440927,3.6887751342628796,5.4732680334270105,0.0
0.432,0.88,0.392,-0.032,-0.192,-0.008,-0.030571065385217366,6.524649102757031,4.929951440599709,6.466562469273303,0.0
0.596,0.748,0.448,0.056,0.112,0.088,2.5640740055574365,5.036259567404248,3.9688124366514996,2.6303373798882026,0.0
0.588,0.608,0.348,0.068,0.04,0.156,4.128943838792014,5.56505368173558,4.181520646202812,3.3158469150248218,0.0
0.532,0.412,0.2,-0.088,-0.22,-0.004,4.297415660096382,4.981996846189368,9.265446988117832,7.0127164419585215,0.0
0.528,0.364,0.188,0.08,-0.152,0.04,5.123718876526916,6.53109155216424,9.60715697989766,4.2035869192423085,0.0
0.56,0.524,0.284,-0.256,-0.036,-0.028,7.243811078842619,3.003836230651346,4.753302739781186,7.067106393494299,0.0
0.468,0.5,0.272,-0.156,0.076,-0.048,7.265058432564748,5.029846079902331,4.149881612502222,7.656269036781978,0.0
0.572,0.724,0.416,-0.084,0.084,0.0,3.8320877822559702,4.99680053909218,2.677919465818575,4.7554395284441995,0.0
0.488,0.432,0.2,-0.152,-0.028,0.004,6.079401141713188,5.136521928705321,7.539857575098944,8.225790794217758,0.0
0.556,0.356,0.136,0.032,-0.056,-0.056,8.603536179222786,4.230189555793868,8.011035354369184,4.784149683469409,0.0
0.496,0.66,0.348,-0.128,-0.144,0.08,4.664061947838747,4.579032460285687,5.3387844606941846,6.682128174772609,0.0
0.644,0.56,0.396,-0.068,-0.012,0.08,5.262109271834731,3.4150197615892965,3.684787238055317,4.391486957598675,0.0
0.656,0.66,0.428,0.0,0.036,-0.068,2.97740426926439,4.666374428646959,4.370917361087559,3.693685329298919,0.0
0.412,0.428,0.184,0.008,-0.08,-0.088,5.6813950856098066,7.002268406923202,8.118845363736884,4.963579273076438,0.0
0.436,0.824,0.356,-0.076,-0.344,0.052,0.6334442100517483,7.626369661697652,5.630376613041,7.413564180441025,0.0
0.632,0.704,0.424,0.152,-0.1,-0.052,3.010884818864235,4.812152637865184,5.603093906783753,2.3937824344211047,0.0
0.56,0.72,0.4,-0.056,0.2,-0.008,3.4197476015395742,5.523637408072667,1.6855143657965854,5.765410484704799,0.0
0.516,0.652,0.352,-0.096,0.168,0.008,3.2171816287923853,4.089607043566192,3.5164733369390238,6.075436472339697,0.0
0.476,0.52,0.244,-0.112,-0.024,-0.024,7.44888023993304,6.05835235778924,3.7275033105334447,8.680638901282956,0.0
0.496,0.4,0.232,-0.084,-0.128,0.012,5.414637595082585,5.140210880532333,7.849668264171599,7.282858154208238,0.0
0.66,0.528,0.332,-0.06,-0.052,-0.016,4.8765818793198745,3.570146313110488,4.371737842005248,5.7444318607263005,0.0
0.8,0.512,0.376,-0.196,-0.036,0.064,6.447393686740703,1.3795198832760072,5.447984313564388,5.655564094290478,0.0
0.416,0.608,0.224,0.06,0.048,0.068,4.0434598796031604,7.845375727137377,4.011981281736371,4.211738248697926,0.0
0.524,0.56,0.284,-0.028,-0.032,0.06,5.376970594331146,4.8239710008844,4.190019848401874,5.1057935290992695,0.0
0.58,0.612,0.304,-0.092,0.004,0.032,4.909090249466895,4.222837163708151,4.456155054044866,5.622681200289224,0.0
0.624,0.752,0.48,0.084,-0.372,0.0,1.52842272346492,3.9765063567827523,6.458353453999372,3.949888444265631,0.0
0.636,0.508,0.296,0.216,0.016,0.024,7.665836009312608,4.2504195994535,4.152407070869181,1.8722769311859326,0.0
0.444,0.632,0.292,0.028,0.044,-0.008,4.202312264347533,8.646148831622742,3.0499995848916335,4.18107188094594,0.0
0.496,0.696,0.336,-0.02,-0.148,0.032,2.3855972876260836,6.52998985805143,5.235390999847269,4.482088199704623,0.0
0.692,0.464,0.292,0.016,0.004,0.068,8.308539143102593,3.8300002340822257,1.4904332849915294,4.10890183411955,0.0
0.396,0.544,0.212,-0.016,0.008,0.048,6.631492780457744,6.957759435649476,1.549043469915972,6.888562148790189,0.0
0.604,0.552,0.34,-0.124,-0.396,0.024,2.265778790688308,3.914117146979386,9.014194573055073,6.297089962937128,0.0
0.452,0.34,0.192,-0.068,-0.032,-0.06,8.875483203262476,4.288552339864313,3.2510877860738487,7.021260818263768,0.0
0.384,0.612,0.244,-0.028,0.076,-0.008,3.8703434185533596,6.921810070013382,4.18685869251018,4.948748875172453,0.0
0.604,0.636,0.4,-0.016,-0.176,-0.008,3.3382858531237742,5.266892601966833,6.28246709322519,3.4161856009513105,0.0
0.436,0.688,0.292,0.012,0.22,0.0,4.278792771166005,8.294953401400868,1.7837935181316587,4.289209031387298,0.0
0.528,0.472,0.272,-0.016,-0.032,0.008,6.589655817376253,5.362588690070369,4.574535580775767,3.956834164322787,0.0
0.648,0.532,0.404,-0.048,-0.196,-0.02,2.708727766259447,3.5943793849596535,6.219104489957317,4.381980267980276,0.0
0.696,0.592,0.448,0.048,-0.04,0.088,5.484814265948128,3.534406050185577,3.8599741003098567,3.2387264768157054,0.0
0.632,0.564,0.324,-0.22,0.232,-0.116,5.394016252426669,3.1703171522633222,0.828919682806462,6.220329198836103,0.0
0.704,0.768,0.536,0.156,-0.592,-0.124,0.8959098823769951,3.3867686626780626,7.0153744783544445,2.6574709369426017,0.0
0.612,0.504,0.34,0.092,-0.076,0.096,6.059063464657438,4.160156028415993,6.8297563580885186,2.472602026699665,0.0
0.636,0.584,0.364,0.092,-0.152,0.044,5.291435978372077,4.513576058983963,6.657378420518057,3.4945430145678964,0.0
0.628,0.464,0.316,-0.088,0.008,0.096,7.65813614728548,2.6242051361823635,5.407497968384805,5.162062722898903,0.0
0.528,0.612,0.324,-0.06,0.12,-0.028,4.644030821311792,5.0986398732754115,3.330227838218155,6.143947643532417,0.0
0.628,0.644,0.4,0.02,-0.032,-0.068,3.6557695769037615,4.900075033207939,4.577383160632519,3.8944257778630416,0.0
0.648,0.652,0.396,-0.084,-0.316,0.016,3.0868597040296497,4.804945263998661,6.814639978833797,4.711370226977664,0.0
0.796,0.504,0.364,-0.44,-0.16,0.128,3.6437742313359642,1.1314028782108543,5.979777331171272,6.509227152524304,0.0
0.672,0.536,0.408,0.136,0.008,0.0,7.105515676431885,4.459551220292825,2.8467708564566427,1.9729795057899184,0.0
0.556,0.516,0.208,-0.172,-0.072,0.092,4.796874925104698,3.9448810516741704,6.083855884413887,6.578007367420175,0.0
0.384,0.3,0.092,-0.032,-0.14,-0.012,5.581483973894137,7.129937559278336,10.01574379973835,6.3357045711912345,0.0
0.492,0.684,0.336,-0.06,0.18,-0.016,5.007551437340268,5.781366603376185,1.2806787444033052,5.3728035970547205,0.0
0.488,0.5,0.26,-0.152,-0.064,0.056,6.155402827432611,4.405306310214874,5.17704309918355,7.332120143906996,0.0
0.74,0.736,0.524,-0.504,-0.028,0.036,2.2663970757215615,1.3009085818812118,5.100410905705842,6.914453332354107,0.0
0.48,0.616,0.32,0.064,-0.416,-0.08,2.972994077958802,7.778689312651291,8.278047319244553,2.7952030228131552,0.0
0.744,0.64,0.52,-0.188,0.176,-0.02,3.8353915345739176,1.7036620018367779,2.4963774509137697,5.107492706919186,0.0
0.576,0.428,0.292,-0.328,-0.028,0.012,6.994921913211693,2.5688542761056015,4.748438111467219,6.776930850119751,0.0
0.524,0.476,0.288,0.036,-0.204,0.0,4.7166312487698265,6.325863655865464,7.671015088291226,0.7680705337329936,0.0
0.5,0.7,0.36,-0.212,0.084,0.016,4.364778612973554,4.145439797243234,2.9503867733057416,6.714816164209027,0.0
0.956,0.544,0.516,0.352,0.068,0.02,6.574898724199568,0.10714293488133642,3.07264692799882,3.367067173286401,0.0
0.476,0.588,0.248,0.004,-0.364,0.008,2.801416648822125,6.337803487125346,7.612477225439811,4.933156533126844,0.0
0.636,0.68,0.468,0.096,0.1,0.044,4.034581072364478,4.057151632786607,3.63741650039489,3.2788714315772616,0.0
