0_0,0_1,0_2,1_0,1_1,1_2,decay_0,decay_1,W_0,W_1,J_0
0.704,0.7,0.524,-0.32,0.028,-0.028,3.546968182371009,2.134655629206126,3.942549658229175,6.710181583212494,0.0
0.668,0.704,0.492,-0.06,-0.076,-0.04,2.7486219978808375,2.8959922642056863,4.892896766746329,5.727973816912387,0.0
0.524,0.596,0.36,0.076,0.204,0.04,4.250003283619343,6.111296301332073,2.599280092530459,1.1580322061677992,0.0
0.816,0.62,0.532,-0.072,-0.112,-0.048,5.592477937347782,1.3186121044217902,5.441312816121639,4.615543412771828,0.0
0.564,0.636,0.352,0.012,0.012,0.0,3.596241087083731,6.676610818975995,4.001940942378612,1.8077532603515896,0.0
0.352,0.752,0.28,-0.02,0.308,-0.064,2.877428938402437,9.983746306947424,2.126291779377366,4.907548709322203,0.0
0.572,0.496,0.26,-0.428,0.036,0.0,9.443097033695533,2.1737457598019057,3.2623853049429377,8.1625191670537,0.0
0.464,0.696,0.28,0.084,0.224,0.084,3.414489547948226,6.627217459660842,3.5096234739050134,5.530174460585399,0.0
0.436,0.564,0.216,0.056,-0.06,0.02,5.093816488230488,8.077297909592055,5.571741177059575,3.7028326462808083,0.0
0.464,0.568,0.304,0.008,-0.248,0.048,3.47471110247543,7.9049956102116425,7.716554794147237,4.583652516649305,0.0
0.696,0.524,0.388,-0.148,-0.272,0.068,4.2037899108118815,3.6632627074946265,8.331390561351654,6.152610147983614,0.0
0.5,0.952,0.476,0.076,0.452,0.064,-1.0360789400854777,5.813453351660771,3.0296945503313113,3.6157838479129323,0.0
0.784,0.78,0.612,0.224,0.132,0.02,1.5810252004601018,2.194757414962222,3.5186198102254904,3.0249305873272263,0.0
0.524,0.564,0.28,-0.268,-0.108,0.0,4.9941262372579525,4.277039481469522,6.006429081751039,7.011155342462444,0.0
0.664,0.404,0.284,-0.288,-0.04,0.104,8.470130265613928,2.606531780290894,5.91366175273791,6.903558182311373,0.0
0.576,0.612,0.428,0.076,-0.116,-0.024,3.8148257315573266,5.258524404819708,6.261365652782271,4.114404913919078,0.0
0.828,0.376,0.284,0.124,-0.036,0.016,7.919843172475374,1.3497850557704392,7.026835072755427,3.406528500432933,0.0
0.588,0.432,0.316,-0.052,0.052,-0.024,6.878487159039805,4.945668673746386,4.614906229699636,4.7243832959377405,0.0
0.512,0.612,0.316,-0.076,0.02,-0.032,4.478217597862802,5.76144675382256,5.274915965167359,4.448574421027988,0.0
0.364,0.672,0.26,-0.02,-0.204,-0.024,3.441685937756784,8.926358206116516,6.298435401795386,6.692775159028862,0.0
0.424,0.668,0.204,-0.08,0.112,-0.056,4.960202858679467,7.127066095385898,3.0341445970244925,6.8642954021748395,0.0
0.612,0.78,0.456,0.012,0.04,0.044,2.7331337222193515,4.795847419212697,4.2077695003882845,3.37635209204708,0.0
0.756,0.476,0.32,-0.748,-0.108,0.072,5.834920271465002,-0.42574752480362754,6.026321202263226,6.735298690646069,0.0
0.624,0.636,0.388,0.06,0.136,-0.012,4.601010636249048,5.548273581204301,2.6884248938806734,2.0023095928583654,0.0
0.52,0.548,0.268,-0.16,-0.112,0.072,4.065633066548697,4.681320425497794,6.283780535139833,7.3222621487408555,0.0
0.656,0.644,0.428,0.216,-0.08,0.016,3.1377684466652425,4.242587002418645,5.109616732684489,1.6243173606844663,0.0
0.484,0.636,0.312,-0.116,-0.148,0.016,3.805336009910715,5.538486711244252,5.723804651858228,6.920888395008471,0.0
0.356,0.54,0.152,0.0,-0.072,-0.056,5.253392288506846,8.75560879545213,5.0646815730850205,5.061846438568366,0.0
0.46,0.744,0.348,0.0,-0.732,0.036,0.40779591789623293,7.541523923736001,7.253481167790909,4.077072498133655,0.0
0.524,0.516,0.248,-0.04,-0.168,-0.04,4.687221842461865,5.916353094486928,6.160787190891422,5.200474899497297,0.0
0.596,0.684,0.392,0.088,0.256,0.008,4.3473907490598895,5.702744610420701,-0.9748787558667473,0.8664414880326143,0.0
0.424,0.54,0.244,-0.156,0.064,0.06,6.842815149933745,4.916559364935691,3.834421691032412,8.015474869169587,0.0
0.556,0.456,0.252,-0.192,-0.14,0.02,5.2748511432006175,3.958788964576999,7.017682477157395,6.609005119070886,0.0
0.736,0.452,0.356,0.016,-0.18,0.052,5.95240560235736,2.5661469788215374,6.540815619433831,4.1451374696015915,0.0
0.332,0.548,0.208,0.016,0.192,0.056,6.006831198038652,8.979253417225898,0.8805724858343575,7.173176462437216,0.0
0.632,0.484,0.316,-0.052,-0.044,0.064,5.633664808264499,4.193520824162707,7.398629966516484,4.767610827840511,0.0
0.572,0.48,0.236,-0.02,-0.092,0.032,5.237897998422498,5.6639179595688445,6.3292837951189025,3.038285341197169,0.0
0.552,0.544,0.272,-0.168,-0.028,0.02,5.921433626593209,4.254705499024441,4.136482824485341,7.76902869397828,0.0
0.66,0.588,0.416,-0.128,0.052,0.052,4.749382941466261,3.348201249591954,3.423314931178898,5.399087580519304,0.0
0.596,0.508,0.296,-0.136,0.04,-0.024,6.086236640135063,4.093931011335987,4.787966482865768,5.939635807346914,0.0
0.592,0.6,0.344,0.044,-0.016,-0.028,4.887665519638259,6.17322048304095,4.653687926285046,2.3758939133322046,0.0
0.54,0.448,0.3,-0.104,-0.048,-0.056,7.087553433928509,4.23155369361292,6.306093642706889,5.8554651519817105,0.0
0.388,0.832,0.332,-0.108,0.128,-0.004,1.2279830442350348,5.811793918794942,3.8052317691037905,9.544567891580712,0.0
0.852,0.604,0.512,0.392,-0.232,-0.088,3.0150614631122714,1.3400040776518685,6.541685976015969,2.421781550158621,0.0
0.524,0.652,0.312,-0.124,0.008,0.02,3.9244451042468596,5.289073730406075,3.5179801432321662,7.458690107028599,0.0
0.444,0.52,0.228,-0.196,-0.26,0.152,3.6704227691557607,4.437722180498846,6.881155087164629,9.731198197299882,0.0
0.564,0.504,0.276,-0.168,0.096,-0.008,5.727242420905044,3.4653132808265865,4.367073703011325,6.267355876188932,0.0
0.516,0.6,0.324,-0.012,-0.044,0.04,3.9474781177750256,5.515931690519165,5.774713259749951,6.489582784710565,0.0
0.632,0.612,0.34,0.0,0.124,0.028,4.3296363890953975,5.632819877030385,3.520726987717425,4.184585968812461,0.0
0.64,0.54,0.324,-0.064,0.016,0.04,4.799631237625727,3.589702698175802,3.213998943540817,5.412024958063585,0.0
0.596,0.704,0.412,-0.02,0.028,0.008,2.614983982002884,4.557992454518908,4.353468761812898,4.630276216567889,0.0
0.584,0.484,0.292,0.044,0.016,-0.012,6.820673121323982,4.870977695455341,4.536839794756813,4.033648171400342,0.0
0.38,0.392,0.132,-0.092,-0.076,0.04,6.485817978354283,6.368092248093374,8.900012353065936,7.640022103391717,0.0
0.596,0.644,0.4,-0.384,-0.392,0.208,1.4476992523072347,2.2946384671986917,7.032679732185956,8.416879722476727,0.0
0.936,0.376,0.328,0.096,-0.068,-0.02,7.703808567329287,-0.0754418034981752,7.203997876378724,4.4392967820555755,0.0
0.612,0.588,0.44,-0.128,0.036,-0.02,5.312181541593144,3.4016339065017958,3.0786603501448497,5.8692389753240946,0.0
0.6,0.664,0.408,-0.116,0.008,-0.02,4.810965520063232,5.23178818509513,3.8023960350064847,5.592971876305185,0.0
0.744,0.568,0.456,0.132,-0.092,0.008,4.081444003843169,2.9612810834379757,5.98753606430124,2.97877492484114,0.0
0.616,0.444,0.268,0.176,-0.132,-0.028,8.026197457032453,4.494726434718144,5.497007072282152,1.8158029943598741,0.0
0.436,0.652,0.288,-0.288,-0.132,0.044,3.4454681919061025,1.9829837900694294,5.3121763790265915,11.524692348536522,0.0
0.584,0.604,0.348,0.136,0.212,-0.012,4.324420382249756,5.564568360478254,1.124204651855178,3.577716970629459,0.0
0.464,0.58,0.34,0.0,0.12,0.064,5.200024419410868,5.069574630536611,1.6876701764896724,5.124464800823079,0.0
0.588,0.524,0.296,-0.184,0.024,-0.032,6.931059980496862,3.6043082231505874,3.694066830409645,6.35254764647567,0.0
0.532,0.724,0.392,-0.112,0.292,0.068,3.8083991639031503,5.2244165710573105,-0.48515673567365614,6.036864526785797,0.0
0.524,0.632,0.348,-0.248,-0.244,0.116,3.9235886668079454,3.8682637365007544,7.194035201024219,7.845824292902389,0.0
0.416,0.448,0.16,-0.224,-0.272,0.048,4.277469845125848,4.026139827318213,9.49312968406213,8.001527567007738,0.0
0.52,0.792,0.432,-0.044,0.048,0.1,1.3754890047163584,5.13282308919709,4.5106581029436015,5.421158462039579,0.0
0.476,0.428,0.248,-0.056,-0.02,-0.044,7.495354124583243,6.012739065838957,7.43755159516201,6.750605280919477,0.0
0.732,0.532,0.408,0.02,-0.36,-0.084,3.5097134488263624,2.7624564297807797,8.335455033482106,4.469562725884896,0.0
0.6,0.764,0.492,0.016,0.08,0.032,2.2788612608772554,5.613339557961876,3.842159553305481,4.236728228773307,0.0
0.576,0.476,0.268,-0.004,-0.032,-0.02,5.424522403697282,5.809087299422145,4.689030030302564,4.262192162661267,0.0
0.504,0.736,0.376,-0.06,0.348,0.024,2.8712274223973444,5.754510850366108,-0.7593333139663931,6.657680490388071,0.0
0.504,0.412,0.212,0.0,0.024,0.0,7.605026218804232,7.523767849046467,3.3160506098326783,3.761428190591179,0.0
0.528,0.72,0.376,-0.104,-0.02,-0.02,2.533160777574458,5.88766579178839,4.545170402932944,5.661664099104417,0.0
0.552,0.784,0.48,-0.196,-0.544,0.156,0.9457958910385438,3.862775822129885,6.836244752925914,7.141485297115953,0.0
0.736,0.404,0.332,0.104,0.012,0.044,8.3918470929913,3.2163579758933767,3.588849654134252,3.4527257882958415,0.0
0.484,0.356,0.168,0.02,0.004,-0.056,8.943572829720049,5.676863382904857,5.810283174142801,5.245286624300782,0.0
0.368,0.712,0.264,-0.068,0.152,-0.06,2.935828152417243,7.364214327807238,3.088204482834845,6.26947362575479,0.0
0.46,0.552,0.268,0.012,-0.084,0.008,6.264683285325053,8.244038936512984,5.003388133400996,2.9942754265057805,0.0
0.6,0.536,0.304,0.056,-0.228,0.052,3.3112394269709666,4.022914879976747,7.324290888304072,4.188543669531493,0.0
0.608,0.636,0.308,-0.176,-0.58,0.06,1.7685808159276415,4.021582459994945,8.79321423773113,6.077622959900703,0.0
0.412,0.476,0.2,-0.092,-0.032,0.036,7.058224731577603,6.017978483345204,6.3177528748306,7.3873654196820295,0.0
0.616,0.368,0.248,-0.176,0.016,0.04,7.77611193040407,4.010274152200455,8.694582301939679,6.245563123866679,0.0
0.624,0.444,0.3,0.0,-0.1,0.044,5.846338072500848,4.948829523600156,6.292106420405052,3.5267242719624825,0.0
0.36,0.432,0.144,-0.06,0.028,0.096,6.761130727111805,7.040350062203261,5.51149166708734,7.4915373583634475,0.0
0.644,0.68,0.444,0.108,0.064,0.02,5.112617265893741,5.23854411867815,0.4836304904518025,2.8823438935619627,0.0
0.58,0.82,0.448,-0.112,0.24,-0.04,2.521084891331722,4.083701562119707,1.3868004588304794,6.095466967536289,0.0
0.488,0.396,0.228,0.008,-0.012,0.02,8.0429010861036,6.788860365704772,6.548923898963967,5.007842888950807,0.0
0.496,0.696,0.272,-0.012,0.312,-0.012,3.951934913299369,6.2064265129458125,0.10731870911947095,3.778026275678441,0.0
0.66,0.528,0.292,0.056,-0.312,-0.04,4.064539367974596,4.171097618091517,7.868724985088439,3.759964191270339,0.0
0.376,0.296,0.128,0.08,-0.096,-0.008,7.444825456961958,9.51592776968078,10.029181598403992,4.36736933462081,0.0
0.44,0.588,0.236,-0.096,0.048,0.0,4.535030251578653,7.481160783014071,3.488966936052493,8.3672811451635,0.0
0.56,0.584,0.336,-0.088,0.14,-0.052,5.761960129014828,4.939557879353788,-0.6291388268480453,5.5981906851407155,0.0
0.56,0.7,0.364,0.016,0.184,0.016,3.956001445766505,5.626368052887495,2.1030868802460927,3.9374248145088164,0.0
0.564,0.396,0.256,0.076,-0.008,0.052,7.438824504658269,4.9525000723431605,5.731403175056021,5.165221751423435,0.0
0.696,0.724,0.508,0.024,0.084,-0.004,3.9398005361887143,2.9881138303917885,2.933493263738813,4.233614790398641,0.0
0.588,0.8,0.452,0.0,-0.016,0.032,1.5618578040724334,5.1578867229528536,4.365416683893585,3.832530299855758,0.0
0.58,0.436,0.208,-0.3,0.056,0.076,7.816185693876568,3.238562975942382,3.7149671697045954,7.641746671555989,0.0
0.576,0.436,0.276,-0.052,-0.052,0.016,6.4373283032221895,3.9865838402195397,5.598789160245903,5.857579582220949,0.0
0.688,0.648,0.416,0.112,0.056,0.024,4.671078159890157,3.9759657691142216,3.004123777771765,3.489845182029997,0.0
0.424,0.588,0.252,0.084,-0.12,-0.044,4.582494723783596,9.914855156711248,6.367052748762315,2.485712703546507,0.0
0.624,0.472,0.32,-0.352,-0.024,0.016,6.388799176890508,3.247463298025715,5.198694997595351,7.761404176485907,0.0
0.456,0.576,0.264,-0.112,0.052,-0.012,6.674606622703428,4.7526562789213695,3.0102146054270724,8.274096318684585,0.0
0.724,0.364,0.288,-0.056,0.072,-0.016,9.40973500596603,2.5964909319910325,5.493258924271154,4.919312020687079,0.0
0.684,0.26,0.192,0.2,-0.044,-0.044,8.965176317268472,3.9076405687385067,7.777794643768036,2.1159604648194463,0.0
0.516,0.576,0.284,-0.072,-0.12,0.032,3.9945677514017808,6.652771301842932,5.752679888656997,5.270778644745619,0.0
0.428,0.512,0.196,-0.128,-0.276,-0.012,3.55679782220664,6.072388221815073,7.56077086133314,8.164869717001238,0.0
0.46,0.624,0.34,-0.028,0.156,0.032,5.252103117506408,7.187011975479604,2.517763614802765,3.8789189889680715,0.0
0.552,0.56,0.304,0.02,0.08,0.068,6.832281640000918,6.71435796320376,1.054012402057598,2.824706826614341,0.0
0.496,0.304,0.088,-0.068,-0.028,-0.056,6.97419913489128,5.916551080513879,9.353346776521098,4.80243106940331,0.0
0.652,0.46,0.336,-0.124,-0.064,-0.004,8.52703125124309,4.199457231545654,4.573516854758299,5.167290625658382,0.0
0.548,0.376,0.164,-0.068,0.04,-0.06,9.631702557448065,5.20164642796526,4.903517997891563,5.794165776590331,0.0
0.68,0.508,0.38,-0.064,-0.052,0.052,5.295171075522806,3.465302720163718,6.401171892040666,5.095488531823336,0.0
0.42,0.376,0.18,-0.132,-0.08,-0.02,6.00155557306112,5.481825668433297,9.166719716591547,8.111510158227947,0.0
0.492,0.632,0.34,-0.172,-0.052,-0.072,4.1154772118734995,4.569204972191766,3.384534997957971,7.501240332090995,0.0
0.524,0.952,0.492,0.128,0.56,0.08,-0.1395314721759373,5.675539626530776,2.862494649929925,2.2956244763881286,0.0
0.732,0.572,0.448,-0.14,0.172,0.024,5.667347077981264,2.7755821715129065,0.5421876516631956,5.224843956600751,0.0
0.436,0.448,0.18,-0.08,-0.024,0.016,6.41611232498818,5.732830628410602,5.684874564759268,6.535089860649349,0.0
0.472,0.488,0.224,0.024,-0.036,0.076,7.646125846863171,8.048141754871576,6.683342428829393,4.454600953246381,0.0
0.508,0.5,0.232,0.004,-0.04,-0.052,6.229883260255888,6.6481403632543,5.945180307227799,4.468763838722845,0.0
0.744,0.648,0.528,0.132,-0.144,-0.004,3.334377974997847,2.4693078420177663,5.242607678980335,3.7160397058464083,0.0
0.456,0.608,0.264,0.008,-0.088,-0.024,4.657953718848953,6.92527483072865,4.841421464396201,4.6071259250353025,0.0
0.524,0.668,0.392,-0.084,-0.076,-0.016,3.077665856839255,4.124707830928393,4.291077775749473,5.1812413736931555,0.0
0.404,0.52,0.236,-0.132,-0.004,-0.064,5.574767752916124,6.190490318574531,3.8838943062257636,7.975117113284183,0.0
0.516,0.48,0.308,-0.104,-0.08,-0.136,5.562601072886013,4.7995532200228626,6.289014440588748,7.053991236561441,0.0
0.476,0.588,0.248,0.036,-0.104,0.02,3.8890994446610474,8.467022540730673,5.239314287039451,3.285369114668568,0.0
0.532,0.632,0.348,-0.26,-0.144,0.068,3.425849153458194,3.4202939507956556,6.024525218019598,8.10138819064167,0.0
0.48,0.568,0.256,0.016,-0.032,-0.016,5.218093013180708,7.094958926773888,5.1154900433191175,3.341084856336879,0.0
0.548,0.484,0.264,0.008,-0.06,-0.108,5.14801203701606,5.077532101457377,7.38840608754904,4.433227648616225,0.0
0.54,0.488,0.292,-0.112,-0.308,0.092,2.7503711288579655,5.345872061180767,9.678469780009753,5.696958137624443,0.0
0.736,0.652,0.46,0.32,0.18,0.012,3.8763888952355128,3.7922366622889587,2.7720373081272363,0.36863603670288825,0.0
0.596,0.668,0.36,-0.124,0.088,0.012,4.697850171127986,3.582864573589558,2.5523066206134484,5.707963700011046,0.0
0.408,0.736,0.296,-0.028,0.024,0.028,1.942684605212467,7.268893216091701,4.338997188903596,6.693259577892588,0.0
0.608,0.612,0.356,-0.076,0.064,0.028,4.078384356315904,3.1064920774363483,3.7962791400558595,5.321841175475249,0.0
0.756,0.82,0.616,0.16,0.36,0.032,1.4806803068906644,2.6012820812754924,2.400753371717486,3.456835312929491,0.0
0.764,0.58,0.472,0.148,0.008,-0.076,6.127558237865323,3.0522426675755536,4.8122197243348905,3.7251727646669406,0.0
0.468,0.444,0.248,0.064,0.032,-0.056,9.69243078256109,6.5531256205746695,1.6510051946764204,3.958403268778483,0.0
0.84,0.664,0.552,0.004,-0.636,-0.048,1.4142856339966752,1.0486267058199323,8.34275241095867,4.398541004917454,0.0
0.508,0.7,0.368,-0.044,-0.164,0.016,2.4078073353403813,6.146762886325223,5.669926899155195,6.598751978960081,0.0
0.784,0.724,0.54,-0.412,-0.02,0.024,2.5617768341430276,0.8192465664468491,4.56715201448392,6.137055256547776,0.0
0.596,0.536,0.324,-0.128,-0.008,-0.016,5.089432811971415,3.971712612478999,3.8013067474202495,5.762949156462082,0.0
0.66,0.432,0.292,-0.344,-0.204,0.076,5.082940062702849,2.2924533432951932,8.53067988787737,7.025130452201225,0.0
0.784,0.636,0.516,0.056,0.072,0.008,4.29671326124325,2.808832081213348,4.245842191582067,3.6874888894966134,0.0
0.492,0.66,0.368,-0.012,-0.108,0.0,3.1237173159749942,5.7572448827262726,4.948146175848726,5.5979874082473176,0.0
0.636,0.448,0.316,-0.196,0.028,-0.016,6.951166510818313,2.6790991361991807,5.690607210627086,6.21328519460521,0.0
0.384,0.588,0.244,0.068,-0.004,-0.032,4.948912021923072,9.427051800851528,4.987850841157837,6.211533691467636,0.0
0.484,0.484,0.216,-0.06,0.012,-0.008,6.244485653294477,6.841789945573327,4.022763498824381,4.838544094405301,0.0
0.66,0.504,0.348,-0.036,0.056,0.092,6.547476399708329,4.480528596125871,1.7411064878488647,4.396456630604118,0.0
0.692,0.676,0.472,0.032,-0.184,0.0,2.844916212401283,2.8009999735347457,5.945235851865395,4.484071941279599,0.0
0.708,0.604,0.392,0.116,0.112,0.028,5.8384057787771315,4.128957986162077,2.333126681991634,3.7051407317225564,0.0
0.652,0.712,0.484,0.092,0.22,0.024,3.2191140334546935,4.007559086237614,2.5025133498026353,3.193219308460944,0.0
0.42,0.488,0.244,-0.192,-0.02,0.044,6.3701102574084825,5.85368442608555,7.803064964374477,8.087440826192042,0.0
0.544,0.548,0.292,-0.268,-0.004,-0.024,6.554916678529704,3.010665718406943,2.7780619260806114,7.638568479645727,0.0
0.46,0.5,0.288,-0.112,0.024,0.048,5.543706008253137,5.315077475609403,4.300416091035838,6.7746535019975145,0.0
0.544,0.464,0.24,0.156,0.068,0.056,7.232506172811562,5.630371791304813,1.1547333214438797,2.159940566621266,0.0
0.588,0.656,0.396,-0.088,-0.128,0.016,3.6762420700257636,4.786725625972417,5.595262752188015,5.718000920394694,0.0
0.536,0.572,0.284,-0.048,-0.112,0.088,3.8952331978210135,5.224871626455642,5.5642246489958795,4.831721602699602,0.0
0.384,0.468,0.212,-0.14,-0.08,0.036,6.058926416262603,5.707523900146628,8.234291348172908,7.889828745092441,0.0
0.504,0.648,0.312,-0.004,0.032,-0.06,3.8113262613030985,5.7909590280656325,4.490725728924571,5.455075673587477,0.0
0.672,0.616,0.384,-0.016,-0.104,-0.04,4.400165496289612,3.1733625770198275,5.353272821686423,5.27603671721565,0.0
0.556,0.524,0.264,0.144,-0.108,-0.06,4.035090737617027,6.114898650832303,5.342006793975704,2.6691394188459867,0.0
0.552,0.788,0.476,-0.352,0.204,-0.068,2.123369783246753,3.451599274342594,3.7738577615106506,8.172850995440047,0.0
0.488,0.5,0.228,-0.08,-0.196,-0.012,4.019946120644437,5.818104743005793,8.525116662094067,6.9536926182057766,0.0
0.532,0.592,0.34,-0.08,-0.112,0.008,4.889593713354729,5.067109567840903,6.801182459178423,5.811285402643749,0.0
0.54,0.404,0.184,-0.12,-0.204,0.012,6.184912498372068,5.5136111109588075,9.738807685912013,5.604749797559181,0.0
0.572,0.628,0.352,0.08,-0.06,-0.004,4.1192495917545955,5.61979825937374,5.336284163610859,4.055082119267928,0.0
0.548,0.644,0.336,0.1,-0.084,-0.056,4.569166622412505,5.3085289977384615,5.490385491261029,3.139690042394025,0.0
0.66,0.488,0.308,0.072,-0.144,-0.048,5.223185742128412,4.440250612140002,6.773463333793276,4.2468280420292785,0.0
0.492,0.488,0.26,-0.072,-0.108,-0.092,7.2018166795085135,6.217370255636933,6.414179045906566,6.85513815805262,0.0
0.784,0.66,0.484,0.092,0.04,-0.068,3.7215467440550336,1.5814396319512416,3.7761580836325583,4.2327759541616174,0.0
0.56,0.42,0.22,0.028,0.04,-0.052,7.610294901467716,5.6456891437521115,7.7390209591393475,4.07749339860699,0.0
0.556,0.344,0.252,0.056,-0.028,-0.108,8.282828996664204,6.509278578648339,7.129283807715851,3.62725413377857,0.0
0.34,0.46,0.136,0.048,-0.04,0.04,6.275286255834367,9.700626093534009,6.339185626305776,3.261490703770974,0.0
0.68,0.472,0.28,-0.584,-0.032,0.024,6.896256208845613,1.2120442244174883,4.285800735747457,7.506671346172036,0.0
0.632,0.56,0.328,0.1,-0.176,0.004,4.072825774681051,5.1525147009225885,5.678920059296411,0.2606958441600691,0.0
0.384,0.5,0.244,-0.156,-0.1,0.096,5.75774690356105,5.421623914998643,5.846875284520886,9.293370819952752,0.0
0.712,0.588,0.396,-0.148,0.12,0.036,5.223207758636848,2.0714371349098095,2.4513432500253374,5.5810481185912835,0.0
0.608,0.524,0.284,-0.348,-0.188,0.04,4.6556636528498405,2.861312805952421,6.466294989462689,6.717480448577944,0.0
0.46,0.536,0.284,-0.024,0.092,-0.044,6.263391659814915,7.0099800195075535,3.6140800393543078,4.563634642415352,0.0
0.956,0.38,0.376,0.464,0.032,0.024,8.997796614250937,0.022402187604280144,6.4337954299219415,3.08422814866734,0.0
0.56,0.508,0.324,-0.28,-0.164,-0.02,4.344372117735123,3.4820006147726703,7.587458959767322,8.908189624536107,0.0
0.496,0.716,0.356,-0.12,-0.116,0.036,2.467047895475161,4.852927309248892,4.803804783225377,7.851168094278463,0.0
0.664,0.524,0.356,-0.484,0.088,-0.036,6.205878379618046,1.4369746111535067,1.4441950171452729,6.841238055804784,0.0
0.6,0.548,0.316,-0.18,-0.148,0.056,4.143900616135444,3.8079684111436145,7.939895920353344,6.125136417974042,0.0
0.552,0.496,0.264,-0.044,-0.076,-0.072,5.556418449250519,5.2089066386844305,7.168476827062665,5.714426611439103,0.0
0.68,0.568,0.4,0.192,-0.232,0.024,3.535875817659732,4.033580602619367,7.415707920328904,2.1545210833129693,0.0
0.844,0.584,0.468,0.056,-0.06,-0.028,4.1161113245648995,1.3427769672341703,6.075726886027246,4.211670389783459,0.0
0.4,0.556,0.236,0.056,-0.028,0.012,5.775157760387141,8.657830152702859,5.60632930612111,3.336586351083495,0.0
0.696,0.528,0.304,-0.032,-0.508,0.012,1.7407426945861895,2.584879258680521,9.212995314523818,4.595466881704352,0.0
0.468,0.52,0.228,0.004,0.008,0.012,6.550750878234896,6.434847172353356,4.448371530981458,7.4485367198530685,0.0
0.684,0.46,0.336,-0.032,-0.192,-0.032,3.4530784518928863,2.8455766213497937,8.596250929586606,4.83661592529436,0.0
0.676,0.772,0.528,0.068,0.428,0.072,2.1331345127600687,4.142655067310732,0.9506878091189215,4.679369238214783,0.0
0.588,0.46,0.288,-0.164,-0.176,0.044,5.261148542398881,3.98725751512384,7.105896567704443,7.1947418165742265,0.0
0.528,0.892,0.452,0.044,0.576,0.004,1.2219460341047252,6.538714210797043,1.5766783837196838,4.149187306787128,0.0
0.408,0.7,0.268,-0.056,0.28,0.0,3.761154846491987,6.226330296272862,1.4228388020028206,6.388863287846727,0.0
0.508,0.752,0.42,0.14,-0.224,-0.012,1.5500453351403825,6.4273078354518045,5.344484204429007,2.295354284226381,0.0
0.712,0.544,0.424,-0.276,-0.076,0.088,4.674123742307151,2.23304206993843,6.873496547304493,5.989231820349121,0.0
0.488,0.948,0.452,-0.068,0.236,-0.056,-1.4515002791368161,5.733712947113045,3.6536080890360925,7.257034456430921,0.0
0.784,0.676,0.524,0.084,0.076,0.072,4.153601493516988,1.9236860684067376,3.091864581530282,3.6887742252724856,0.0
0.624,0.532,0.324,0.116,-0.14,0.0,4.563111978943012,5.26834515482623,6.220801752445509,1.2177274289827968,0.0
0.576,0.828,0.476,-0.08,0.332,0.004,1.5969548579745463,3.882400120725523,3.2162129411148976,6.0373197948961295,0.0
0.224,0.616,0.168,-0.06,0.132,0.0,6.384181484116675,8.792733072339573,0.7668159274782793,8.164690861482132,0.0
0.968,0.428,0.412,0.9,-0.072,-0.076,6.428849730429432,0.200741559383518,6.99390754364972,0.9446275669807394,0.0
