0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.18,-0.08,-0.06,-0.06,0.02,-0.12,-0.08,0.16,0.04,0.06,0.2,-0.02,-0.06,0.06,0.12,-0.1,-0.02,0.08,-0.1,-0.04,-0.06,0.04,-0.04,0.0,0.06,0.02,-0.04,0.06,0.32,0.06,6.295914039366158,4.080329115886307,6.273900995197377,5.393954649655856,6.48751818103744
1.0,1.0,1.0,0.38,-0.34,-0.16,0.06,0.0,-0.02,0.12,-0.14,-0.06,-0.08,0.24,-0.04,0.1,0.24,-0.14,0.08,-0.2,0.24,0.06,0.08,0.1,-0.1,0.02,0.08,0.02,0.0,0.02,0.14,0.0,-0.02,4.687956673377835,3.3200858940801465,8.491711810097549,2.230679775060424,8.11592096708506
1.0,1.0,1.0,0.02,0.02,0.0,-0.26,-0.34,0.2,0.14,-0.08,0.06,-0.12,0.28,-0.12,0.06,-0.02,0.0,-0.06,0.06,-0.16,-0.16,0.16,0.2,0.02,-0.02,0.08,-0.06,-0.02,0.12,0.06,0.04,0.06,2.2078162989520336,6.269788202022795,7.543616227012679,7.9146264692631885,3.4757221376320047
1.0,1.0,1.0,0.28,0.42,0.1,-0.24,-0.2,0.32,0.06,0.04,0.54,0.18,0.2,0.1,-0.04,-0.7,-0.02,-0.28,-0.88,0.28,-0.04,0.14,-0.02,0.14,0.32,0.18,-0.04,-0.18,0.18,0.0,0.0,-0.08,-0.5176198392036966,1.6071061807927431,3.6171285086082285,3.7912736102794353,7.078013243018926
1.0,1.0,1.0,0.02,-0.3,0.04,-0.08,0.0,-0.12,-0.04,-0.18,-0.02,-0.04,0.1,-0.02,0.18,0.0,0.02,0.08,0.08,0.0,-0.06,-0.08,0.1,-0.04,0.1,-0.02,0.06,0.0,-0.06,-0.04,0.08,0.0,2.7779410480277016,5.096861463251689,7.981202640410235,3.316223459826915,9.814923752105734
1.0,1.0,1.0,0.18,0.2,-0.14,-0.48,-0.24,0.12,-0.36,0.26,-0.06,-0.02,-0.02,0.0,-0.02,-0.28,-0.02,-0.22,-0.12,0.02,0.08,-0.02,0.1,0.28,-0.06,-0.02,0.24,0.1,0.06,-0.38,-0.02,0.12,4.220892515488449,0.6962798289251384,6.743654972871326,5.477152904923809,4.27433135502317
1.0,1.0,1.0,0.92,0.34,0.34,0.46,0.02,0.0,-0.1,0.14,-0.08,-0.44,-0.04,-0.04,-0.86,-0.1,0.08,-1.0,0.06,-0.06,-0.82,-0.24,0.22,-0.38,-0.04,-0.06,0.02,-0.04,-0.02,0.6,0.18,0.14,4.708436911263828,-0.26903299336531106,4.028462976680904,3.223754991671395,0.36416923086559105
1.0,1.0,1.0,0.02,0.42,0.08,-0.28,0.1,0.06,0.06,-0.26,0.08,0.0,0.04,-0.04,0.06,-0.12,0.06,-0.08,-0.04,0.0,-0.06,0.04,-0.06,-0.06,0.0,0.02,-0.12,-0.16,0.0,0.14,-0.02,-0.08,3.5392525302841844,4.467891807703264,3.1349089785590056,8.59568007481676,3.8530730818381214
1.0,1.0,1.0,0.26,0.0,0.14,-0.68,0.0,-0.04,-0.6,-0.04,-0.04,0.16,-0.1,0.1,0.52,-0.12,-0.04,-0.02,-0.1,0.16,0.04,0.08,0.04,-0.06,0.12,0.22,-0.16,0.08,0.0,-0.36,-0.06,0.06,6.262341225268879,0.17126458363241737,8.252210675701594,6.717057476904295,2.728097556008771
1.0,1.0,1.0,0.24,0.28,0.0,-0.08,-0.22,-0.1,-0.2,-0.14,0.3,-0.02,-0.06,0.04,-0.06,-0.08,-0.1,-0.02,-0.12,0.06,0.1,0.1,-0.04,0.06,0.06,0.08,0.0,0.04,0.16,0.0,0.14,-0.1,3.2626498063300207,2.528764243677936,5.245141081645747,4.763716306393754,4.859399617951384
1.0,1.0,1.0,0.28,0.22,-0.14,-0.12,-0.12,0.0,-0.02,-0.22,0.32,-0.08,-0.16,0.08,-0.1,-0.22,0.16,-0.26,-0.26,0.04,-0.16,-0.06,0.14,0.08,0.14,0.14,-0.06,-0.06,-0.04,-0.02,-0.14,0.08,1.4421079620453072,1.254929953240828,4.330300669970284,3.421451930979609,6.079354020684926
1.0,1.0,1.0,0.26,0.36,-0.02,-0.04,-0.38,0.06,-0.3,-0.32,0.38,0.0,0.08,0.08,0.06,0.16,-0.06,0.12,-0.1,-0.02,0.02,-0.16,-0.06,-0.04,0.1,-0.06,0.06,0.1,-0.12,0.08,0.18,0.02,2.5544047749658505,2.7470096990327684,4.940840237010476,4.687157074042934,3.096939171822413
1.0,1.0,1.0,0.12,-0.02,-0.02,0.12,0.08,0.32,0.62,-0.34,-0.28,-0.1,0.2,-0.06,0.06,-0.22,-0.08,0.14,0.2,-0.02,-0.48,-0.06,0.02,-0.18,0.24,0.06,0.06,-0.14,0.0,-0.12,0.08,-0.08,1.4638167908118929,0.85314874320312,7.280477299706595,1.951142061231352,11.750225401521707
1.0,1.0,1.0,0.02,0.06,0.12,0.02,-0.42,0.08,0.04,-0.18,-0.02,0.06,-0.3,0.04,0.02,-0.06,0.16,-0.06,0.52,0.1,-0.04,0.26,-0.22,0.0,-0.16,0.2,0.06,-0.14,-0.04,0.08,-0.1,-0.18,0.5569023447216166,5.5472635310105325,6.477982452404561,5.676017183554971,5.981273879689103
1.0,1.0,1.0,0.62,0.12,0.18,-0.24,0.16,0.08,-0.34,0.04,-0.14,0.06,0.04,0.14,-0.24,0.0,-0.08,-0.66,-0.24,0.14,-0.98,-0.06,0.04,-0.18,-0.1,0.0,0.46,0.04,0.22,0.54,0.02,0.0,7.995433425406503,-0.31188280140500035,4.639772265353466,3.377676792453239,5.422299351700786
1.0,1.0,1.0,0.3,0.24,0.06,-0.08,-0.02,0.06,-0.1,0.04,-0.14,-0.26,0.02,0.0,0.06,-0.06,-0.12,-0.02,-0.12,-0.1,0.0,0.08,-0.08,-0.06,0.08,0.02,0.0,0.0,-0.12,0.08,-0.16,0.08,4.087217186022056,3.7609528815399886,6.11403870554271,4.593921948354939,2.779834793951651
1.0,1.0,1.0,0.84,0.18,0.18,0.44,0.02,-0.02,0.12,0.16,0.12,-0.06,0.14,-0.04,-0.06,-0.06,-0.12,0.5,-0.08,0.02,0.78,-0.06,-0.04,0.7,0.0,-0.14,0.46,0.14,-0.08,-0.08,0.1,-0.1,5.413483538162422,-1.502680505890769,2.428608919253032,0.8891162650910189,4.338977639701139
1.0,1.0,1.0,0.06,0.26,0.2,-0.18,0.02,-0.08,-0.04,-0.28,0.16,0.04,0.08,-0.2,-0.04,-0.18,0.14,-0.18,-0.06,0.12,0.14,0.12,-0.06,-0.04,-0.14,-0.02,0.08,-0.02,-0.1,-0.02,-0.06,0.0,3.1055662070463073,2.8183724779911685,3.1855084256280306,5.011011671246192,6.448717091843686
1.0,1.0,1.0,0.36,0.08,0.12,-0.08,-0.08,0.08,0.04,-0.14,0.1,0.06,-0.1,-0.08,-0.06,0.04,0.1,-0.06,0.02,-0.08,0.0,0.02,0.1,-0.08,-0.16,-0.04,-0.02,0.06,-0.04,-0.1,0.02,-0.04,3.7312819297424067,3.1719993122431682,5.4345341302376955,4.058374858319983,4.192474682757312
1.0,1.0,1.0,0.42,0.16,0.06,-0.18,-0.5,0.28,-0.16,-0.12,0.04,0.0,-0.08,0.04,-0.06,-0.28,0.02,-0.1,-0.12,-0.06,0.0,0.5,0.06,-0.02,0.3,-0.04,-0.26,-0.02,0.04,0.06,-0.18,0.08,0.9365070655930552,3.249283283844559,5.382831937546936,5.089662553780288,5.309798309123122
1.0,1.0,1.0,-0.18,0.42,-0.2,-0.06,-0.28,0.1,-0.06,-0.32,-0.14,-0.06,0.16,-0.06,-0.04,-0.22,0.26,0.08,-0.46,-0.14,0.1,-0.48,-0.22,-0.16,-0.02,0.02,0.06,0.32,0.06,0.06,0.12,0.02,0.5247883201453512,4.002524561004077,3.7626647397723922,9.235625296185251,5.435579325879763
1.0,1.0,1.0,0.42,0.3,0.16,-0.08,-0.42,0.14,-0.22,-0.26,0.08,0.06,0.0,-0.14,-0.24,0.14,-0.06,0.08,0.0,0.12,-0.08,0.04,0.0,0.02,0.1,0.12,-0.04,-0.06,-0.22,0.18,-0.08,-0.1,2.3951311804553455,1.7184604512058659,6.387626061827888,4.09301704587281,1.9612906372442245
1.0,1.0,1.0,0.16,0.12,0.08,-0.18,-0.14,0.0,0.06,0.12,-0.18,-0.1,-0.02,0.04,0.08,0.04,0.04,0.16,0.04,0.08,0.06,0.06,0.0,-0.08,-0.02,-0.1,0.08,-0.16,-0.2,-0.06,-0.1,0.12,9.032983347785807,4.262334671314154,6.600505697757422,3.011928905463077,6.062307776970708
1.0,1.0,1.0,0.32,0.38,0.18,-0.2,-0.22,-0.06,-0.18,0.0,0.1,0.02,-0.06,-0.04,0.0,-0.12,0.12,0.0,-0.18,-0.1,0.0,0.02,0.14,0.16,0.1,-0.06,0.02,0.04,-0.14,0.1,0.06,0.0,1.100504078665637,2.697801387659151,4.253361474633788,4.255958940172093,5.285508690927695
1.0,1.0,1.0,0.56,0.22,0.18,-0.38,-0.1,0.2,-0.46,-0.06,0.12,-0.18,0.04,-0.02,0.04,-0.14,-0.02,0.24,-0.02,-0.02,0.1,-0.04,-0.18,-0.08,0.08,-0.12,0.18,0.12,0.02,0.04,0.16,-0.04,4.400132487456,1.0015425851159938,3.7403018520098215,5.622322545046203,2.5855939082744643
1.0,1.0,1.0,0.02,0.42,0.04,-0.32,-0.14,-0.1,0.02,-0.1,0.16,0.08,0.04,-0.04,-0.2,0.36,-0.2,0.14,0.04,0.02,0.04,0.1,0.26,0.12,-0.04,-0.04,-0.02,-0.06,-0.16,-0.14,-0.16,-0.18,4.058475260870742,3.039641989261628,2.1739716793996418,6.3461073307822105,5.700252810920311
1.0,1.0,1.0,0.16,0.08,0.04,-0.02,-0.2,0.18,0.1,0.14,0.04,0.1,0.02,0.24,-0.02,0.08,0.06,0.32,-0.04,-0.12,-0.1,0.26,-0.12,0.06,0.16,-0.14,0.04,-0.1,0.1,0.02,-0.16,0.26,5.3446518458929315,2.3090380767049234,3.5880179442740285,4.811489896657102,7.120877364794719
1.0,1.0,1.0,-0.08,0.16,-0.08,-0.18,-0.4,0.14,0.22,-0.06,-0.12,0.16,0.1,-0.14,-0.18,-0.02,0.0,-0.02,0.0,-0.02,-0.1,0.06,0.04,-0.04,-0.2,0.08,-0.04,0.1,0.06,0.06,-0.1,-0.16,2.7817262790414032,3.4909459803183465,8.144130867424774,8.57299512966217,3.1472799608393327
1.0,1.0,1.0,0.38,0.08,0.1,-0.16,-0.38,0.14,0.02,0.12,0.06,0.02,0.0,0.02,-0.12,0.0,-0.2,-0.28,0.18,0.02,0.0,0.32,0.04,-0.1,-0.08,-0.02,-0.04,-0.22,-0.06,-0.08,0.12,-0.04,1.5577082211710118,3.3985671410023826,6.7200529939229705,3.596545588174859,5.743567592255649
1.0,1.0,1.0,0.06,0.24,0.02,0.0,0.18,0.02,0.24,0.28,0.16,0.0,0.1,-0.06,0.0,0.1,-0.06,-0.12,0.08,0.08,0.0,-0.24,0.16,0.16,-0.04,-0.12,0.08,0.02,0.02,-0.12,0.0,-0.08,2.6895552820529156,3.9116587344631144,2.0081549244975196,2.333120261195027,10.080302649402837
1.0,1.0,1.0,0.18,-0.32,-0.02,-0.32,-0.14,0.06,0.12,0.08,-0.04,0.1,0.02,0.08,-0.2,-0.12,0.12,-0.02,0.0,-0.02,0.16,0.08,-0.04,0.0,-0.24,0.0,0.08,0.18,-0.02,0.06,-0.22,-0.04,3.4687026415100783,1.5935373364133862,10.60204318470802,4.149243255172512,7.003509648453064
1.0,1.0,1.0,0.2,0.2,0.04,-0.24,0.02,-0.06,-0.04,-0.04,0.04,0.0,0.0,0.0,-0.22,-0.08,0.06,-0.14,-0.12,0.02,0.02,0.0,0.02,-0.02,-0.08,-0.1,0.02,0.16,0.1,-0.1,0.06,0.08,3.0488295856295062,4.4021183042121965,4.187650051955628,6.804260721459609,4.815699752117408
1.0,1.0,1.0,0.04,0.18,-0.18,-0.42,-0.4,0.18,-0.16,0.02,-0.02,-0.2,-0.02,0.02,0.08,0.08,-0.12,-0.12,0.0,0.08,0.18,0.1,0.04,0.04,-0.2,0.0,-0.08,0.04,0.0,0.18,0.08,0.14,2.277976069249989,2.4344788593931757,7.8495574278672855,7.739783796668578,4.016952048642055
1.0,1.0,1.0,0.32,0.22,0.1,-0.14,-0.36,0.18,0.04,-0.12,0.12,0.04,-0.04,-0.04,0.06,0.0,0.14,0.0,-0.02,-0.06,0.02,-0.02,0.2,-0.06,-0.02,0.08,-0.1,-0.06,-0.08,0.12,-0.02,0.1,3.018033685818654,5.049329540800051,6.590403240629713,3.4110912237224875,4.598078913418135
1.0,1.0,1.0,0.08,-0.04,0.12,-0.14,-0.14,0.0,0.08,-0.1,0.02,0.06,-0.02,-0.04,0.12,0.04,0.16,-0.04,0.06,0.06,0.1,0.08,0.22,-0.06,0.04,-0.06,0.0,0.06,0.1,0.2,0.1,-0.06,3.6715804507083245,5.266886745705349,7.774794498351426,4.029178051786721,4.6962977805519195
1.0,1.0,1.0,-0.08,0.36,0.12,-0.58,-0.18,0.4,-0.12,-0.08,0.16,-0.22,0.12,-0.42,0.04,-0.26,0.14,0.8,-1.0,-0.8,-0.04,-0.68,-0.08,-0.48,0.3,-0.22,-0.08,0.34,0.02,0.1,0.22,0.32,-0.0005275882421389433,0.2689057332268905,3.586069606530269,6.84654200953916,6.056545620326723
1.0,1.0,1.0,0.0,0.56,0.04,-0.06,0.04,-0.02,-0.1,-0.04,0.14,0.02,0.3,-0.04,0.14,0.24,0.02,-0.08,-0.16,-0.04,0.1,-0.42,-0.08,0.02,-0.54,-0.04,-0.08,-0.14,0.06,0.0,-0.06,0.02,0.3598145016901566,4.7810835359588575,1.926465432006088,2.291046258277017,6.233911561236808
1.0,1.0,1.0,-0.44,-0.26,0.18,-0.1,-0.1,-0.12,0.06,-0.14,0.04,0.12,-0.1,-0.02,0.12,0.24,0.12,-0.16,0.04,0.04,0.0,0.02,-0.06,0.1,0.2,-0.02,0.1,-0.06,-0.08,-0.04,-0.06,0.1,2.2902084023702605,4.3876985775522375,8.345631729933874,10.456671229898113,7.088159891392432
1.0,1.0,1.0,0.3,0.32,0.18,0.08,-0.24,0.0,-0.18,-0.38,0.12,0.02,-0.04,-0.02,-0.04,-0.06,-0.1,-0.06,0.08,-0.02,-0.04,0.28,0.2,-0.16,0.4,-0.16,0.12,0.02,-0.06,0.02,-0.2,0.02,0.7996030877974549,5.8861443147432695,5.092447966114572,2.1960739704082437,4.573363337578863
1.0,1.0,1.0,0.12,0.44,0.04,-0.14,-0.44,0.26,0.06,-0.34,0.08,0.04,-0.22,-0.06,0.1,-0.04,0.06,-0.16,-0.46,0.1,0.06,-0.02,0.08,-0.02,0.58,-0.04,-0.08,0.2,0.08,-0.02,0.0,0.06,0.5840315182986018,2.7564264754215233,4.576761719328371,5.941301509568784,5.263445202193288
1.0,1.0,1.0,0.32,0.52,0.12,-0.5,-0.1,0.16,-0.86,-0.26,0.32,0.0,-0.2,0.08,0.38,0.1,0.04,0.36,0.04,0.32,0.02,-0.02,0.04,0.2,-0.04,-0.16,0.46,0.06,0.0,-0.08,-0.04,0.04,2.22486048034488,-0.08440162350799163,4.422515731272187,5.742924595178663,2.7917530193139024
1.0,1.0,1.0,0.06,0.28,0.22,-0.66,-0.34,0.52,-0.04,-0.12,0.04,0.04,-0.18,-0.02,-0.1,-0.04,0.1,0.12,0.0,-0.2,0.22,0.02,0.04,-0.48,-0.12,0.04,-0.34,-0.08,-0.22,0.42,-0.04,-0.02,1.864519603671001,0.23735465094308728,4.826225375947829,7.47170928233855,4.032550533207907
1.0,1.0,1.0,0.52,0.34,0.26,0.36,-0.1,0.02,0.06,-0.1,-0.12,0.12,-0.02,-0.06,0.06,-0.04,-0.02,-0.02,-0.1,0.08,0.04,-0.1,-0.02,-0.02,-0.08,0.26,-0.18,-0.08,0.02,0.04,0.1,-0.02,4.112591111216359,2.0264933092735657,4.094746821898925,0.9273296516739258,5.114103856704442
1.0,1.0,1.0,0.0,0.34,0.02,-0.08,-0.04,0.04,0.02,-0.2,-0.1,-0.02,-0.04,-0.1,0.02,0.1,-0.08,0.08,-0.12,0.04,-0.08,-0.14,-0.06,-0.12,0.18,-0.06,-0.02,0.22,-0.12,-0.14,0.02,-0.16,1.4164340936773765,5.608271094899978,4.185744696995101,6.912688264917893,4.7000115059682255
1.0,1.0,1.0,0.02,0.04,-0.02,-0.02,-0.1,0.08,0.02,-0.16,0.02,-0.08,0.0,-0.12,0.0,0.1,0.02,0.06,-0.1,-0.04,0.08,0.02,0.06,-0.14,-0.08,0.3,-0.12,-0.08,0.08,-0.1,0.02,0.0,6.787926261005458,5.026616196266729,4.649980507820734,4.277243213627711,9.779766036623837
1.0,1.0,1.0,0.38,-0.28,-0.26,0.08,-0.46,-0.1,0.1,0.16,0.02,-0.08,0.02,-0.1,-0.06,0.08,-0.1,-0.04,-0.02,-0.1,-0.04,-0.12,0.04,0.0,0.14,0.18,0.1,0.12,0.02,-0.08,-0.14,-0.02,1.2229318840166692,3.4738384739048773,9.746626969829336,4.367014809444115,3.7943918418526303
1.0,1.0,1.0,0.32,0.28,0.24,-0.08,-0.16,0.08,-0.02,0.02,0.04,0.14,0.0,-0.1,0.04,-0.06,-0.02,-0.16,0.06,-0.14,0.06,-0.22,-0.08,0.08,0.08,0.04,-0.14,0.18,0.04,0.08,-0.08,0.04,2.5770974671378806,2.969450022224832,4.141787711733779,5.411747100519408,5.350207887450389
1.0,1.0,1.0,-0.02,0.1,-0.08,-0.3,-0.2,0.02,-0.1,0.02,0.04,0.08,-0.04,0.08,0.08,0.12,-0.08,-0.04,0.16,-0.04,0.0,-0.06,-0.1,-0.04,0.12,-0.12,-0.08,0.02,-0.06,0.08,-0.02,0.02,4.066829684063424,3.420243064020909,6.656748267704748,7.86463375614219,5.386316837931154
1.0,1.0,1.0,0.14,0.6,0.22,-0.32,-0.02,0.1,0.04,-0.12,0.2,0.0,0.18,0.1,-0.02,0.04,-0.02,0.02,-0.24,-0.06,0.26,-0.34,-0.36,-0.04,-0.06,-0.02,0.0,-0.32,0.24,-0.02,-0.02,0.04,1.177406919002021,2.626796106665928,2.8407012964117344,6.0047589748697,6.1030319425152655
1.0,1.0,1.0,0.24,0.32,0.04,-0.1,-0.18,0.16,-0.18,-0.1,-0.08,-0.08,-0.06,-0.1,0.16,-0.2,0.12,0.06,-0.3,0.08,0.06,0.0,0.1,0.06,0.0,-0.06,0.06,0.12,0.1,-0.26,-0.04,-0.1,1.584876389495129,5.081267130762622,3.992139264672927,3.2371798500949316,5.534601539818347
1.0,1.0,1.0,0.4,0.22,0.1,0.2,-0.02,-0.1,-0.32,-0.12,0.0,-0.14,0.08,0.18,0.14,0.08,0.22,0.04,0.04,0.16,-0.2,0.1,-0.14,-0.16,0.06,-0.02,-0.02,-0.1,0.0,0.08,0.02,-0.14,4.902626715789252,1.9332716771559404,4.718432381539298,3.4734293383736645,3.035190140288116
1.0,1.0,1.0,0.1,0.06,-0.16,-0.64,-0.34,0.34,-0.7,0.0,-0.02,0.1,-0.12,0.06,-0.04,0.16,-0.04,-0.08,0.06,-0.02,0.38,0.02,-0.08,0.8,-0.04,0.0,0.04,0.02,0.14,-0.94,0.04,-0.02,2.3909461854327017,-0.9324803278436802,7.919719246027536,5.751403472792298,4.085126051780631
1.0,1.0,1.0,0.26,0.3,0.24,-0.24,-0.1,0.3,-0.2,-0.12,-0.04,0.08,0.1,0.1,-0.04,-0.16,-0.16,-0.06,-0.14,0.08,0.06,0.1,0.0,0.18,-0.06,-0.24,0.08,-0.14,-0.1,0.02,-0.16,0.02,3.501314258680659,2.00995446639031,4.8732980195942845,4.69672628276366,5.0921847852193265
1.0,1.0,1.0,0.54,0.18,0.08,0.5,-0.4,-0.3,-0.06,-0.1,-0.08,0.02,0.0,-0.06,0.04,-0.08,0.08,0.0,0.12,0.12,0.28,-0.04,-0.08,0.14,0.1,0.0,0.14,-0.14,0.0,0.0,-0.12,-0.2,2.7827833571484506,1.910095594532423,7.334456653231816,0.07297559067997028,3.997016011299194
1.0,1.0,1.0,0.42,0.26,0.12,-0.16,-0.14,0.14,-0.06,-0.02,0.08,0.06,-0.12,0.06,0.02,-0.22,0.0,0.06,0.12,-0.02,0.0,-0.08,0.16,-0.08,-0.02,0.18,-0.06,0.1,0.04,0.0,0.04,-0.04,2.2780581961826756,3.210400129854384,5.638382469916513,4.012921283171568,6.626662675467574
1.0,1.0,1.0,0.28,0.34,0.14,-0.06,-0.34,0.08,0.02,-0.52,-0.06,-0.04,-0.2,0.0,0.06,0.08,-0.18,0.12,-0.14,0.02,0.12,0.0,0.08,0.02,0.3,0.04,-0.1,0.4,-0.06,0.08,-0.12,-0.08,0.52791795161483,4.239761891965822,4.99483118393497,5.1286221474947755,4.012343492582703
1.0,1.0,1.0,0.56,0.1,0.1,0.12,-0.46,0.02,0.04,-0.1,0.02,0.0,0.2,-0.2,-0.08,-0.06,-0.14,0.06,0.06,0.12,-0.08,0.3,-0.06,-0.08,-0.1,-0.02,-0.18,-0.16,-0.14,0.1,0.08,-0.1,1.3862166772455462,2.563745671894675,6.695223194808699,2.18822559753629,4.686074096099695
1.0,1.0,1.0,0.04,0.24,0.16,-0.16,-0.24,-0.04,-0.04,-0.24,0.16,0.04,-0.08,-0.04,0.04,-0.3,-0.14,0.02,-0.02,-0.08,-0.1,0.12,0.02,0.0,0.06,0.02,-0.16,0.04,0.12,0.0,0.0,0.0,2.2563148563408975,4.247561598800092,4.869186926528132,6.309491382174269,5.906422639350497
1.0,1.0,1.0,0.14,0.28,-0.06,-0.06,-0.1,-0.16,-0.04,-0.12,-0.08,0.04,-0.14,0.06,-0.18,0.0,-0.02,0.0,-0.14,0.06,-0.02,-0.1,0.2,0.0,-0.02,-0.18,0.0,0.02,-0.14,-0.16,0.08,0.12,2.9579081530719913,5.493677030507479,3.7693626475029545,5.501457629171463,3.212318865571354
1.0,1.0,1.0,0.24,-0.1,-0.14,-0.08,-0.42,-0.06,-0.02,0.02,0.08,-0.14,0.12,-0.02,0.12,-0.1,-0.06,-0.06,0.16,0.02,-0.04,0.02,0.1,0.06,-0.04,0.1,0.0,0.16,0.0,0.1,0.12,0.06,3.5491265003209405,4.832978917849438,8.50944676711974,2.8403072782107923,3.977110266538654
1.0,1.0,1.0,-0.06,0.1,0.12,-0.16,-0.24,0.24,-0.02,-0.08,0.06,-0.28,-0.12,0.08,0.2,0.0,-0.08,0.22,0.06,0.0,-0.1,0.0,-0.22,-0.08,-0.06,0.02,0.02,0.08,0.1,-0.12,0.0,-0.08,3.175135896293741,2.1162823943629596,5.074345463152448,7.087320531132298,7.046737053666375
1.0,1.0,1.0,0.02,0.14,0.04,-0.06,-0.04,0.02,0.1,-0.04,-0.02,0.04,0.08,-0.2,-0.16,-0.22,-0.02,0.1,-0.04,0.06,-0.06,-0.1,0.04,0.04,0.12,-0.08,0.16,0.18,0.18,-0.04,-0.1,-0.1,5.446351555650017,5.28994518679046,6.389604445632989,5.776097121658778,7.2098584138425075
1.0,1.0,1.0,0.32,-0.04,-0.04,-0.24,-0.24,0.12,-0.2,0.04,-0.16,0.02,-0.06,0.0,0.02,0.04,0.02,-0.16,0.04,0.0,-0.18,0.08,-0.02,0.2,-0.14,-0.22,-0.1,-0.06,0.08,-0.08,0.06,-0.02,5.61206894844688,1.2489897192033883,7.366863384738283,4.7274655920208986,4.547182885151652
1.0,1.0,1.0,0.1,0.44,-0.1,0.0,-0.62,0.02,-0.04,-0.98,0.06,-0.12,-0.42,0.06,0.0,0.48,-0.12,0.04,0.88,0.0,-0.16,0.36,0.04,-0.06,-0.26,0.08,-0.02,-0.82,0.12,-0.02,-0.32,-0.06,0.02485512186836747,4.358487542190477,6.967566240127147,6.079035970908114,-0.6609668112008213
1.0,1.0,1.0,0.56,-0.12,-0.2,-0.38,-0.34,0.2,-0.28,-0.02,-0.14,-0.18,0.02,0.0,-0.04,-0.04,-0.04,0.04,0.0,0.12,0.18,0.02,0.0,0.2,0.22,0.06,0.02,0.04,0.1,-0.26,-0.08,0.18,2.4262782494228787,1.0312236912146768,9.601508862597647,5.230205129556898,4.30260602448462
1.0,1.0,1.0,0.08,0.3,0.02,-0.02,-0.18,0.12,0.16,0.26,-0.02,-0.14,-0.28,-0.06,-0.1,-0.2,0.02,-0.06,-0.1,0.0,-0.02,0.02,0.08,0.0,0.04,-0.2,0.18,0.02,-0.04,0.14,0.08,-0.22,2.0432464376670394,2.57465333469267,3.0383691331343794,3.331064174698988,9.992827397640879
1.0,1.0,1.0,0.08,0.34,0.02,-0.2,-0.1,-0.06,-0.16,0.04,0.08,0.04,0.12,0.0,0.04,-0.08,-0.16,-0.12,-0.04,0.12,0.14,0.18,0.2,0.02,-0.12,0.06,0.14,-0.08,-0.1,0.0,0.18,0.14,4.932736907182571,2.866878172306597,3.188644607923451,7.0786340189446255,5.361532274815162
1.0,1.0,1.0,0.42,-0.04,0.02,-0.06,-0.4,0.06,-0.14,-0.12,0.1,0.06,0.22,0.08,0.1,0.02,-0.08,0.06,-0.02,-0.24,0.02,0.12,0.06,-0.14,0.12,-0.06,-0.16,0.02,0.1,-0.16,-0.04,-0.08,2.265322303336599,4.4104470323461555,6.195782901053939,1.1554322678708604,4.197202161183135
1.0,1.0,1.0,0.18,0.44,0.06,-0.12,0.04,0.2,0.08,0.12,0.0,0.08,0.1,0.18,0.06,-0.38,0.0,0.0,-0.28,0.0,0.16,-0.02,-0.06,-0.06,0.02,0.0,-0.14,-0.12,0.06,0.04,-0.12,0.08,1.125605988932765,3.7927759972445587,3.400758303601221,4.974796246659583,7.1641920431803126
1.0,1.0,1.0,0.3,0.06,0.36,-0.24,-0.2,0.08,-0.14,0.08,-0.18,-0.04,0.04,-0.16,-0.04,0.04,0.16,-0.02,0.16,0.02,-0.04,0.06,-0.02,-0.12,-0.14,0.02,0.06,0.04,0.02,0.06,-0.1,-0.16,2.5102676799356884,3.858727665305855,6.614394786254977,3.5280629183277266,5.937522962591444
1.0,1.0,1.0,0.34,0.12,0.06,-0.16,-0.18,0.02,-0.08,0.0,-0.12,-0.08,-0.26,0.14,-0.08,-0.24,-0.08,-0.04,0.36,0.08,-0.22,0.06,0.08,0.0,0.06,-0.02,0.06,0.04,-0.18,-0.1,-0.22,0.16,0.6429012236273355,4.933256920086208,5.745916475738833,1.8955224079029565,7.324001156360986
1.0,1.0,1.0,-0.02,0.3,0.08,-0.3,0.16,-0.14,-0.06,-0.1,-0.04,-0.02,0.02,-0.04,-0.04,-0.1,0.02,0.16,0.12,-0.04,0.0,-0.1,0.14,-0.04,0.02,0.02,0.06,0.22,0.0,0.22,0.06,0.12,5.82612113961194,3.411550846465545,2.5278672687310975,6.9749368655712765,5.484177981595194
1.0,1.0,1.0,0.14,0.3,-0.08,-0.66,-0.44,0.66,-0.02,-0.16,-0.1,-0.24,-0.14,0.26,0.12,-0.3,-0.14,0.52,-0.38,-0.38,-0.08,0.58,0.02,-0.68,0.82,-0.58,-0.12,-0.2,0.04,0.46,-0.76,-0.66,-1.9086835016108274,0.2653495833553934,5.432674276478316,7.557938366474542,4.9568027633207485
