0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.2,0.8,0.4,-0.2,0.0,0.4,-0.4,-0.2,-0.4,-0.4,-0.2,0.4,0.4,0.0,-0.2,-0.2,0.0,-0.4,-0.6,0.2,0.2,-0.2,-0.6,-0.2,0.8,0.0,-0.2,0.2,-0.4,0.0,5.414385093684215,3.157441162205649,6.25187895558298,7.05746891475745,3.233747882007491
1.0,1.0,1.0,0.6,0.0,0.0,0.0,-0.4,-0.2,-0.2,0.0,0.4,-0.2,0.0,0.0,-0.2,0.0,0.0,0.2,-0.4,0.0,0.6,-0.6,-0.2,0.0,-0.4,-0.6,0.0,0.0,0.6,-0.2,-0.2,0.2,3.917422999528628,5.573191085427797,7.645071275047128,3.091529251519397,5.393586779102309
1.0,1.0,1.0,0.2,0.6,0.2,0.0,-0.8,0.2,0.4,0.0,0.2,0.2,0.4,0.0,-0.6,-0.2,0.2,-0.2,-0.6,0.2,0.0,0.2,-0.4,0.2,0.0,0.0,0.0,0.2,0.0,-0.2,0.6,-0.2,3.366871010821818,5.165467498892637,2.635873562632878,6.3100405169560885,3.2538659019171474
1.0,1.0,1.0,0.6,0.0,-0.4,-0.4,0.0,-0.2,-0.2,-0.4,0.0,0.2,-0.6,-0.2,0.2,0.0,-0.8,0.0,-0.6,-0.4,-0.2,0.0,0.0,-0.4,0.2,-0.4,0.2,0.4,0.4,0.0,-0.2,0.0,0.4506536228767337,4.613203502042583,3.030081650098546,2.1786788309863088,2.425443034648079
1.0,1.0,1.0,0.2,0.0,-0.4,0.4,-0.4,0.2,0.0,-0.4,-0.2,0.2,0.0,-0.4,-0.6,-0.2,0.6,0.0,0.0,-0.2,0.4,0.0,-0.2,0.4,-0.2,0.4,0.4,-0.2,0.0,0.0,0.2,0.0,3.746946889998847,0.4316040615223944,4.457214032601689,4.984058363736246,6.550115054435999
1.0,1.0,1.0,-0.4,0.0,0.2,0.2,0.4,0.4,0.0,0.4,0.2,0.2,0.2,-0.6,-0.2,0.2,-0.2,-0.4,0.0,0.6,0.0,0.4,0.6,0.4,0.0,0.2,-0.2,0.2,-0.2,0.4,0.4,0.2,6.183233530516443,5.638867674458437,5.21740776037515,9.825458654379151,7.289445759195259
1.0,1.0,1.0,0.0,0.6,0.0,-0.2,-0.2,0.2,-0.4,0.2,0.0,0.2,0.2,-0.2,0.0,-1.0,0.0,-0.4,-1.0,0.4,0.0,-0.4,0.2,0.0,0.0,0.2,0.0,-0.6,0.0,-0.8,-0.6,0.4,-0.9631022465808323,3.813734354756745,2.9148766110450315,4.510185966573269,7.122590405231653
1.0,1.0,1.0,0.6,0.4,0.4,0.0,0.2,0.0,-0.4,-0.4,0.2,0.4,-0.4,0.2,-0.8,0.6,-0.8,-1.0,0.0,0.0,0.8,0.0,-0.2,0.4,-0.6,-0.4,-0.6,0.0,0.0,-0.2,0.2,0.2,4.229024705386074,-0.3645937553506946,2.1630574112869363,4.757092839938858,6.100477677184887
1.0,1.0,1.0,0.4,0.0,-0.2,0.2,0.4,0.8,0.0,-0.2,-0.4,-0.2,-0.2,-0.2,-0.8,0.0,0.2,-0.2,-0.4,0.4,0.4,0.0,0.2,0.0,0.0,-0.6,0.2,-0.4,0.0,0.4,0.0,-0.2,5.326931027628988,4.110846206769887,7.289153587963879,6.363089749024941,1.736876636573375
1.0,1.0,1.0,-0.4,0.2,0.0,-0.2,-0.2,0.2,0.4,0.6,0.8,0.0,-0.2,0.0,-0.6,-0.2,-0.2,-0.2,0.0,0.4,0.0,0.2,0.0,0.4,-0.4,-0.2,-0.4,-0.6,0.0,0.2,0.0,0.0,2.5494701794895365,3.8259818449100873,1.2279758364707627,4.367414049531506,6.531527301288056
1.0,1.0,1.0,0.6,0.8,0.4,0.0,-0.4,-0.2,-0.2,-0.6,0.2,0.4,0.0,0.6,0.0,0.0,-0.2,-0.2,-0.4,-0.4,-0.4,-0.4,-0.2,-0.4,0.6,-0.4,-0.2,0.0,0.4,0.0,-0.4,0.2,3.5331811304118323,4.2642173947668045,4.122653130321144,1.8422502833164884,3.189336063630374
1.0,1.0,1.0,0.4,0.6,0.4,0.2,-1.0,-0.2,-0.8,-0.6,0.8,-0.4,0.0,-0.2,0.4,-0.4,0.2,0.2,0.0,0.4,0.0,0.4,-0.6,0.0,0.2,0.0,1.0,-0.6,-0.6,0.6,-0.8,-0.8,-0.5912254684779783,-0.7325252422322848,6.336048635648577,4.589027844581139,3.4173862907826784
1.0,1.0,1.0,0.0,0.4,0.2,0.2,0.4,0.0,0.4,-0.6,-0.8,-0.2,-0.4,-0.4,0.2,0.6,-0.2,-0.2,-0.2,-0.2,0.0,-0.6,0.4,0.0,-0.4,-0.2,0.2,0.0,0.4,0.6,0.2,0.2,1.4493032139120994,3.63247691928147,4.3363506675704535,4.540561652599881,2.993664248811022
1.0,1.0,1.0,0.2,0.2,-0.2,-0.4,-0.2,0.4,-0.4,0.2,0.0,0.4,0.4,0.2,-0.2,0.2,0.2,-0.8,0.2,0.0,-0.6,-0.4,0.4,0.0,0.0,0.2,0.0,0.2,-0.4,-0.4,0.2,0.0,1.9560373489161709,2.557669870734441,3.592617259359092,5.883902546809704,5.203906394645309
1.0,1.0,1.0,-0.2,0.2,-0.2,0.0,0.0,-0.2,-0.2,0.0,0.4,0.0,0.4,-0.2,0.2,-0.2,0.2,0.0,0.4,-0.2,0.2,-0.4,0.0,-0.4,-0.4,-0.2,-0.4,0.6,0.0,0.2,0.2,-0.2,4.868552106130113,4.08869711232187,6.379534466011197,5.515233872686032,4.616821639195998
1.0,1.0,1.0,0.6,0.4,0.8,-0.2,0.2,-0.2,0.2,0.0,0.0,-0.6,-0.2,0.6,-0.4,0.2,0.0,-0.2,-0.4,0.4,-0.2,-0.2,0.2,-0.2,-0.2,-0.2,0.0,0.0,-0.2,-0.6,0.4,0.0,6.91659392832975,1.249499832440071,3.2783179752725795,4.117485989593442,3.894174826776276
1.0,1.0,1.0,0.0,0.0,-0.2,0.0,0.0,0.2,0.0,0.2,-0.4,0.2,0.0,0.4,0.2,-0.2,-0.2,-0.4,0.0,0.2,0.0,-0.2,0.0,0.4,0.2,0.4,0.8,-0.6,-0.4,-0.4,-0.4,0.2,3.4211822376478063,3.131618627861329,5.24657906950375,3.413673300501179,5.574607015267832
1.0,1.0,1.0,0.2,0.0,-0.8,0.4,-1.0,-0.4,-0.8,-0.6,0.4,-0.8,0.2,-0.4,0.4,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.4,-0.2,-0.4,-0.2,0.4,0.4,0.6,0.0,0.4,0.0,-0.2,0.5434694566811249,6.680365942575394,5.403732784156407,5.724844458329367,2.9630485357705063
1.0,1.0,1.0,0.2,0.8,0.4,-0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.2,-0.4,-0.2,-0.2,-0.6,0.4,0.6,0.0,-0.4,0.6,0.0,0.2,0.4,-0.4,0.6,0.0,0.4,-0.2,-0.2,-0.2,2.8013378383968237,2.7968696057115956,0.5735895351796456,5.49832695656063,5.638040864673171
1.0,1.0,1.0,0.0,0.4,0.2,-0.4,-0.4,-0.2,0.2,0.0,-0.4,0.6,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.0,0.4,0.2,0.0,0.0,-0.4,0.2,-0.4,0.0,-0.2,-0.2,0.0,-0.4,5.0739802227716115,1.6516567696848368,6.862531558394797,7.299628003345591,3.059720474495732
1.0,1.0,1.0,0.8,0.2,0.0,0.4,-0.2,0.0,0.0,-0.2,0.4,-0.6,0.0,0.0,-0.2,-0.4,0.4,-0.2,0.0,0.0,0.4,-0.4,0.2,0.0,0.0,1.0,0.6,-0.2,0.2,0.0,0.0,0.6,1.971484213008922,3.927347051284725,5.416731634839423,4.46136975983818,4.0987998603910345
1.0,1.0,1.0,0.0,0.4,0.2,-0.4,0.4,0.2,0.0,0.0,-0.2,0.2,-0.4,-0.4,0.0,0.0,-0.2,-0.4,-0.2,0.0,-0.2,0.0,0.0,-0.4,-0.2,0.0,-0.2,-0.2,-0.6,0.0,0.4,0.2,4.974992587776604,3.734669829348733,2.4589402067802686,6.547148810862192,4.58888678490961
1.0,1.0,1.0,0.2,0.0,0.4,-0.4,0.2,0.0,-0.4,0.2,-0.4,0.2,0.0,0.0,0.0,0.2,-0.4,-0.2,0.0,0.4,-0.4,-0.2,0.4,0.2,-0.2,0.2,0.0,-0.6,-0.4,-0.2,0.0,-0.4,4.74696286915983,2.48626838462452,3.1068885527261965,5.754834228933005,4.803053429750812
1.0,1.0,1.0,0.6,0.4,0.0,0.2,0.0,0.4,-1.0,-1.0,1.0,-0.2,-0.2,0.2,-0.2,0.6,0.2,0.4,1.0,0.4,0.2,0.2,0.6,0.0,-0.8,-0.2,-0.2,-0.4,0.0,-0.2,0.2,0.2,0.04382784611070356,1.2061286675150829,6.557226735392224,5.455862444863762,0.7603337623385702
1.0,1.0,1.0,0.6,0.2,-0.2,0.2,0.0,0.4,0.6,0.2,0.2,0.8,-0.6,-0.4,-0.2,-0.4,0.0,0.4,0.2,0.4,0.0,0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.2,0.2,-0.4,0.0,2.166051159418414,2.0386490218552167,5.561692705435092,2.999442009369311,5.13001286408948
1.0,1.0,1.0,0.2,0.2,0.2,-0.2,0.2,-0.2,0.4,-0.4,0.2,0.2,0.0,0.0,0.0,-0.2,0.0,-0.2,0.4,0.4,0.0,-0.6,0.0,0.0,0.0,-0.2,-0.4,0.2,0.0,0.4,-0.8,-0.2,3.401784079123991,1.811188523668369,2.6959204346703385,3.640522313833824,3.3407783673800706
1.0,1.0,1.0,0.8,0.0,-0.2,0.0,0.0,-0.2,-0.8,0.0,-0.2,-0.8,-0.2,0.4,-0.2,0.2,0.2,0.2,-0.4,0.0,0.0,-0.2,0.0,0.4,0.2,0.0,0.2,-0.4,-0.8,-0.8,-0.2,0.0,2.1625529165412054,1.374972938163673,4.015840202741252,2.269348162824592,3.638710079652099
1.0,1.0,1.0,-0.4,0.4,-0.2,-0.6,0.0,0.0,0.2,0.4,0.0,0.0,-0.4,-0.6,-0.6,0.2,0.2,-0.4,0.0,0.2,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0,-0.4,-0.2,-0.2,-0.2,0.2,3.621449894017405,5.701181775487873,-0.27224797061583494,5.645249984478581,4.237115253271838
1.0,1.0,1.0,0.8,0.4,0.2,0.2,-0.4,0.4,0.2,0.0,-0.4,0.0,-0.4,0.2,-0.2,-0.8,0.0,-0.6,0.2,-0.2,0.4,0.4,0.6,0.4,-0.2,0.0,-0.2,1.0,-0.2,-0.4,0.0,0.2,-0.5833630244295955,3.8568468816166463,4.514594665158184,1.584495536551446,8.741596816275024
1.0,1.0,1.0,0.6,0.4,0.4,-0.2,-0.8,0.0,-0.4,-0.2,-0.4,0.2,0.0,0.4,-0.2,-0.2,-0.2,0.2,-0.2,-0.2,0.4,-0.2,-0.4,0.0,0.0,-0.2,0.0,0.2,0.4,0.4,0.0,-0.2,2.6054154121859003,5.194031586756286,6.553191811914176,5.848401790959157,2.7680874001392977
1.0,1.0,1.0,0.4,1.0,0.4,-0.4,-0.4,-0.2,-0.4,0.6,0.0,-0.2,0.0,0.0,-0.2,-1.0,0.2,0.2,-0.4,0.0,0.2,0.4,0.0,-0.6,0.0,-0.4,0.2,-0.2,0.2,0.0,-0.8,-0.2,0.6187891547919957,3.3698890976431537,3.9540253820836795,5.56125912658239,6.77459260701039
1.0,1.0,1.0,0.2,0.2,-0.2,0.0,-0.4,0.2,0.0,0.6,0.0,0.2,0.0,-0.4,0.2,0.2,0.6,-0.4,-0.2,0.0,-0.2,0.2,0.2,0.0,0.0,-0.6,0.0,-0.2,0.0,0.0,0.0,0.2,5.104637905780801,4.280737528259609,7.772969979847227,6.13880221416369,1.3135407533197019
1.0,1.0,1.0,-0.4,0.2,0.4,0.0,-0.4,-0.2,0.4,0.0,-0.6,0.2,0.2,0.2,0.4,-0.4,-0.2,0.2,1.0,0.2,0.2,-0.4,0.0,0.0,-0.2,0.4,0.0,0.2,0.0,0.0,-0.8,0.2,2.8387285777387152,5.313975304760781,8.614629781846457,5.504134754604868,5.452196691359919
1.0,1.0,1.0,0.0,0.2,-0.4,0.0,-0.4,0.6,0.2,0.0,0.0,-0.4,0.4,-0.6,-0.2,-0.2,0.2,0.4,-0.6,0.0,0.2,0.2,-0.2,0.2,-0.6,0.2,0.0,0.0,-0.2,0.6,0.2,0.2,2.6888881363371255,2.472197699963797,7.286985525710587,7.349562191425278,4.4742270087148075
1.0,1.0,1.0,0.6,0.4,0.4,0.0,-0.2,-0.4,0.0,0.0,-0.2,-0.2,0.6,-0.2,0.0,-0.2,0.8,0.2,0.0,-0.4,0.0,-0.6,0.0,0.4,0.0,0.2,0.2,-0.4,0.0,-0.4,-0.4,0.2,2.1498504064693376,5.071480955716064,4.093555263894676,0.543877914884825,6.751268162291117
1.0,1.0,1.0,0.0,0.8,-0.2,-0.2,-0.4,0.4,-0.4,0.0,0.2,0.0,-0.2,0.4,-0.4,0.6,-0.4,0.2,-0.2,-0.2,0.2,0.2,0.2,0.0,0.4,-0.6,-0.2,0.2,-0.2,-0.2,-0.2,0.2,4.496223984310967,4.239106374808391,5.033547838597882,4.823179632083194,3.7936180107453112
1.0,1.0,1.0,0.4,0.0,0.2,-0.4,0.0,0.6,-0.4,-0.2,0.0,-0.2,-0.6,0.2,0.4,0.6,0.4,0.0,-0.2,-0.4,0.4,-0.2,-0.4,0.4,0.0,0.6,-0.6,0.0,-0.4,0.6,-0.2,-0.2,3.0078632674598604,1.1787807315390078,5.19784773037644,6.11466594461674,4.929843787328052
1.0,1.0,1.0,0.4,0.0,0.2,-0.2,-0.4,0.0,0.2,0.4,0.4,0.2,0.2,-0.2,0.0,0.0,0.6,-0.2,-0.4,0.4,-0.2,0.0,-0.4,0.4,-0.2,0.0,-0.2,0.2,-0.2,-0.4,-0.2,0.0,7.474673874785037,3.66235379601685,7.678435640572096,3.60401139195897,1.5867164770145048
1.0,1.0,1.0,0.2,0.0,0.4,0.0,0.4,0.2,-0.6,0.2,-0.6,0.4,0.2,0.4,0.2,-0.2,-0.2,-0.6,0.0,0.0,-0.4,-0.8,0.6,-0.2,-0.2,0.2,0.0,-0.4,-0.6,0.0,0.0,0.6,2.97235494389859,4.776802186751447,6.932900149697231,3.3953804270529324,7.064017843214166
1.0,1.0,1.0,0.0,0.6,0.0,-0.4,-0.2,0.0,-0.4,0.0,0.2,0.0,0.2,0.0,-0.2,-0.2,0.2,0.2,-1.0,-0.2,-0.6,-1.0,0.6,0.6,0.0,-0.4,-0.2,0.8,-0.4,-0.2,-0.4,0.0,-0.30752229797419695,3.7959585881493147,3.0846725795915937,4.625454464153197,5.782838113767264
1.0,1.0,1.0,0.4,0.4,0.2,0.0,-0.4,-0.2,-0.2,-0.6,-0.2,0.0,-0.4,0.2,0.0,0.4,-0.2,0.4,-0.2,0.0,-0.2,-0.4,0.4,0.0,-0.4,-0.6,0.4,0.0,-0.2,0.6,-0.2,0.2,4.318246571348056,4.132205835845623,4.542606058013421,4.1162686864179765,5.220816923923626
1.0,1.0,1.0,0.8,-0.2,0.0,-0.4,-0.4,0.6,0.4,-0.2,0.0,-0.4,0.2,-0.4,-0.4,0.4,-0.2,-0.2,-0.2,0.2,-0.6,0.8,-0.4,-0.2,0.2,0.2,-0.4,-0.2,0.0,-0.4,0.4,-0.2,4.905217380316776,3.4655114481732534,6.700593831249979,4.546128895624507,4.7297275852413545
1.0,1.0,1.0,-0.4,0.2,-0.4,0.2,-0.2,-0.2,0.4,-0.2,-0.4,0.2,0.6,-0.2,-0.4,0.0,-0.2,0.0,0.0,-0.6,0.2,0.2,0.2,-0.2,-0.2,-0.2,0.2,0.0,0.0,0.2,-0.2,0.2,3.7629004049148764,5.298255521482593,4.206673843965956,6.23276050363964,5.047725350558691
1.0,1.0,1.0,0.6,-0.4,-0.4,0.0,0.2,-0.4,-0.8,-0.2,0.0,0.2,-0.4,-0.8,-0.6,-0.2,-0.2,-0.2,0.0,0.0,0.6,0.0,0.0,1.0,0.4,0.4,0.2,0.0,0.0,-0.4,0.4,-0.2,1.886730574554669,-0.693885505874221,1.5448721574811413,5.276361993697945,5.35890220203143
1.0,1.0,1.0,-0.6,0.2,0.2,-0.4,0.4,-0.2,0.0,-0.2,0.4,0.2,0.6,-0.2,-0.6,0.4,-0.4,-0.8,0.2,0.0,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,-0.4,-0.4,0.6,5.030847639904252,2.8622384228745816,1.826558613145564,3.6558048392053726,8.167626336080232
1.0,1.0,1.0,0.0,0.6,0.4,0.2,-1.0,-0.2,-0.8,-0.2,0.4,0.0,0.2,-0.4,0.4,-0.2,0.0,-0.2,-0.2,0.2,0.0,0.2,0.0,0.4,0.4,-0.2,0.0,0.2,0.0,-0.4,0.0,-0.2,1.8427860232847177,2.5925530732228905,5.068656645144508,4.689060397909812,4.559996075522235
1.0,1.0,1.0,0.4,0.2,-0.4,0.2,-0.4,0.0,0.2,0.2,-0.2,0.2,0.2,0.6,0.4,0.4,0.2,0.4,0.0,-0.2,0.4,-0.2,0.0,0.6,0.0,0.0,-0.2,-0.2,-0.2,0.4,0.0,0.2,2.8443592260388617,2.158055228022822,4.690984162749457,7.130359161189377,7.783371274504426
1.0,1.0,1.0,0.0,0.2,-0.4,-0.2,0.0,0.0,-0.4,0.0,-0.6,0.0,-0.2,0.0,-0.4,0.6,0.0,-0.4,-0.6,0.0,-0.4,0.2,0.0,-0.2,-0.4,0.0,0.4,0.0,-0.2,0.0,-0.4,-0.2,5.642005476386942,0.30275893275111176,3.5876619892683923,4.530386962770673,4.75659517338994
1.0,1.0,1.0,0.0,0.2,0.0,-0.8,0.0,-0.2,-0.2,0.2,0.2,0.4,-0.2,-0.4,0.8,0.2,0.0,0.0,0.2,0.0,-0.4,-0.2,-0.4,0.2,0.0,-0.4,0.0,0.0,0.2,0.0,-0.2,0.0,5.253180050480902,0.0960971028467652,5.850214198080655,7.574461645599034,2.3233214653812975
1.0,1.0,1.0,0.0,0.6,0.0,0.0,-0.6,0.0,0.2,-0.6,-0.6,0.2,-0.2,0.2,0.2,0.6,-0.2,0.0,-0.8,-0.2,0.4,-0.4,-1.0,0.0,0.4,0.6,-0.2,0.0,0.0,0.0,-0.2,0.4,1.176162347149278,8.773666962644825,4.7609646971075605,9.87267849816827,3.1800844702159123
1.0,1.0,1.0,0.4,0.0,0.2,-0.4,-0.2,0.0,-0.2,-0.2,0.2,0.0,0.2,0.4,-0.8,0.4,-0.2,0.0,-0.2,-0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,-0.2,0.0,5.220472577720089,4.825846731971754,6.142358794518986,3.905138085772823,6.262751273743524
1.0,1.0,1.0,0.0,-0.4,0.6,-0.4,-0.6,0.4,-0.4,-0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.4,-0.2,0.2,-0.2,0.0,0.2,0.0,-0.2,0.2,-0.2,0.4,0.0,-0.2,0.2,-0.2,-0.6,1.4843694590235006,2.8219605771373617,8.254411416537774,7.126960163621817,4.644066386790373
1.0,1.0,1.0,0.2,0.0,0.0,0.0,-0.2,0.0,-0.6,0.0,0.0,0.6,-0.2,-0.2,0.6,0.0,0.0,0.4,-0.6,0.0,-0.4,0.0,-0.2,-0.2,0.4,0.0,0.4,-0.2,-0.4,0.4,-0.4,0.2,2.9856521134362244,2.1030762428238745,3.466152036812007,2.910696882317317,4.565542769188103
1.0,1.0,1.0,0.2,0.4,0.4,-0.8,-0.8,1.0,0.0,0.2,0.0,0.4,0.2,0.4,-1.0,0.0,0.0,0.0,0.6,0.0,0.6,-0.4,0.0,0.2,-0.6,-0.2,0.0,0.4,-0.2,0.6,-1.0,-0.6,-1.9841474543336677,0.2823625691925544,6.086547706729666,4.18620001491334,7.626374000070605
1.0,1.0,1.0,0.0,0.6,-0.4,-0.4,-0.4,0.2,-0.2,-0.4,0.4,0.2,0.4,0.0,0.0,-0.2,0.0,0.6,-0.2,-0.2,0.4,-0.2,-0.4,-0.2,-0.2,-0.2,0.0,0.2,0.0,0.6,0.4,0.0,4.187536328475083,3.765330669164833,2.879083766411817,7.43122963932427,5.41064728890152
1.0,1.0,1.0,0.4,0.2,0.4,-0.4,-0.6,0.4,0.0,-0.6,-0.4,0.6,0.2,0.6,-0.2,0.6,-0.2,-0.2,-0.2,0.2,-0.2,0.0,-0.4,0.0,0.4,0.2,-0.4,-0.2,-0.4,-0.4,0.4,-0.6,5.069456338421843,2.3540271318732358,2.811233047639646,6.207295398285208,2.498129206067591
1.0,1.0,1.0,0.4,0.2,-0.4,-0.4,0.2,0.4,-0.2,0.0,0.4,0.0,0.4,-0.2,0.2,-0.6,0.2,-0.6,-0.6,0.2,-1.0,-0.2,0.2,-0.8,-0.8,0.6,0.4,-0.4,-0.6,-0.4,0.0,-0.2,4.669114800708708,-0.030439301785514683,4.722522623554197,2.825500146425713,5.737399144782848
1.0,1.0,1.0,-0.2,0.2,-0.2,0.2,0.4,0.0,0.0,0.2,-0.4,0.0,-0.6,0.0,-0.4,0.0,0.2,-0.4,0.2,0.0,0.2,0.0,0.0,-0.4,0.4,-0.2,0.2,0.2,0.6,-0.2,0.6,-0.2,5.429069793133234,3.3451574004267997,4.745104674150485,5.126996676601326,5.573829362482203
1.0,1.0,1.0,0.8,0.2,0.4,-0.6,0.8,-0.4,0.2,0.6,0.2,0.0,-0.2,0.4,0.0,-0.2,-0.4,0.2,-0.4,-0.4,0.0,0.0,0.6,0.6,0.0,0.4,-0.2,0.2,-0.6,0.2,-0.2,-0.6,5.002717632680854,3.151616700922837,3.0825129214211997,6.362001310649151,4.568882507949307
