0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.284,0.132,0.056,-0.142,-0.272,0.142,-0.042,0.0,0.03,0.028,-0.068,0.008,-0.072,-0.03,0.014,-0.086,0.028,0.014,-0.07,0.022,-0.008,0.06,-0.036,0.012,0.0,-0.014,0.018,-0.016,-0.022,-0.054,2.5260133549114054,2.1088470710047282,6.616871774070624,3.8586091859858245,5.837130378695582
1.0,1.0,1.0,-0.066,0.164,-0.002,-0.5,-0.222,0.106,0.078,-0.072,-0.01,0.218,0.014,0.056,0.02,0.038,-0.002,-0.004,-0.04,0.008,-0.02,-0.038,0.034,-0.016,0.038,-0.03,0.042,-0.028,-0.03,-0.004,-0.03,-0.018,4.242620076218728,1.7350338437397173,6.174639205767766,8.921112104919324,3.075051912820734
1.0,1.0,1.0,0.404,0.4,0.156,-0.096,-0.322,0.054,-0.238,-0.356,0.226,-0.074,-0.044,0.05,0.004,0.024,-0.012,-0.062,-0.104,0.054,-0.038,-0.016,0.054,-0.04,0.152,-0.028,-0.002,0.172,0.014,0.074,0.02,0.002,1.1537781776884686,2.1221743030092424,4.975839506798457,3.7727184802611182,4.072809762498959
1.0,1.0,1.0,0.346,0.16,0.07,-0.288,-0.082,0.034,-0.182,-0.11,0.04,-0.018,-0.012,0.03,-0.016,-0.008,0.004,-0.136,-0.034,-0.014,-0.006,0.01,0.02,0.078,0.014,0.004,-0.018,0.044,0.014,0.044,-0.03,0.018,4.187674026863859,1.9784747447115507,4.933027813618977,4.587390053846962,4.680667846811993
1.0,1.0,1.0,0.192,0.702,0.122,-0.16,0.102,-0.058,-0.11,-0.264,0.066,0.08,-0.308,-0.028,0.0,-0.06,-0.048,0.092,0.2,0.048,0.032,-0.116,0.008,0.066,-0.59,-0.068,-0.02,-0.934,0.026,0.014,-0.74,-0.026,-0.7980752817064372,3.901464166273464,2.483637838020899,5.84809141095264,3.9573999501234858
1.0,1.0,1.0,0.402,-0.094,-0.036,-0.278,-0.224,0.282,-0.106,0.036,-0.202,0.088,-0.05,-0.038,-0.652,0.072,-0.06,-0.87,0.11,-0.104,0.044,-0.114,-0.002,0.534,0.012,-0.014,0.088,0.0,0.04,0.074,0.024,0.022,2.258075493249228,-0.8992079900726235,7.9561790415255675,3.9697244988541627,6.444574203337789
1.0,1.0,1.0,0.192,0.198,0.006,-0.202,-0.184,0.058,-0.09,-0.018,0.06,-0.008,-0.008,0.04,-0.04,-0.006,0.002,0.01,-0.008,-0.038,0.02,0.028,0.012,0.054,-0.016,-0.006,-0.008,0.008,-0.012,-0.042,-0.036,-0.022,4.125140827934429,3.236124429039802,4.799806913030366,5.224192784355831,5.469426897954934
1.0,1.0,1.0,0.192,0.16,0.052,-0.336,-0.292,0.46,0.022,0.006,0.236,-0.198,-0.148,0.114,-0.586,-0.29,0.176,0.062,-0.022,-0.004,0.464,0.182,0.098,0.064,0.058,0.05,0.12,-0.032,0.044,0.184,0.072,0.016,1.3810709616198213,0.4725713892585013,5.028943203399986,4.928748681034784,6.878167806786594
1.0,1.0,1.0,0.062,0.002,-0.004,-0.312,-0.116,0.396,0.04,0.002,0.062,-0.77,-0.164,0.178,-0.356,-0.01,0.05,0.7,0.034,0.05,0.098,-0.004,0.026,0.312,-0.026,0.05,0.568,-0.054,-0.026,-0.706,-0.006,-0.016,2.7122142843771924,-0.16328018782720477,5.730685063937291,5.452212866308879,8.083930421305181
1.0,1.0,1.0,0.342,0.338,0.136,-0.226,-0.36,0.074,-0.282,-0.368,0.222,-0.012,-0.118,0.026,0.008,0.12,-0.012,0.062,0.07,0.056,-0.016,0.038,0.03,-0.038,-0.014,0.008,0.01,0.042,0.02,-0.01,0.01,0.012,1.4006740753271094,2.4819595457713017,5.62476059768715,5.549063540066593,2.428487319307495
1.0,1.0,1.0,0.568,0.06,0.052,-0.068,-0.116,0.0,-0.3,-0.004,-0.02,-0.226,-0.01,0.004,-0.116,-0.068,0.032,0.002,0.004,-0.002,-0.022,-0.028,0.066,-0.008,-0.032,0.004,0.016,0.032,0.004,0.024,0.012,0.04,6.483594619175542,1.5110479383486517,7.232306511718894,4.032536641078235,2.7844219972226663
1.0,1.0,1.0,0.252,0.25,0.07,-0.18,-0.38,0.064,-0.076,-0.148,0.036,-0.034,-0.004,-0.018,0.012,0.028,0.048,-0.04,-0.006,0.034,-0.018,0.074,0.004,-0.05,0.042,0.02,-0.002,-0.04,-0.05,-0.002,-0.046,0.016,2.09871935154565,3.285420803272147,6.11961434773663,5.189346395555133,3.855612871727085
1.0,1.0,1.0,0.154,0.518,0.128,-0.098,-0.362,0.076,-0.032,-0.472,0.04,-0.002,-0.068,0.034,-0.002,-0.024,0.026,0.03,-0.52,-0.03,-0.042,-0.628,0.03,0.004,0.076,-0.056,0.062,0.85,0.052,-0.016,0.83,0.026,-1.9590593445123976,4.349797854886797,4.059077218927474,4.778090563212088,4.468916173390284
1.0,1.0,1.0,0.126,0.538,0.096,-0.174,-0.166,0.036,-0.066,-0.202,0.004,0.038,-0.04,-0.042,-0.034,0.0,0.006,0.018,-0.084,-0.01,0.032,-0.208,-0.02,-0.028,-0.106,-0.018,-0.066,0.036,0.018,-0.006,0.104,-0.01,1.2784349832824273,4.9054522512684,3.4166943074351597,6.4238241514456185,4.5143469600746995
1.0,1.0,1.0,-0.008,0.492,-0.032,-0.122,0.128,-0.022,-0.008,-0.002,-0.014,-0.03,0.076,-0.002,0.01,0.046,0.028,0.028,0.062,-0.03,0.026,0.014,0.032,-0.042,0.01,0.02,0.012,-0.058,-0.002,-0.094,-0.032,0.022,3.0048698339389763,4.60775831042205,0.3301948021859582,6.3836612117827105,6.011277774913196
1.0,1.0,1.0,0.07,0.234,-0.016,-0.47,-0.822,0.44,-0.108,-0.524,0.064,0.198,0.492,0.182,0.092,0.556,0.1,-0.054,-0.076,0.014,-0.02,-0.276,0.068,-0.026,0.008,0.006,0.072,-0.156,0.036,0.036,-0.2,0.056,-0.7743860674452185,2.289266775030245,7.355103181332108,8.061929642404284,2.3748810135227405
1.0,1.0,1.0,0.148,0.068,0.008,-0.296,-0.31,0.294,-0.066,0.008,0.022,-0.052,-0.048,0.068,-0.104,-0.084,0.008,0.118,0.008,0.022,0.108,0.114,-0.006,0.004,-0.026,0.01,-0.01,-0.07,0.004,-0.01,0.004,0.026,1.9200850538197891,2.031496836663265,6.074707567098596,5.907281085818459,6.016053711467913
1.0,1.0,1.0,-0.016,0.006,0.002,-0.312,-0.294,0.322,-0.056,-0.014,-0.034,-0.194,-0.128,0.058,-0.02,0.108,-0.048,0.238,0.194,0.064,0.02,-0.07,0.026,-0.064,0.0,-0.028,0.008,-0.026,-0.002,-0.02,-0.044,-0.068,1.7221320552818367,1.729113734192009,7.125583025679578,6.4498208052378825,6.459014845629575
1.0,1.0,1.0,0.442,0.406,0.172,-0.106,-0.524,0.046,-0.236,-0.638,0.31,-0.104,-0.044,0.024,0.028,0.09,-0.062,0.002,-0.216,0.062,-0.046,0.098,-0.032,-0.002,0.744,-0.014,-0.016,0.614,-0.026,0.062,-0.332,-0.066,-0.3034578200928446,2.1773720022975107,5.319666430961246,3.81791492241393,3.8191615547185807
1.0,1.0,1.0,0.502,0.232,0.15,0.01,-0.538,0.024,-0.068,-0.086,0.198,0.17,-0.226,-0.272,0.13,-0.532,-0.11,-0.006,0.346,0.008,-0.158,0.862,-0.124,-0.108,-0.088,-0.016,-0.01,-0.464,0.038,-0.002,-0.044,0.002,0.09701519777275824,1.533109359683093,5.854098478213151,2.072944730185043,5.865197521470173
1.0,1.0,1.0,0.498,0.192,0.102,-0.11,-0.108,0.054,-0.132,0.002,0.186,0.28,-0.036,0.008,0.096,-0.028,0.028,-0.566,0.01,0.008,-0.846,-0.008,0.002,-0.3,0.006,-0.014,0.146,-0.002,0.028,-0.006,0.0,-0.014,3.7357479869952046,0.13143175919259797,4.322922623015744,2.838204140929223,5.9887857464089524
1.0,1.0,1.0,0.414,0.566,0.26,0.006,0.016,-0.03,-0.114,-0.282,0.036,-0.08,-0.236,0.096,0.026,-0.044,0.026,0.002,-0.004,-0.038,-0.044,-0.166,-0.026,-0.032,-0.184,-0.024,-0.036,-0.154,-0.002,-0.016,0.012,-0.012,1.0649442461206131,2.61350366144654,3.1753020360722095,3.3850230203414426,3.6324053423277043
1.0,1.0,1.0,-0.188,0.182,-0.022,-0.316,-0.408,0.56,-0.026,0.024,-0.338,-0.086,-0.336,0.086,0.426,-0.832,-0.438,-0.026,0.162,0.004,-0.246,0.868,-0.306,0.102,0.262,0.056,0.02,-0.084,-0.08,0.088,0.364,0.168,-0.05557540893021917,0.9400175796231123,5.130314824489693,8.525843612836894,6.6172536737562995
1.0,1.0,1.0,0.306,0.136,0.102,-0.13,-0.124,0.626,0.48,0.346,0.542,0.016,-0.666,0.046,-0.846,-0.704,0.734,-0.358,0.188,-0.31,-0.07,-0.21,0.372,-0.79,-0.06,0.01,-0.402,0.976,-0.386,0.508,0.244,0.228,-0.5664342449151722,-0.14444059933104159,4.287324172023496,3.007453717335324,8.941514746842085
1.0,1.0,1.0,0.306,0.352,0.162,-0.198,-0.502,0.208,-0.006,-0.016,0.318,0.032,-0.088,-0.02,-0.076,-0.792,0.092,-0.102,-0.522,0.044,-0.01,0.656,0.002,0.036,0.624,0.024,0.014,0.008,0.006,-0.048,0.234,-0.054,0.0024842361979353633,2.142053822150149,4.629716117646168,3.461210912306715,6.350607749650726
1.0,1.0,1.0,-0.03,-0.182,-0.008,-0.544,-0.512,0.928,0.012,0.076,0.14,-0.406,-0.232,0.554,0.346,0.744,0.322,0.89,0.206,0.192,-0.404,-0.922,0.454,-0.564,0.188,-0.252,0.098,0.176,0.554,-0.198,0.178,-0.524,-2.759256183973015,-2.3647540969781264,8.301223540338443,7.284614459233564,6.3573816806769265
1.0,1.0,1.0,0.508,0.44,0.224,0.004,0.082,-0.026,-0.232,-0.062,0.01,-0.192,-0.056,0.044,-0.052,0.01,0.038,-0.006,-0.03,0.004,0.006,0.058,-0.056,0.038,-0.044,0.03,-0.006,0.074,0.008,0.018,-0.08,0.002,4.520018098119589,2.226263275493715,2.9126033920876075,3.6834145062339454,2.436853888223066
1.0,1.0,1.0,0.202,0.242,0.096,-0.362,-0.584,0.298,-0.21,-0.38,0.146,0.022,0.128,0.118,0.032,0.108,0.108,-0.036,0.074,-0.002,-0.006,0.2,0.01,0.098,0.098,-0.008,-0.05,-0.246,0.036,-0.008,-0.236,0.012,0.6416189825071354,2.162911464569035,6.807979081374085,6.128156211136577,3.529322223775486
1.0,1.0,1.0,-0.03,0.136,-0.03,-0.288,-0.56,0.42,0.032,-0.032,-0.004,-0.106,-0.254,0.132,0.058,-0.568,-0.03,0.124,0.53,0.07,-0.044,0.896,-0.036,-0.092,-0.17,0.014,0.028,-0.458,-0.038,0.012,-0.01,-0.018,-2.1019588756884175,2.4784694899581012,5.968081769363496,7.351673158937851,5.952976065102053
1.0,1.0,1.0,0.282,0.172,0.078,-0.388,-0.158,0.122,-0.198,-0.074,0.096,0.026,0.042,0.012,-0.136,-0.018,-0.014,-0.03,-0.056,-0.018,0.068,-0.034,-0.046,0.138,0.0,-0.03,0.0,0.024,0.004,-0.054,-0.002,0.044,3.745870720287304,1.5294553449708526,5.415651726740155,5.363043820498625,4.79094763462882
1.0,1.0,1.0,0.192,0.622,0.13,-0.332,-0.214,0.09,-0.132,-0.43,0.266,0.01,-0.15,-0.132,-0.026,0.046,-0.076,-0.032,-0.256,-0.06,0.052,-0.728,-0.096,0.012,-0.576,-0.012,-0.078,0.184,-0.034,0.002,0.834,0.008,-0.08405038428178235,1.8920827065489174,3.464338791807379,6.215784573520688,4.378926770862995
1.0,1.0,1.0,-0.076,0.144,-0.024,-0.244,-0.368,0.504,-0.008,0.076,-0.08,-0.186,-0.35,0.164,0.138,-0.828,-0.17,0.132,0.184,0.044,-0.084,0.69,-0.126,0.002,0.03,-0.012,-0.088,0.322,-0.07,-0.034,0.492,-0.038,0.00945855480895208,1.7984366777355347,4.989499991383051,7.094263135760157,7.157863362787277
1.0,1.0,1.0,-0.008,0.07,-0.014,-0.284,-0.02,0.18,0.012,0.03,0.046,-0.694,-0.012,0.05,-0.098,-0.034,-0.036,0.726,-0.03,-0.052,0.092,-0.018,0.022,0.148,0.006,-0.014,0.118,-0.016,-0.038,-0.724,-0.008,0.012,5.017565777026622,0.18099454572018003,4.069744680729092,5.932163257444463,7.777759122764017
1.0,1.0,1.0,0.376,0.412,0.184,-0.272,0.072,-0.068,-0.204,0.012,0.036,0.006,-0.028,0.014,-0.114,0.006,0.036,-0.232,0.034,0.018,-0.076,0.034,0.042,0.16,-0.002,0.01,0.2,0.002,-0.026,0.064,0.086,0.05,4.154678691892794,1.132667067387695,1.255282429694296,4.319452028061274,5.191585447867711
1.0,1.0,1.0,0.136,0.084,0.032,-0.778,-0.26,0.358,-0.228,-0.096,0.052,0.282,0.08,0.062,0.088,-0.002,0.022,0.12,0.082,0.006,0.386,0.04,0.07,-0.4,-0.006,0.022,-0.802,0.044,-0.038,0.316,0.0,0.028,3.176848882548062,-0.5149060211616394,6.902153850292745,7.330952236479689,3.7636922372173585
1.0,1.0,1.0,0.19,0.224,0.102,-0.386,-0.1,0.13,-0.08,-0.024,0.1,-0.136,0.05,-0.018,-0.392,-0.074,0.014,0.096,-0.072,-0.016,0.416,0.032,0.024,0.036,0.026,0.01,-0.032,0.008,0.004,0.054,0.048,-0.018,3.439034431630521,0.781481307986839,3.382915648178567,5.367593625692762,6.3840627812633635
1.0,1.0,1.0,0.706,0.216,0.122,0.008,-0.196,-0.04,-0.442,-0.128,0.078,-0.472,0.004,0.012,-0.224,0.022,-0.042,0.066,0.062,0.016,-0.128,-0.012,0.08,-0.358,-0.022,0.072,-0.374,0.016,0.01,-0.014,-0.028,0.006,3.915656174344024,0.14189271317070418,5.543152159368977,3.3562772691298886,3.2066154259800195
1.0,1.0,1.0,0.216,0.122,-0.006,-0.394,-0.048,0.054,-0.07,0.008,0.05,-0.072,0.024,-0.044,-0.292,0.032,0.024,-0.062,-0.04,0.014,0.204,-0.038,-0.046,0.074,0.028,0.042,-0.048,-0.046,-0.018,-0.026,-0.012,-0.026,5.633164502814699,1.3022924796160695,3.367634235286393,5.267066908827508,6.068406960845187
1.0,1.0,1.0,0.586,0.316,0.198,0.206,-0.21,-0.052,-0.068,-0.22,0.0,-0.14,-0.096,-0.02,-0.102,0.018,-0.012,-0.058,-0.01,-0.016,0.0,-0.038,0.058,0.018,0.01,-0.004,-0.07,0.016,-0.03,-0.032,0.006,0.05,2.832563882667274,2.061190326549226,5.5616982934046675,2.532600124999665,2.4301127904092814
1.0,1.0,1.0,0.638,0.232,0.158,-0.022,-0.09,0.012,-0.422,-0.164,0.034,-0.464,-0.066,0.03,-0.282,0.014,0.004,-0.03,-0.034,-0.016,0.14,-0.06,-0.032,0.19,0.002,0.02,0.066,-0.038,-0.02,0.012,-0.006,-0.01,4.878722215653362,1.059740821319458,6.022838695964843,4.36567184182101,1.266909919636137
1.0,1.0,1.0,0.496,-0.02,0.008,0.112,-0.21,-0.042,0.036,-0.012,-0.048,-0.092,0.058,-0.002,-0.108,-0.056,-0.056,0.004,-0.05,-0.022,-0.01,0.014,0.008,0.018,0.068,-0.054,0.012,-0.028,0.032,0.038,0.006,0.02,3.955688230948815,3.5051395677946253,8.496896631391932,2.0770427623776206,2.7405604660634064
1.0,1.0,1.0,0.022,0.236,-0.014,-0.07,-0.182,0.012,-0.038,0.034,0.024,-0.058,-0.018,-0.016,0.024,-0.116,0.04,-0.024,-0.058,0.014,-0.014,0.018,0.008,-0.014,0.024,0.026,-0.042,0.002,0.008,-0.054,0.006,0.02,2.6636880689165867,6.092779079805021,4.054797289415995,6.172341056927543,6.300067541101559
1.0,1.0,1.0,0.328,0.608,0.248,-0.098,-0.002,0.008,-0.004,0.026,0.142,0.12,0.548,0.16,0.026,0.526,0.036,-0.086,-0.106,0.0,-0.046,-0.716,0.03,0.014,-0.458,-0.008,0.046,-0.032,0.042,0.01,-0.174,-0.048,-0.3790339381935377,2.6690157485190014,1.8211061457846704,2.6013841975530396,6.698052956221527
1.0,1.0,1.0,-0.108,-0.204,0.032,-0.248,-0.144,0.46,-0.186,-0.094,0.064,-0.722,-0.116,0.106,0.676,0.156,0.124,0.328,-0.012,-0.04,-0.014,-0.014,0.072,0.222,-0.006,0.016,-0.936,-0.01,0.014,-0.044,0.06,0.016,2.2119362689852737,-2.861707057741949,7.425751951848115,6.724402064025602,8.490097382144498
1.0,1.0,1.0,0.868,0.402,0.342,0.428,-0.032,-0.02,0.032,-0.126,0.006,-0.286,-0.06,0.026,-0.428,0.028,0.008,-0.398,0.02,-0.006,-0.152,-0.042,-0.038,0.002,0.004,0.01,0.024,0.052,-0.024,-0.21,-0.016,0.014,3.781298799831049,-1.0375588599674153,4.000981726056667,1.9708031188545472,2.616042341385638
1.0,1.0,1.0,0.146,0.474,0.076,-0.286,-0.162,0.084,-0.076,-0.286,0.094,0.062,-0.174,-0.068,0.014,0.046,-0.04,-0.018,-0.148,-0.018,-0.004,-0.22,-0.012,0.004,-0.112,-0.024,-0.056,0.13,-0.026,0.036,0.26,-0.004,0.8529654053943572,2.8470229177720436,3.974124712641074,6.872518944437875,4.01314370238283
1.0,1.0,1.0,-0.034,0.142,0.008,-0.104,-0.134,0.118,-0.066,0.034,-0.028,-0.036,-0.032,0.032,0.03,-0.084,-0.01,-0.018,0.038,0.016,0.008,0.064,0.024,-0.034,0.04,0.026,-0.054,0.008,0.01,0.022,0.08,0.006,3.005982979623907,5.120136451646623,4.441316046241634,7.672329943067039,7.725855046551571
1.0,1.0,1.0,0.342,0.344,0.146,-0.146,-0.162,0.02,-0.138,-0.184,0.078,0.034,-0.006,0.036,0.012,0.018,0.05,0.012,-0.026,0.006,-0.078,0.004,0.014,-0.054,-0.034,0.02,0.03,-0.016,-0.034,-0.01,-0.002,0.008,2.756501207538714,2.8960409060375967,4.3865534571192315,4.391193491588935,4.2472986454554
1.0,1.0,1.0,0.224,0.432,0.128,-0.36,-0.152,0.064,-0.316,-0.356,0.108,0.074,-0.288,-0.042,0.14,-0.018,-0.05,0.078,0.074,0.016,-0.082,0.13,-0.036,-0.062,-0.022,0.04,0.002,0.02,-0.002,-0.034,-0.032,0.014,2.096779916270339,2.173566255548123,5.413565654541863,7.438712733927872,0.7398313390254785
1.0,1.0,1.0,0.404,0.412,0.16,0.006,-0.054,0.008,-0.044,-0.148,0.028,-0.044,-0.042,0.058,-0.016,-0.012,0.02,-0.012,0.008,-0.012,0.01,-0.05,-0.016,-0.036,-0.046,-0.006,-0.032,-0.008,-0.012,-0.01,0.002,-0.016,2.666452720323338,3.6601645862784826,3.191941551161797,2.680847118205749,4.264793628752514
1.0,1.0,1.0,0.41,0.462,0.216,-0.518,-0.366,0.232,-0.54,-0.644,0.856,-0.1,-0.26,0.06,0.018,0.116,0.306,-0.088,-0.11,0.722,-0.012,-0.278,0.006,0.422,0.186,0.188,0.492,0.786,0.566,-0.098,0.71,-0.092,-0.10356651436049269,0.24115716604861914,4.678894943459372,5.318273525701856,3.599649779839178
1.0,1.0,1.0,0.034,0.394,-0.028,-0.214,-0.468,0.202,-0.06,-0.494,0.086,0.02,-0.074,-0.042,-0.032,-0.082,-0.014,-0.052,-0.352,-0.004,-0.016,0.03,0.034,0.04,0.836,0.04,-0.01,0.722,0.008,0.042,-0.314,0.06,-0.07204472447771115,3.1762589394726284,5.023812661330043,7.174612984611056,4.334429685006868
1.0,1.0,1.0,0.472,0.084,0.02,0.05,-0.654,-0.06,-0.026,-0.098,-0.032,-0.042,-0.02,-0.07,-0.006,-0.084,-0.034,0.014,0.666,0.036,0.0,0.45,-0.022,-0.03,-0.84,0.034,0.026,-0.458,-0.012,-0.04,0.486,-0.046,-0.5800298700010078,3.158409865619212,7.042637230722024,1.2156615030643847,5.10311599527892
1.0,1.0,1.0,-0.138,0.078,0.016,-0.024,-0.054,-0.038,-0.05,-0.02,-0.042,-0.012,0.0,-0.048,0.046,-0.044,-0.002,-0.04,-0.01,-0.018,0.048,-0.014,0.038,0.024,-0.012,0.06,-0.04,0.006,0.014,-0.018,0.052,0.046,7.951791960515281,4.158118583090043,3.384203530027483,7.88974432041038,7.904738323357804
1.0,1.0,1.0,0.282,0.016,0.09,-0.336,-0.012,0.004,0.054,-0.03,-0.04,-0.158,0.004,-0.006,-0.698,-0.032,0.018,-0.316,-0.04,0.008,0.414,-0.018,0.024,0.318,-0.02,-0.078,0.004,-0.008,0.004,0.318,-0.026,-0.024,8.360406200570903,0.31618461768088113,7.14167029824465,4.547204252858996,6.678947588953389
1.0,1.0,1.0,0.114,0.262,0.032,-0.138,-0.006,0.004,0.03,0.008,-0.058,0.002,0.01,-0.004,0.044,0.002,-0.01,-0.02,0.004,-0.036,-0.008,-0.028,-0.06,0.046,-0.042,0.008,-0.004,0.052,0.04,-0.086,0.01,-0.036,8.05205418288547,3.8182051227311895,-1.3408167248552,5.428624496888059,5.949401667413366
1.0,1.0,1.0,0.514,0.416,0.242,-0.25,-0.124,0.066,-0.422,-0.142,0.348,-0.06,-0.056,0.2,0.006,-0.014,0.008,-0.412,-0.038,0.102,-0.58,-0.152,0.108,0.0,-0.018,0.042,0.634,0.072,0.038,0.614,0.062,0.032,1.5504713134765657,0.23072434781022433,3.4470818794851636,3.883568523872997,4.5880881720800515
1.0,1.0,1.0,0.032,0.386,0.046,-0.294,-0.008,0.002,-0.006,-0.062,0.024,0.032,0.024,-0.016,0.042,0.024,-0.046,0.026,0.036,0.046,0.052,-0.066,0.014,-0.03,-0.018,0.072,0.03,-0.034,0.02,0.056,-0.014,-0.054,3.931519187715393,3.1363809852432674,2.9255786564802637,7.551251743574321,4.54222684871003
1.0,1.0,1.0,0.038,0.32,0.022,-0.076,-0.038,-0.054,-0.028,-0.008,-0.032,-0.014,-0.002,-0.024,-0.026,0.02,-0.002,0.012,-0.008,-0.02,-0.034,0.02,-0.01,0.004,0.014,-0.034,-0.018,0.042,0.036,-0.036,0.008,0.024,4.259478939146099,7.153814389394131,2.71339534503018,6.771198586271313,4.7116263854747675
1.0,1.0,1.0,0.612,0.062,0.054,0.154,-0.148,-0.078,-0.026,0.018,0.004,-0.054,-0.022,-0.036,-0.062,0.002,0.064,0.084,-0.006,0.006,0.036,0.01,0.03,0.0,-0.042,0.006,-0.034,-0.022,0.04,-0.048,0.044,-0.028,5.31249018786005,1.6604973165378905,6.846861819776166,1.799558503861315,4.0436841037977445
1.0,1.0,1.0,0.452,0.134,0.106,-0.198,-0.688,0.246,-0.208,-0.242,0.222,-0.004,0.02,-0.096,-0.034,-0.214,0.084,-0.084,0.204,-0.104,-0.058,0.602,-0.04,0.05,-0.032,-0.034,0.112,-0.722,-0.07,0.022,-0.232,-0.01,0.21894210706605777,1.6302985255514524,6.4915769550756135,4.326400711584734,4.5871534265481335
1.0,1.0,1.0,-0.096,-0.032,-0.024,-0.076,-0.376,0.156,0.032,0.016,-0.048,-0.01,-0.122,0.0,0.018,0.106,0.0,-0.05,0.278,0.016,0.02,-0.146,0.03,0.05,-0.124,0.066,-0.022,0.002,-0.004,-0.02,-0.002,-0.058,1.3705634160143552,6.7832508014731605,7.549775068661042,7.628655767039447,5.793754776782457
