0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.62,0.56,0.34,0.04,-0.62,-0.06,-0.5,-0.8,0.66,-0.62,-0.2,0.54,-0.4,0.3,-0.3,-0.18,0.48,-0.1,-0.24,-0.02,0.54,-0.12,-0.02,-0.1,-0.24,0.28,-0.8,1.822759568718362,1.2851017052090643,3.158102909561204,4.536868729270472,2.4027534671440476
1.0,1.0,1.0,0.48,0.76,0.36,-0.38,0.38,-0.04,-0.66,0.04,0.02,-0.34,-0.14,0.48,0.04,-0.22,-0.06,-0.16,0.14,-0.98,-0.02,0.22,-0.56,0.2,0.28,0.24,0.66,-0.18,-0.28,0.7967170007967419,0.7626757521532098,4.261944003560818,1.6019365639006766,2.9022564205503127
1.0,1.0,1.0,0.12,0.54,0.18,-0.6,-0.1,0.1,-0.32,-0.44,0.72,0.14,-0.04,-0.5,-0.18,-0.12,-0.34,-0.08,-0.28,-0.08,0.82,-0.88,-0.9,0.5,-0.64,-0.46,-0.5,-0.04,-0.1,-0.6882458028455092,1.3776112347286675,5.23826805251524,2.9383975213892515,4.2727687998241235
1.0,1.0,1.0,0.72,0.76,0.68,-0.06,0.2,0.1,-0.66,-0.32,0.3,-0.78,-0.68,0.86,-0.32,-0.52,0.64,-0.12,-0.34,0.18,0.32,-0.16,-0.16,0.06,0.06,0.24,-0.18,-0.14,0.52,-0.9652279319597206,0.5281902410304274,3.4572180941698623,2.540686228883185,2.130635999496746
1.0,1.0,1.0,0.5,0.56,0.18,-0.3,-0.08,0.02,-0.6,-0.58,0.7,-0.58,-0.66,0.84,-0.12,-0.26,0.06,0.12,0.0,0.36,-0.1,-0.1,0.96,-0.38,-0.4,0.7,-0.08,0.12,0.12,1.5902215082127782,0.8760036782638874,3.660978457928147,3.6170783802817725,2.6647702069421415
1.0,1.0,1.0,0.58,0.88,0.54,-0.34,0.1,-0.04,-0.46,-0.26,0.4,-0.24,-0.4,0.8,0.0,-0.16,-0.04,-0.1,0.02,-0.48,-0.44,-0.28,0.36,-0.38,-0.42,0.52,0.32,-0.88,-0.32,1.4745224256043068,0.027896891886318276,3.67148834236915,2.460030535858123,3.251814255495277
1.0,1.0,1.0,0.68,0.7,0.5,-0.04,-0.36,0.04,-0.5,-0.58,0.72,-0.26,-0.02,0.64,-0.14,0.0,-0.18,0.04,0.08,-0.08,-0.18,-0.24,0.46,-0.54,0.0,-0.06,-0.66,0.6,-0.7,1.2496140687688284,-0.44205235266726906,2.8368974096569803,4.1474212741849525,3.1330315405816274
1.0,1.0,1.0,0.62,0.86,0.6,-0.16,0.46,0.02,-0.58,-0.02,0.0,-0.44,-0.34,0.58,-0.1,-0.14,0.4,0.04,0.0,-0.48,-0.38,0.26,-0.8,-0.4,0.22,-0.26,-0.1,-0.16,0.18,2.207835133954511,0.6221116775659092,3.3676400928123127,1.4716891316893828,3.2613333179836017
1.0,1.0,1.0,0.82,0.7,0.56,0.12,-0.1,0.14,-0.38,-0.22,0.32,-0.26,-0.26,1.0,0.16,0.08,0.52,-0.06,-0.04,-0.02,-0.48,-0.24,0.24,-0.74,-0.64,0.9,-0.8,-0.92,0.8,1.45294983199833,1.3175333116104264,2.645125568664179,2.4838302654625104,3.5975137348573627
1.0,1.0,1.0,0.62,0.82,0.56,-0.22,0.42,-0.36,-0.72,-0.08,0.28,-0.28,-0.38,0.5,0.02,-0.3,-0.28,-0.06,0.06,-0.76,-0.12,0.06,-0.34,-0.04,-0.04,0.04,0.64,-0.56,-0.52,1.8803099018769371,1.9420122513744267,4.126800761447541,1.8998956441987185,2.9538772586786073
1.0,1.0,1.0,0.68,0.52,0.32,0.16,-0.32,-0.08,-0.32,-0.48,0.64,-0.14,-0.12,0.58,0.38,-0.16,0.06,0.22,-0.58,-0.16,-0.4,-0.72,0.44,-0.94,0.06,0.0,-0.8,0.7,-0.7,0.8381668841341192,0.9055773824393009,2.02875277835049,3.3665518876111666,4.441573397268973
1.0,1.0,1.0,0.7,0.76,0.46,-0.3,0.16,-0.06,-0.64,-0.26,0.34,-0.52,-0.56,0.92,-0.2,-0.5,0.42,-0.04,0.12,-0.2,-0.14,0.14,-0.08,-0.1,0.04,0.58,0.04,-0.5,-0.02,0.9616958273109035,1.5267123520473334,3.6220422670212917,2.475731569296584,2.657772195157854
1.0,1.0,1.0,0.4,0.68,0.36,-0.22,-0.08,0.1,-0.66,-0.6,0.78,-0.34,-0.44,0.74,0.06,-0.08,0.02,-0.1,-0.22,0.44,-0.32,-0.34,0.82,0.08,-0.62,-0.02,0.54,-0.16,-0.18,-0.713268047191546,1.6265810176269775,3.9964288758082223,3.2668455112442527,3.0818220073435665
1.0,1.0,1.0,0.48,0.52,0.44,-0.1,-0.24,0.14,-0.4,-0.4,0.96,0.28,0.04,0.4,0.18,-0.5,-0.16,-0.38,-0.84,0.54,-0.96,-0.34,0.38,-0.4,0.48,-0.2,0.0,0.42,0.02,-0.15873071192032384,0.30967110112405427,2.372913047941589,3.4881721420542244,5.4312389165662545
1.0,1.0,1.0,0.72,0.6,0.48,-0.32,-0.08,0.0,-0.14,-0.2,0.9,0.04,0.0,0.64,0.02,0.04,-0.02,-0.58,-0.72,0.58,-0.98,-0.88,0.86,-0.38,-0.1,0.16,0.36,0.7,0.38,1.240919010768734,0.012335186948535859,2.8413803980204952,3.0497933220759825,4.930318855762768
1.0,1.0,1.0,0.9,0.4,0.38,0.3,-0.44,-0.06,-0.16,-0.58,0.38,-0.28,-0.28,0.52,0.1,-0.06,-0.36,0.16,-0.2,-0.76,0.1,-0.38,-0.12,-0.34,0.22,-0.24,-0.9,0.9,-0.92,2.147479650595704,1.2213071618147056,1.8875153901220123,3.961455504746162,3.6319985113739315
1.0,1.0,1.0,0.76,0.82,0.58,0.28,0.14,-0.1,-0.28,-0.28,0.16,-0.68,-0.82,0.7,-0.76,-0.76,1.0,-0.38,-0.44,0.54,-0.22,0.0,0.02,0.04,0.34,0.14,-0.1,-0.1,0.64,2.00573575527652,1.8031012395728214,2.588882441648179,2.829718362285742,1.852632109109704
1.0,1.0,1.0,0.76,0.22,0.1,0.1,-0.52,-0.22,-0.22,-0.22,0.52,-0.06,-0.08,-0.22,0.44,-0.46,-0.94,0.1,-0.06,0.04,-0.34,0.84,-0.38,-0.9,0.78,-0.68,-0.92,-0.66,0.66,-0.06002327606430802,0.9815515893362913,2.067452605042887,5.191249953840089,4.335542171856722
1.0,1.0,1.0,0.84,0.84,0.72,0.04,0.44,-0.04,-0.46,-0.02,0.0,-0.48,-0.38,0.7,-0.18,-0.28,0.9,0.04,0.12,0.72,-0.08,0.42,0.18,-0.46,0.3,-0.4,-0.8,-0.1,0.22,1.9491990388452454,0.3527537976597168,2.2648274891058664,1.599481246443726,3.0487127637664626
1.0,1.0,1.0,0.82,0.58,0.44,0.28,-0.04,-0.04,0.14,-0.56,-0.1,-0.16,-0.52,0.44,-0.32,-0.06,0.5,0.2,-0.22,-0.26,0.46,-0.4,-0.86,0.4,-0.6,-0.68,-0.02,-0.28,-0.06,2.5074138197581397,-0.20773900807175716,1.2644778030931108,3.151861926830541,3.2333418195534005
1.0,1.0,1.0,0.7,0.88,0.62,-0.14,0.44,-0.18,-0.58,0.02,0.0,-0.62,-0.24,0.46,-0.4,-0.42,0.58,0.08,-0.22,-0.1,-0.02,-0.06,-0.68,-0.06,0.1,-0.4,-0.18,-0.12,0.02,3.4818671317025,0.07683724464203379,3.360020238399565,1.8803862336625417,2.3639816278625596
1.0,1.0,1.0,0.78,0.62,0.56,0.18,0.02,0.04,-0.2,-0.46,0.18,-0.54,-0.52,0.98,-0.42,-0.3,0.8,-0.1,0.14,0.08,-0.02,0.02,0.04,-0.12,-0.12,0.72,-0.4,-0.42,0.66,1.407835471298958,0.1587271272062094,2.7029615022004814,3.188933792250163,2.5918975512144917
1.0,1.0,1.0,0.54,0.6,0.22,-0.18,-0.24,0.02,-0.78,-0.66,0.72,-0.62,-0.64,0.94,-0.08,-0.18,-0.06,0.28,0.32,0.24,0.42,0.38,0.92,0.06,0.02,0.44,-0.12,-0.14,-0.06,1.7923595800855245,3.0134497176692703,4.203271392373875,3.8330841139775553,2.097161737136539
1.0,1.0,1.0,0.9,0.72,0.66,0.4,0.28,0.0,-0.28,-0.38,0.18,-0.4,-0.64,0.56,-0.58,-0.62,0.92,-0.42,-0.26,0.52,-0.4,0.0,-0.08,-0.1,0.4,-0.18,-0.1,-0.04,0.22,0.5102644463541113,-1.073219898112339,2.1909379606890615,2.936959742485523,2.053395468643724
1.0,1.0,1.0,0.98,0.7,0.68,0.94,-0.34,-0.36,0.82,-0.96,-0.82,0.78,-0.82,-0.68,0.48,0.14,0.02,0.26,0.76,0.22,0.18,0.88,0.18,0.36,0.18,0.14,0.06,-0.62,-0.08,0.12552486613310898,1.5449379000960783,0.7201306048563838,5.131739459160627,0.6776650412949463
1.0,1.0,1.0,0.12,0.5,0.1,-0.62,-0.4,0.42,-0.22,-0.24,0.7,0.14,-0.24,-0.46,-0.32,-0.12,0.28,-0.02,-0.54,0.08,0.74,-0.56,-0.78,0.54,0.22,0.04,-0.76,0.96,-0.72,0.2511528034362619,1.3155797557621711,5.536837996875496,3.7787318133451375,3.96131384688828
1.0,1.0,1.0,0.92,0.7,0.7,0.64,0.26,0.18,0.3,-0.14,-0.12,-0.06,-0.5,0.0,-0.18,-0.38,0.44,-0.2,-0.2,0.56,0.28,0.1,0.26,0.42,-0.1,-0.28,0.36,-0.34,-0.82,0.87212506788211,1.6187858639613666,0.8089077349235607,2.3026880711013944,2.8168841390326236
1.0,1.0,1.0,0.62,0.78,0.48,-0.28,-0.08,0.04,-0.84,-0.54,0.58,-0.48,-0.46,0.86,-0.06,-0.3,0.04,0.42,-0.3,-0.32,0.2,0.12,0.52,-0.04,0.1,0.14,0.18,-0.18,-0.6,-1.2845181105285106,1.5771982460130092,4.319029480025229,3.1358803772333883,2.2744495810799554
1.0,1.0,1.0,0.8,0.62,0.5,0.2,-0.16,0.04,-0.14,-0.44,0.3,-0.06,-0.14,0.84,0.42,0.16,0.22,0.44,-0.56,-0.56,0.06,-0.9,-0.08,-0.48,-0.5,0.26,-0.9,0.26,-0.36,1.038100317612743,0.11801278841814389,1.6175993118613803,3.13954660271546,4.202574735286045
1.0,1.0,1.0,0.54,0.58,0.28,-0.34,-0.12,0.1,-0.42,-0.4,0.78,-0.04,-0.1,0.46,-0.22,0.2,-0.5,-0.5,-0.06,0.16,-0.22,-0.58,0.24,0.68,-0.98,-0.66,0.98,-0.6,-0.58,1.5915684016523113,1.8258103478919565,4.0809750506046,2.5039686690362415,4.1425076383331145
1.0,1.0,1.0,0.88,0.74,0.74,0.44,0.22,0.02,0.08,-0.38,-0.3,-0.12,-0.58,0.18,-0.24,-0.16,0.44,-0.16,-0.08,0.48,0.26,0.08,-0.18,0.32,-0.24,-0.8,0.38,-0.58,-0.68,1.6046668380519589,-0.6130354816795289,1.0275717224079175,2.6472382625830484,2.951512594894687
1.0,1.0,1.0,0.78,0.66,0.52,0.52,-0.14,-0.02,-0.04,-0.28,-0.12,-0.16,-0.26,0.5,0.18,0.18,0.84,0.44,0.1,0.42,0.62,-0.16,-0.22,0.32,-0.72,-0.24,-0.32,-0.96,0.32,-0.32318083155151967,-1.4241607799255283,1.2552564177822403,2.1679828621909567,3.7435370508362364
1.0,1.0,1.0,0.68,0.64,0.44,0.2,0.02,0.1,-0.1,-0.34,0.28,-0.28,-0.4,0.72,-0.04,-0.1,0.74,0.12,0.04,0.16,0.12,-0.4,-0.04,-0.32,-0.78,0.38,-0.88,-0.82,0.74,1.2259442202843998,1.131751438030638,1.928335856936071,2.6074419847508516,3.48493671812036
1.0,1.0,1.0,0.76,0.66,0.5,0.18,-0.4,-0.02,-0.18,-0.68,0.22,-0.52,-0.38,0.5,-0.28,0.12,-0.48,-0.2,0.26,-0.78,-0.1,0.02,-0.24,-0.2,-0.16,0.0,-0.52,0.58,-0.94,1.8386182428560316,0.9024243258998085,2.222082726524306,4.362636452034888,2.868300167291524
1.0,1.0,1.0,0.94,0.9,0.84,0.92,0.54,0.46,0.72,-0.3,-0.18,0.4,-0.7,-0.42,0.42,-0.78,-0.56,-0.02,-0.7,0.12,0.04,-0.22,-0.1,-0.22,0.2,0.1,-0.12,0.28,-0.56,1.3113416458875895,2.5296036797117996,0.5004365200831908,2.7482934548368725,1.6483644834002384
1.0,1.0,1.0,0.82,0.94,0.76,0.0,0.76,0.0,-0.02,0.2,0.02,-0.72,-0.14,0.14,-0.78,-0.22,0.36,-0.5,-0.52,0.62,-0.1,-0.48,0.26,0.04,-0.44,-0.2,0.18,-0.24,-0.78,-0.6945856520190969,1.8346606608381182,2.759953672537472,1.4534313556900047,1.6702175032850677
1.0,1.0,1.0,0.52,0.84,0.48,-0.5,0.74,-0.52,-0.62,0.14,-0.2,-0.36,-0.1,-0.02,-0.04,-0.06,-0.3,0.08,-0.1,-0.9,-0.38,0.34,-0.88,0.04,0.64,0.04,0.56,0.36,0.4,2.0925293293008878,1.335370244198347,4.046570659980514,0.9792739621140369,3.1837844347054522
1.0,1.0,1.0,0.92,0.48,0.48,0.34,-0.44,-0.18,0.0,-0.46,0.02,0.0,-0.02,0.02,0.32,-0.46,-0.34,0.7,-0.7,-0.96,0.86,-0.52,-0.42,0.72,0.56,0.36,0.34,0.94,0.32,1.8273754226659156,1.9107438305836453,0.504786878942074,3.8539389216917117,4.437532586020612
1.0,1.0,1.0,0.4,0.64,0.36,-0.38,-0.2,0.14,-0.34,-0.36,0.98,0.02,0.1,0.28,-0.38,0.24,-0.18,-0.74,-0.54,0.6,-0.18,-0.96,0.18,0.66,-0.86,-0.64,0.62,0.0,0.14,0.9085579391609695,0.6135379504641278,3.7064302920428536,2.5603941343272134,4.93455202970206
1.0,1.0,1.0,0.34,0.6,0.3,-0.4,0.08,0.04,-0.18,-0.24,0.86,-0.12,0.28,-0.04,-0.56,0.26,-0.42,-0.64,-0.4,0.4,0.48,-0.98,-0.46,0.98,-0.76,-0.74,0.2,-0.08,-0.08,1.8271487818692236,0.27583003502921066,4.2853941338319075,2.3559570391477647,5.125449192831301
1.0,1.0,1.0,0.58,0.84,0.46,-0.46,0.12,0.02,-0.62,-0.12,0.14,-0.38,-0.5,0.68,0.04,-0.42,0.22,0.06,-0.12,-0.62,-0.38,0.04,-0.38,-0.26,-0.1,0.16,0.04,-0.26,-0.22,-1.7121942266883878,0.6100276171504394,3.7450821045013414,2.068588884420321,2.8565171246925436
1.0,1.0,1.0,0.68,0.6,0.4,-0.02,-0.2,0.06,-0.32,-0.58,0.5,-0.36,-0.5,0.78,-0.22,-0.08,0.22,-0.04,-0.14,-0.34,0.08,-0.14,0.06,-0.54,-0.38,0.64,-0.78,0.2,-0.22,1.229977419799326,0.09338358078852638,2.4692486931592024,3.5710629993305143,3.061121663318658
1.0,1.0,1.0,0.92,0.82,0.78,0.36,0.5,0.18,-0.1,-0.04,0.3,-0.34,-0.42,0.24,-0.44,-0.42,0.58,-0.62,-0.62,0.96,-0.3,-0.3,0.8,-0.08,-0.16,0.36,0.02,0.04,0.06,2.4089341558148023,0.1127115448857905,1.9341045858993713,1.818418851438466,2.0394440112546457
1.0,1.0,1.0,0.66,0.66,0.48,-0.1,-0.2,0.14,-0.52,-0.58,0.82,-0.42,-0.38,0.8,-0.26,-0.04,0.06,0.06,0.02,0.04,-0.4,-0.58,0.62,-0.52,-0.28,0.56,-0.58,0.22,-0.28,0.420759585661198,0.6315236505469044,2.785573961139703,3.6308466255340255,3.2885929782946057
1.0,1.0,1.0,0.58,0.44,0.26,-0.36,-0.44,0.36,-0.6,-0.6,1.0,-0.2,-0.18,0.3,-0.26,-0.32,0.34,-0.58,-0.56,0.98,-0.38,-0.46,0.32,0.62,0.56,0.38,1.0,0.94,0.94,2.5024929375519904,2.4343747219925307,3.9959643258514106,4.098617580438103,4.0783645826198285
1.0,1.0,1.0,0.9,0.8,0.74,0.06,0.32,-0.06,-0.62,-0.02,0.04,-0.74,-0.46,0.56,-0.42,-0.46,0.6,-0.04,-0.32,0.04,0.0,0.04,-0.52,-0.32,0.1,-0.34,-0.24,-0.18,0.1,3.1986274772703807,1.1718970087436955,3.342046095524424,1.8437769911822486,2.4306279123712233
1.0,1.0,1.0,0.44,0.88,0.36,-0.42,0.34,-0.24,-0.62,0.0,0.06,0.04,-0.18,0.02,0.14,-0.2,-0.62,-0.18,0.16,-0.9,-0.06,0.1,-0.08,0.64,0.3,0.38,0.54,-0.2,-0.18,2.7514104992252326,0.4762462183644255,4.920882276908444,1.5012724510918511,3.205659567402383
1.0,1.0,1.0,0.6,0.64,0.4,0.08,-0.26,0.02,-0.38,-0.64,0.54,-0.36,-0.44,0.8,-0.3,-0.02,-0.08,0.02,-0.1,-0.32,-0.02,-0.46,0.12,-0.62,-0.26,0.32,-0.84,0.58,-0.66,0.6482254452771623,2.105206598770014,2.3949354454844163,3.814796272324596,3.252347773975206
1.0,1.0,1.0,0.7,0.8,0.54,-0.4,0.02,-0.02,-0.74,-0.34,0.36,-0.64,-0.6,0.96,-0.04,-0.34,0.26,0.08,-0.12,-0.08,-0.12,-0.06,0.06,-0.26,-0.28,0.62,-0.06,-0.52,-0.14,1.3280831608638008,1.5221934528867265,3.7579960619377006,2.729852324244545,2.599398036047065
1.0,1.0,1.0,0.58,0.56,0.3,-0.28,-0.56,0.24,-0.46,-0.46,1.0,0.02,-0.08,0.46,-0.04,-0.16,0.08,-0.46,-0.5,0.96,-0.58,-0.54,0.48,0.28,0.34,0.1,0.96,0.98,0.94,-0.35692353068039484,0.923611151518153,3.6678141452049786,3.7759168954704383,4.233003813184861
1.0,1.0,1.0,0.84,0.98,0.82,0.06,0.86,0.12,-0.36,0.88,-0.44,-0.86,0.82,-0.84,-0.78,0.6,-0.78,-0.46,0.6,-0.3,-0.06,0.52,0.14,0.6,0.38,0.54,0.44,0.18,0.26,1.0668417381199948,2.0225803283113657,3.328803383315466,-0.0024565761372330464,1.3352799790533874
1.0,1.0,1.0,0.64,0.62,0.38,0.14,-0.14,0.12,-0.38,-0.52,0.42,-0.6,-0.62,0.94,-0.36,-0.08,0.2,-0.14,0.0,-0.18,0.04,0.06,0.14,-0.16,-0.08,0.68,-0.52,0.0,0.2,0.9027121900687212,2.4173626024430215,2.735739245976482,3.579233310913243,2.539607453426761
1.0,1.0,1.0,0.72,0.56,0.52,0.36,-0.3,0.06,-0.54,-0.78,0.48,-0.62,-0.66,0.88,-0.38,0.08,0.18,-0.1,0.16,-0.22,-0.14,0.14,0.08,0.08,0.04,0.52,-0.38,-0.02,0.16,0.780767168399239,0.009497549956669071,2.6774729818930054,3.807425646098869,2.397031838024563
1.0,1.0,1.0,0.58,0.86,0.48,-0.14,0.12,-0.02,-0.56,-0.12,0.08,-0.38,-0.28,0.7,-0.08,-0.08,0.48,-0.14,0.32,-0.46,-0.42,-0.1,-0.24,-0.7,-0.14,0.2,-0.16,-0.56,0.16,1.9407533026986874,0.28405532690653257,3.2470446043788357,1.9300296019357535,3.294985777808763
1.0,1.0,1.0,0.82,0.66,0.56,0.24,-0.06,0.02,-0.08,-0.26,0.18,-0.18,-0.24,0.78,0.04,0.06,0.62,0.36,0.1,-0.18,0.28,-0.68,-0.32,-0.04,-0.82,0.14,-0.62,-0.6,0.38,0.3271306345142394,0.37620785356635855,1.6247734992761769,2.7528908283626423,3.738812366536287
1.0,1.0,1.0,0.34,0.5,0.12,-0.62,-0.26,0.28,-0.48,-0.48,0.88,0.0,-0.06,0.18,-0.26,0.06,0.36,-0.44,-0.54,0.82,0.1,-0.68,-0.06,0.96,0.02,0.02,0.68,0.84,0.6,-0.5163552662748174,1.8757184601894863,4.548693259683609,3.5470919377048156,4.205813264816444
1.0,1.0,1.0,0.84,0.46,0.42,0.28,-0.38,-0.06,-0.16,-0.62,0.22,-0.2,0.0,0.44,-0.06,0.02,-0.64,0.34,-0.4,-0.94,0.32,-0.34,-0.34,0.14,0.42,-0.04,-0.54,0.94,-0.56,1.092239605020079,1.004390569585058,1.5316080004197414,4.223548507183157,3.557082513945752
1.0,1.0,1.0,0.7,0.66,0.56,0.32,-0.24,-0.04,-0.44,-0.68,0.48,-0.48,-0.48,0.84,-0.44,-0.02,0.18,-0.02,0.16,-0.26,-0.1,0.06,0.24,-0.32,-0.32,0.44,-0.6,0.1,-0.22,0.07312397785978064,1.702624852782682,2.738096720006252,3.8213740075434863,2.6680967061413297
1.0,1.0,1.0,0.56,0.7,0.42,-0.3,0.02,0.0,-0.6,-0.58,0.86,0.06,-0.36,0.46,0.08,-0.1,-0.26,-0.34,-0.14,0.16,-0.2,-0.36,0.44,0.32,-0.82,-0.42,1.0,-0.76,-0.76,0.9386366642233444,1.8827409508880664,4.223323362233015,2.7171441076192133,3.5963622265843913
1.0,1.0,1.0,0.32,0.88,0.32,-0.4,0.32,-0.16,-0.74,-0.32,0.58,-0.14,-0.22,0.24,0.16,-0.14,-0.7,0.0,-0.1,-0.22,0.06,-0.12,-0.02,0.3,-0.54,-0.4,0.86,-0.88,-0.98,2.3986293671080645,0.1784293095095505,4.623705455463144,2.3983538825010324,3.197928102615766
1.0,1.0,1.0,0.78,0.66,0.56,0.3,-0.12,-0.14,-0.22,-0.48,0.5,-0.14,-0.16,0.74,0.0,0.08,0.08,0.24,-0.14,-0.42,-0.06,-0.78,0.0,-0.38,-0.52,0.22,-0.94,0.04,-0.06,1.6835109144601912,1.391965417573966,1.8917657364329676,3.2128095766498426,3.7992621456642643
1.0,1.0,1.0,0.88,0.68,0.56,0.06,-0.08,-0.06,-0.18,-0.44,0.22,-0.26,-0.34,0.92,0.0,0.12,0.64,-0.04,-0.2,-0.04,0.12,-0.38,-0.3,-0.32,-0.7,0.54,-0.8,-0.46,0.5,0.13073558304673394,0.1995380362119007,2.0369550792819417,2.874361687488765,3.3934241845959514
1.0,1.0,1.0,0.66,0.48,0.26,-0.16,-0.42,0.06,-0.58,-0.74,0.8,-0.48,-0.34,0.7,-0.28,0.12,-0.12,-0.04,0.22,0.18,-0.02,0.0,0.74,-0.46,0.0,-0.22,-0.16,0.42,-0.18,0.029330018146321635,0.6573573588268968,3.4397682537126304,4.356481906720863,2.7742763331866587
1.0,1.0,1.0,0.62,0.72,0.54,-0.14,0.06,-0.12,-0.6,-0.4,0.56,-0.06,-0.12,0.94,0.04,0.18,0.3,-0.32,-0.08,-0.12,-0.66,-0.32,0.54,-0.6,-0.8,0.68,0.08,-0.84,0.0,0.7803218506671904,1.4318679519461792,3.0419238187161417,2.3666326010534107,3.900065976210709
1.0,1.0,1.0,0.22,0.7,0.12,-0.4,-0.24,0.12,-0.3,-0.24,0.78,-0.1,-0.02,0.16,-0.28,0.02,-0.38,-0.28,-0.16,0.32,0.02,-0.74,-0.12,0.94,-0.86,-0.84,0.64,-0.24,-0.16,0.07097474679266325,1.173645233254454,4.476598254944096,2.7672516514134204,4.129896324026972
1.0,1.0,1.0,0.72,0.66,0.42,0.08,-0.32,0.04,-0.54,-0.64,0.66,-0.42,-0.36,0.78,-0.3,-0.02,-0.04,-0.06,-0.04,-0.14,-0.02,-0.14,0.64,-0.4,0.04,0.12,-0.64,0.6,-0.6,1.8087844033170155,1.41471937556941,2.873723662187772,3.9711000478068894,3.0412151871629027
1.0,1.0,1.0,0.44,0.32,0.12,-0.36,-0.36,0.56,-0.24,-0.1,0.66,0.1,0.0,-0.1,-0.6,-0.6,1.0,-0.3,-0.34,0.16,0.8,0.7,0.58,0.66,0.74,0.68,-0.14,0.04,0.1,0.56507466435106,-0.10501478155519028,4.563497995377588,4.494334117333521,5.266157876947705
