0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.72,0.68,0.48,0.2,-0.14,0.06,-0.16,-0.6,0.4,-0.42,-0.44,0.82,-0.32,-0.18,0.18,0.1,-0.1,-0.16,-0.06,-0.4,0.06,-0.34,-0.38,0.4,-0.82,0.36,-0.3,0.47695263978430913,0.9273688324703467,2.415095232346908,3.5948524660198578,3.104694780956837
1.0,1.0,1.0,0.68,0.64,0.52,0.08,0.0,0.0,-0.6,-0.82,0.7,-0.66,-0.64,0.86,-0.06,-0.04,0.1,0.14,0.28,0.38,0.0,0.0,0.96,-0.1,-0.02,0.44,-0.1,0.18,-0.08,1.7853534961477604,1.8161785275807065,3.7494163862483694,4.094223913534245,2.432111503168818
1.0,1.0,1.0,0.96,0.66,0.66,0.84,-0.18,-0.1,0.46,-0.82,-0.44,0.2,-0.58,-0.3,0.0,0.0,-0.2,-0.34,0.12,-0.22,-0.24,0.18,-0.66,0.06,-0.04,-0.46,0.4,0.26,0.3,-0.23433420054745913,1.0157941117806213,0.5197221084449852,3.969370439084998,2.4108011450981963
1.0,1.0,1.0,0.68,0.7,0.54,-0.2,0.2,-0.12,-0.46,-0.3,0.48,-0.34,-0.3,0.96,-0.16,0.1,0.26,-0.14,0.08,-0.22,-0.72,-0.24,0.44,-0.64,-0.78,0.74,0.26,-0.88,-0.26,1.8388774929393803,1.4360208163708017,3.168886702346776,2.2717800780322404,3.8347796000680936
1.0,1.0,1.0,0.92,0.86,0.78,0.78,0.66,0.52,0.54,0.38,0.24,0.34,0.04,0.14,0.06,-0.36,0.1,-0.42,-0.72,0.34,-0.48,-0.62,0.7,-0.6,-0.62,0.9,-0.5,-0.4,0.86,-0.29824946749763837,1.9413747067237672,1.3018744817789414,1.7693466197632317,1.2954082516621883
1.0,1.0,1.0,0.74,0.62,0.64,0.14,0.56,0.18,-0.46,0.08,0.1,-0.66,-0.22,0.44,-0.38,-0.4,0.66,-0.06,-0.16,0.26,-0.02,0.18,-0.2,-0.18,0.08,-0.54,-0.22,0.16,-0.3,0.58310249747928,-0.9043531719815434,2.816218545024853,1.598594524354797,2.620206660365596
1.0,1.0,1.0,0.7,0.52,0.46,-0.06,-0.48,-0.18,-0.62,-0.82,0.8,-0.72,-0.48,0.72,-0.3,0.2,-0.34,0.12,0.42,0.3,-0.02,-0.08,0.5,-0.14,0.02,-0.12,-0.06,0.16,-0.42,0.1610526973992823,1.5487436643282946,3.4993015394353013,4.594465848123362,2.374455909640381
1.0,1.0,1.0,0.32,0.54,0.26,-0.34,-0.18,0.0,-0.58,-0.5,0.84,-0.04,-0.04,0.36,-0.14,0.02,-0.12,-0.48,-0.26,0.58,-0.3,-0.76,0.46,0.5,-0.68,-0.5,0.98,-0.04,-0.02,0.3572349904166343,0.31222099460576114,4.143328209630588,3.0290223473705407,3.9990160508091432
1.0,1.0,1.0,0.78,0.46,0.48,0.02,-0.3,0.08,-0.22,-0.68,0.34,-0.3,-0.24,0.7,-0.28,0.08,-0.12,0.12,-0.08,-0.56,-0.02,-0.48,0.1,-0.6,-0.18,0.1,-0.84,0.46,-0.54,0.052703803038010144,1.5251815239679456,2.343820844230074,3.818192805565766,3.249694643545195
1.0,1.0,1.0,0.64,0.9,0.54,-0.1,0.58,-0.12,-0.76,0.44,-0.48,-0.5,-0.06,0.2,-0.16,-0.14,0.02,0.14,-0.16,-0.42,0.0,0.02,-0.98,-0.16,0.16,-0.84,0.02,0.2,-0.02,2.409820752241478,-1.0010631726363863,3.749525534494183,1.1413626226443554,2.5346000300596057
1.0,1.0,1.0,0.48,0.6,0.36,-0.16,0.0,-0.04,-0.7,-0.54,0.8,-0.28,-0.34,0.9,-0.08,-0.12,0.36,-0.1,0.16,0.1,-0.28,-0.24,0.68,-0.34,-0.6,0.5,0.3,-0.64,-0.38,2.0825468542888643,-0.559304170278853,3.583299533080897,2.8800745531736758,3.1977562700175244
1.0,1.0,1.0,0.6,0.4,0.16,-0.14,-0.4,0.22,-0.64,-0.78,0.86,-0.56,-0.44,0.68,-0.12,0.1,-0.06,0.12,0.22,0.54,-0.08,-0.14,0.78,-0.26,0.08,0.06,0.18,0.34,0.24,0.8280504144817202,1.8612056476181333,3.8249844681493115,4.316143096573922,2.642991632383388
1.0,1.0,1.0,0.52,0.7,0.46,-0.06,0.12,-0.14,-0.22,-0.14,0.24,0.3,0.32,0.94,0.62,0.68,0.86,0.06,0.46,-0.04,-0.72,-0.14,0.02,-0.86,-0.62,0.76,-0.56,-0.64,0.84,-1.2047614672180238,1.3733438865938792,1.912847696533929,1.4676786265523392,5.005340992243106
