0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.66,0.169,0.1278,0.2092,-0.0646,-0.009,-0.0798,-0.028,0.0094,-0.1284,0.0078,-0.0002,-0.0096,-0.0086,-0.0014,0.0976,0.0054,0.0038,0.0816,-0.0074,-0.003,-0.0264,0.0228,0.0112,-0.1462,0.0134,0.016,-0.1884,-0.0156,0.0068,6.137559331394133,1.038510333965482,5.098212932111266,1.8826065041590487,3.938123676188292
1.0,1.0,1.0,0.2418,0.1592,0.0258,-0.1744,-0.2386,0.0706,-0.0924,-0.083,0.031,-0.0032,0.022,-0.0112,-0.0238,-0.004,-0.0046,-0.0326,-0.0302,0.0192,0.0056,0.0192,-0.0132,0.0008,0.0024,0.0032,0.0054,-0.0072,0.023,0.005,0.0016,-0.005,3.461204544433553,3.483322075304712,6.05351113763577,5.165640123856736,4.261631215937582
1.0,1.0,1.0,-0.0564,-0.044,0.0044,-0.1586,-0.0772,0.211,-0.0566,-0.0492,0.0022,-0.4014,-0.0748,0.0434,0.1604,0.0192,0.0068,0.1824,0.0018,0.0106,0.0046,0.0064,-0.005,0.1146,0.017,0.0192,-0.1196,-0.0102,-0.0142,-0.1064,0.0002,-0.0146,3.708577425833064,1.1716219765092193,6.233957811353894,6.200373577425329,8.62866292225835
1.0,1.0,1.0,0.2462,0.2394,0.0752,-0.0276,-0.07,0.0128,-0.0246,-0.0318,0.006,0.0182,0.0018,0.0104,-0.004,-0.0008,-0.0024,-0.0084,-0.0146,-0.0186,-0.0014,-0.0172,0.0062,0.0022,-0.0038,0.0012,-0.0056,0.0022,-0.0126,-0.004,0.0156,0.0136,4.493638975759423,5.125277779713354,3.5528521245909115,3.1668904679016947,5.981112499878509
1.0,1.0,1.0,0.339,0.2256,0.0922,0.0544,-0.0596,-0.0108,0.0154,0.003,0.0088,0.0044,0.0132,0.0156,0.0178,-0.0008,-0.001,-0.0136,-0.013,-0.0062,-0.0028,0.014,0.0,-0.0048,-0.009,-0.0066,0.0156,-0.0036,-0.0032,0.0116,-0.0156,0.0008,4.329236214890916,5.313647525315472,3.064536760492002,-0.10299118842284649,6.432410737802975
1.0,1.0,1.0,0.1678,0.2108,0.0218,-0.5664,-0.1936,0.1264,-0.2804,-0.1396,0.0468,0.2126,-0.019,-0.0152,0.1888,0.0152,0.0144,-0.0196,-0.0128,0.004,-0.0462,0.0102,0.0052,-0.021,-0.0028,-0.0034,-0.0344,-0.0122,-0.0034,-0.0264,-0.0102,0.0026,3.828801840890815,1.215403533343629,5.794852656398391,7.4142452816646545,2.474764795917867
1.0,1.0,1.0,0.4162,0.0624,0.0434,0.044,-0.1664,-0.042,0.0348,0.0194,0.0034,0.1052,-0.139,-0.0242,0.1084,-0.074,-0.02,0.0362,0.0686,0.0012,0.0078,0.013,-0.0112,0.0134,-0.0036,0.0126,-0.0106,0.0232,0.0002,0.007,-0.0186,0.0132,2.3282083473434705,2.646992127771023,5.490875956212578,0.6134222132608596,7.416941377416897
1.0,1.0,1.0,0.2724,0.17,0.0568,-0.2294,-0.0782,0.0396,-0.1008,-0.027,0.033,0.009,-0.0012,-0.003,-0.06,0.0054,-0.0022,-0.086,-0.0044,-0.014,-0.0032,0.0014,-0.005,0.0602,-0.0058,-0.0068,0.0082,-0.0004,-0.0022,-0.0062,0.0028,0.0254,5.489936122458185,2.1387684768103448,4.516800354410967,4.643260198081544,5.226680019609242
1.0,1.0,1.0,-0.0094,0.117,-0.0104,-0.1014,-0.244,0.1106,0.01,-0.008,0.0072,-0.0344,-0.1206,0.0226,0.0116,-0.1762,-0.0002,0.0144,0.0596,0.014,-0.0198,0.1176,-0.0186,0.0074,0.0142,0.0096,0.0066,-0.0038,0.006,0.0136,0.0028,-0.0004,1.7780448916409757,5.101749282507516,5.342399487224358,6.788334659314164,6.631053037148176
1.0,1.0,1.0,0.1604,0.3946,0.069,-0.1448,-0.4228,0.1316,-0.0676,-0.354,0.1372,-0.0324,0.0252,-0.008,-0.0116,-0.3174,0.0238,-0.0162,-0.6604,0.0182,0.007,-0.0568,-0.0086,0.0168,0.8616,0.0152,-0.015,0.7334,-0.006,-0.0016,-0.0876,0.0072,-0.029917667490140243,3.8850217569951226,4.544083393984724,5.235453761967602,5.094882643927176
