0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.272,0.198,0.07,-0.132,-0.054,0.01,-0.092,-0.012,0.004,-0.026,0.016,-0.01,0.036,-0.052,0.032,0.048,0.02,0.02,-0.026,-0.036,0.002,-0.046,-0.026,0.028,0.006,0.014,-0.092,6.905004861656334,4.489267129430311,4.558384704278766,5.5363940523515645,0.0
1.0,1.0,1.0,0.296,0.166,0.094,0.052,-0.076,0.032,-0.01,-0.032,-0.034,0.014,-0.022,-0.02,-0.038,0.008,-0.018,-0.046,-0.006,-0.008,-0.014,0.012,0.006,0.004,-0.006,-0.046,-0.036,-0.004,-0.04,6.637359605079782,6.097567746321005,6.044377297586401,3.8017519612202477,0.0
1.0,1.0,1.0,0.276,0.236,0.052,0.034,-0.11,-0.044,0.002,-0.092,0.006,0.012,-0.026,-0.038,0.04,0.014,-0.006,-0.014,0.006,0.024,0.024,0.002,-0.038,-0.034,0.01,0.012,0.04,-0.012,0.004,4.746073665437396,6.801693543457027,5.948515425916758,3.3648603828139505,0.0
1.0,1.0,1.0,0.242,0.282,0.036,-0.018,-0.45,0.06,-0.042,-0.49,0.036,0.006,-0.008,-0.038,0.05,0.308,0.002,0.008,0.232,-0.008,-0.028,-0.046,-0.03,-0.006,-0.154,-0.028,-0.002,-0.114,0.028,1.2373164955835225,6.577886150286009,6.7291468191785695,4.971315504988244,0.0
1.0,1.0,1.0,0.024,0.294,0.022,-0.268,0.034,0.046,-0.016,-0.016,0.004,0.054,-0.058,0.016,-0.02,-0.066,-0.01,-0.02,0.016,0.012,-0.004,0.042,0.05,-0.02,0.01,-0.034,0.002,0.02,-0.062,6.691865792944206,4.659178739669934,3.647377151038013,7.989473710991124,0.0
1.0,1.0,1.0,0.52,0.112,0.116,0.084,-0.172,-0.064,-0.11,0.026,0.0,-0.172,0.072,-0.004,-0.078,0.01,-0.02,0.026,-0.002,-0.072,-0.082,-0.022,0.024,0.016,0.006,0.014,0.004,0.01,0.062,4.5972217529372275,2.62833334900523,7.881638839147202,3.984936768789333,0.0
1.0,1.0,1.0,0.222,0.286,0.06,-0.122,-0.038,0.052,-0.078,-0.084,0.002,-0.032,-0.008,0.0,0.034,-0.008,0.002,0.026,-0.038,0.004,0.026,0.008,-0.006,0.024,-0.028,0.06,-0.016,-0.044,-0.016,4.801674310637702,4.319300386121216,5.3374676866890916,6.063221878355343,0.0
1.0,1.0,1.0,0.228,0.098,0.046,0.02,-0.08,0.04,0.018,-0.07,-0.004,-0.004,0.032,0.008,0.006,-0.028,0.022,0.054,-0.042,0.008,-0.048,0.0,-0.032,0.026,-0.026,0.06,-0.006,-0.034,0.048,7.477387205194987,7.37717522075911,6.7010323091902375,5.309599137256485,0.0
1.0,1.0,1.0,-0.112,0.334,-0.002,-0.098,-0.01,-0.008,0.042,-0.004,0.038,0.032,-0.082,0.026,-0.012,-0.036,0.032,0.006,-0.016,-0.01,0.022,0.046,0.012,-0.022,0.048,0.01,-0.012,-0.01,0.026,4.538787355047518,5.396193456552654,4.343502621760283,10.034492789967608,0.0
1.0,1.0,1.0,0.158,0.438,0.088,-0.342,0.152,-0.062,-0.172,-0.028,0.024,0.076,-0.06,-0.028,0.11,0.072,-0.014,0.008,0.032,0.024,-0.004,0.004,-0.024,0.038,-0.038,0.02,-0.052,0.074,-0.006,4.4459598989268585,3.087121742432566,2.3630091438302507,7.697995996457365,0.0
1.0,1.0,1.0,0.298,0.144,0.022,0.088,-0.158,-0.018,-0.07,-0.04,-0.022,-0.008,0.034,-0.038,-0.002,0.032,-0.026,0.006,0.062,0.04,-0.078,-0.012,-0.014,-0.048,-0.014,0.07,0.008,-0.004,-0.008,5.04551393249409,4.862354295153638,7.734515330993287,4.310438238676516,0.0
1.0,1.0,1.0,0.112,0.242,0.022,-0.098,-0.132,-0.05,-0.038,-0.112,0.034,0.044,-0.052,0.0,0.02,0.03,0.002,-0.026,0.004,-0.058,0.002,0.042,-0.04,-0.032,0.01,-0.01,0.032,0.052,-0.02,4.268697874798209,5.989868950967998,6.229104464642425,6.602705761477885,0.0
1.0,1.0,1.0,0.272,0.222,0.018,-0.022,-0.09,-0.008,-0.05,-0.098,-0.048,-0.084,-0.076,-0.004,-0.02,-0.02,0.008,0.006,0.018,-0.012,0.0,0.004,0.048,0.002,-0.01,0.008,-0.032,0.038,-0.03,4.109275819729999,4.786687385677339,5.212082174384122,4.91228175855686,0.0
1.0,1.0,1.0,0.39,-0.002,0.016,0.126,-0.38,-0.022,-0.004,0.008,-0.02,-0.016,0.152,0.016,0.008,-0.006,-0.022,-0.044,-0.04,-0.016,-0.014,-0.014,-0.064,0.008,0.026,-0.046,0.028,-0.074,0.026,2.7429982217779907,4.669679953215704,8.842591549577614,3.450421673704332,0.0
1.0,1.0,1.0,0.408,0.376,0.136,0.01,0.044,-0.014,-0.106,-0.108,0.026,-0.106,-0.076,0.082,0.004,-0.01,-0.042,-0.046,0.01,0.052,-0.024,-0.018,-0.038,-0.01,0.068,-0.006,-0.07,-0.016,-0.038,3.6489160377773127,3.4201935341494902,3.939178908340036,4.1870295482382165,0.0
1.0,1.0,1.0,0.02,0.502,0.03,-0.12,0.044,0.056,0.01,-0.13,-0.072,0.03,-0.146,0.032,-0.01,-0.116,0.026,-0.002,0.018,-0.024,0.026,0.06,-0.01,-0.01,-0.006,0.028,0.006,-0.036,-0.018,2.8214600380567276,6.487454125117928,4.300787509200861,8.434024693364343,0.0
1.0,1.0,1.0,0.266,0.42,0.098,-0.018,0.02,0.014,-0.088,-0.052,0.048,0.046,-0.014,-0.016,0.024,-0.024,0.012,0.028,-0.016,-0.004,0.026,-0.038,-0.04,-0.026,0.01,-0.048,-0.012,-0.004,0.036,3.8503623536788716,6.479001683042279,4.030298153844399,4.6371341022117045,0.0
1.0,1.0,1.0,0.434,0.22,0.038,0.04,-0.092,-0.012,-0.096,-0.064,0.012,-0.164,-0.022,0.006,-0.02,-0.036,0.024,-0.018,-0.04,0.022,0.02,-0.012,0.008,-0.002,-0.004,0.006,0.01,-0.034,0.012,4.398358857751958,3.1937320680080794,5.757536386473455,4.339982399675245,0.0
1.0,1.0,1.0,0.106,0.354,0.064,-0.192,-0.516,0.104,-0.096,-0.654,0.098,-0.006,-0.134,-0.012,0.052,0.488,-0.004,0.024,0.496,0.0,-0.01,-0.034,0.084,0.036,-0.394,0.026,0.042,-0.294,0.0,0.6030722711110821,4.290461233053556,6.459652871374623,6.9534760829858895,0.0
1.0,1.0,1.0,0.362,0.618,0.232,0.064,0.194,0.01,0.006,-0.136,-0.026,-0.032,-0.264,0.048,0.002,-0.228,-0.038,0.082,-0.136,-0.054,-0.006,-0.038,0.036,0.012,0.034,0.034,0.002,0.13,0.04,1.6357558226591267,4.972222606146823,3.6624034253648423,3.007467744436446,0.0
1.0,1.0,1.0,0.274,0.284,0.066,0.022,0.006,0.032,-0.016,0.006,0.018,0.014,-0.016,0.042,0.052,-0.072,0.024,0.04,0.016,-0.032,0.008,0.01,0.006,-0.002,0.01,0.052,0.032,0.03,0.022,6.153781011916387,6.135269397808155,4.169148515173137,3.8810017878355287,0.0
1.0,1.0,1.0,0.286,0.312,0.102,-0.124,-0.602,0.05,-0.222,-0.532,0.078,-0.098,0.112,-0.058,0.002,0.376,-0.05,0.042,0.116,0.014,0.052,-0.242,0.03,-0.02,-0.234,0.034,-0.008,0.072,-0.02,0.9583561315709996,2.6275158962057414,7.1147751741865175,5.917418366567547,0.0
1.0,1.0,1.0,-0.064,0.202,-0.046,-0.112,-0.172,0.0,-0.002,-0.12,0.034,-0.044,-0.024,0.016,-0.038,0.072,0.026,0.012,0.026,0.002,0.012,0.002,-0.018,0.002,0.028,-0.002,-0.014,0.044,0.022,3.8629832107640407,6.686552682175473,6.531349505241116,10.31156750777696,0.0
1.0,1.0,1.0,0.06,0.16,0.04,-0.168,-0.218,0.074,-0.044,-0.112,0.036,0.04,0.018,0.03,0.066,0.052,-0.034,-0.032,0.008,-0.004,-0.026,0.0,0.006,0.0,-0.002,0.026,0.014,0.032,-0.07,3.5602817442566494,4.724176963204106,7.252791095413159,8.088154214856731,0.0
1.0,1.0,1.0,0.07,0.446,0.056,-0.112,0.116,-0.008,-0.028,-0.048,0.008,0.012,-0.034,-0.01,-0.004,-0.084,0.012,0.014,-0.042,-0.028,-0.058,-0.078,-0.024,-0.03,-0.032,-0.01,0.036,-0.068,0.024,3.2432252336448717,6.625947114638896,3.351744422656937,8.154766233124073,0.0
1.0,1.0,1.0,0.428,0.368,0.188,0.028,-0.036,0.08,-0.092,0.008,-0.028,-0.122,-0.012,0.014,-0.1,0.024,0.016,-0.036,-0.018,-0.078,-0.06,0.058,0.022,-0.026,0.02,0.018,0.004,0.014,0.026,4.56505436009841,3.3511910350295064,4.506053198241603,3.801987650982319,0.0
1.0,1.0,1.0,0.044,0.156,-0.064,-0.088,-0.042,-0.014,0.012,-0.014,0.03,-0.004,-0.044,-0.02,0.016,-0.006,0.034,0.042,-0.066,0.0,-0.038,0.044,-0.026,-0.002,0.008,-0.058,0.0,-0.052,-0.004,5.85768398074358,9.007316934316975,6.213169158377079,7.94600457555407,0.0
1.0,1.0,1.0,0.114,0.096,0.006,0.0,-0.048,0.044,-0.048,0.022,-0.002,0.012,-0.038,0.006,0.02,0.02,-0.008,0.024,0.01,0.026,-0.012,0.0,-0.06,-0.012,-0.056,-0.028,-0.002,0.008,-0.07,7.6622626596263945,7.745107066242933,7.358408576774785,4.6044424172419625,0.0
1.0,1.0,1.0,0.288,0.244,0.064,0.036,-0.116,-0.004,-0.016,-0.092,-0.02,0.008,-0.002,0.014,-0.006,-0.018,0.012,0.02,0.066,0.038,-0.046,-0.058,-0.012,0.014,-0.034,0.044,-0.028,-0.032,-0.044,4.451313818695274,5.6346214017421605,6.105275094676594,2.7187522813293414,0.0
1.0,1.0,1.0,0.396,0.558,0.21,0.122,0.06,0.034,0.042,-0.11,0.032,-0.036,-0.12,0.02,0.02,-0.108,0.032,0.028,-0.062,-0.074,0.052,-0.06,-0.036,-0.11,-0.01,0.036,-0.012,0.044,0.02,2.577892529018108,4.747383761080706,3.701077649504782,2.416487567103196,0.0
1.0,1.0,1.0,0.138,0.222,0.064,-0.024,0.034,-0.006,-0.026,-0.1,0.01,-0.008,0.048,0.012,0.006,-0.062,0.0,-0.024,0.018,-0.038,-0.046,0.012,0.022,0.024,-0.048,-0.016,0.034,0.024,-0.022,6.860708404039991,8.533079007930656,4.3121985326885595,6.279107169502761,0.0
1.0,1.0,1.0,0.218,0.308,0.098,-0.246,0.07,-0.02,-0.166,-0.032,-0.038,0.036,-0.03,-0.018,0.05,-0.024,-0.022,0.018,-0.034,-0.008,-0.036,0.022,0.062,-0.014,0.008,-0.03,-0.022,-0.03,0.06,5.460799334570767,3.1686488771324726,3.6185374704996205,6.962455277177408,0.0
1.0,1.0,1.0,0.544,0.272,0.168,0.06,0.086,-0.002,-0.266,-0.006,-0.024,-0.288,-0.004,0.036,-0.142,-0.024,0.01,-0.07,0.034,0.016,0.042,0.028,-0.034,0.124,-0.006,-0.026,0.006,0.018,-0.036,7.430952830203758,1.9925636697123856,1.2841461937368144,4.275103437014406,0.0
1.0,1.0,1.0,0.308,0.322,0.11,0.03,0.054,0.024,-0.062,-0.018,-0.036,-0.048,-0.068,-0.004,0.006,-0.028,-0.014,-0.002,0.006,0.028,-0.06,0.034,-0.006,0.002,0.0,-0.006,0.018,-0.06,-0.022,6.72586608954245,4.927987598231228,2.717789833168275,4.153020116705758,0.0
1.0,1.0,1.0,0.306,0.126,0.008,0.082,-0.084,-0.014,-0.002,-0.056,-0.046,-0.032,-0.004,-0.016,-0.064,0.08,0.004,0.04,0.022,-0.018,0.02,-0.004,0.016,0.02,-0.052,-0.016,-0.032,-0.008,-0.08,6.275173960339363,6.314408053738754,7.010401714214681,3.112363031458873,0.0
1.0,1.0,1.0,0.504,0.216,0.108,0.212,-0.028,0.0,0.012,-0.026,-0.05,-0.046,-0.048,0.034,-0.018,0.03,-0.048,-0.028,0.038,-0.01,-0.032,-0.054,0.01,-0.026,-0.03,0.036,-0.084,-0.002,-0.03,4.998772739050821,2.8695479541093136,5.085030951857058,2.6228996048537594,0.0
1.0,1.0,1.0,0.328,0.026,0.018,0.046,-0.024,0.006,0.012,-0.04,0.008,-0.032,-0.04,0.008,-0.048,-0.022,0.03,0.01,-0.02,-0.018,-0.072,0.036,-0.016,-0.068,-0.03,0.054,0.014,-0.046,0.044,6.740165525798647,5.604963105564431,6.835808591785639,3.3909352073498638,0.0
1.0,1.0,1.0,0.174,0.38,0.042,-0.062,-0.274,0.02,-0.098,-0.43,0.048,0.004,-0.158,-0.026,0.058,0.114,0.012,0.028,0.208,0.028,-0.028,0.076,-0.012,0.012,-0.086,0.002,-0.028,-0.074,-0.046,1.6384587992902766,6.1117107382263445,5.939194272929701,6.124275796507378,0.0
1.0,1.0,1.0,0.222,0.424,0.078,0.004,-0.188,-0.008,-0.034,-0.318,0.024,-0.04,-0.204,-0.004,0.012,-0.024,-0.032,-0.006,0.114,-0.048,-0.052,0.138,0.014,0.012,-0.028,0.076,-0.016,-0.082,-0.01,1.821204005816965,6.6875217227882136,5.486464068063635,4.339778332470447,0.0
1.0,1.0,1.0,0.048,0.194,0.05,-0.044,-0.142,0.086,0.024,-0.106,0.038,0.016,0.022,-0.038,0.008,0.032,-0.004,-0.048,-0.02,0.044,0.026,-0.008,0.022,-0.004,-0.012,0.052,-0.058,0.022,0.032,4.089143280808646,7.587953736850635,6.511303789574841,7.472387862266651,0.0
1.0,1.0,1.0,0.114,0.136,0.054,-0.036,-0.16,0.0,-0.026,-0.154,0.032,0.048,-0.06,0.0,0.004,0.004,-0.032,0.056,0.002,0.046,0.002,-0.05,0.036,0.022,-0.024,0.026,-0.05,-0.002,0.012,3.9409597229013733,9.355884758999776,6.908588040328684,5.788498255844794,0.0
1.0,1.0,1.0,0.484,0.148,0.06,0.038,-0.04,0.014,-0.216,0.002,0.002,-0.23,0.034,-0.012,-0.11,0.026,-0.048,-0.07,0.0,-0.006,-0.006,-0.036,-0.03,0.018,0.014,0.0,0.024,0.014,0.006,8.616662568346301,2.229003216729312,4.9050423372985605,4.063980944799049,0.0
1.0,1.0,1.0,0.332,0.092,0.016,0.012,-0.154,-0.022,0.014,0.0,-0.07,-0.038,-0.02,0.014,-0.042,0.064,-0.01,-0.044,-0.02,-0.052,0.026,0.006,0.044,0.012,-0.032,-0.028,-0.014,0.036,-0.014,6.249684381497668,5.978560842946782,7.384485083130773,3.364208660754779,0.0
1.0,1.0,1.0,0.144,0.178,0.034,-0.114,-0.032,0.022,-0.074,-0.02,-0.05,-0.03,0.014,0.016,0.052,0.028,0.02,-0.02,-0.052,-0.044,-0.06,-0.028,0.036,0.026,0.016,0.006,0.016,0.038,0.046,5.815175305729843,5.607276126923988,5.435921120082235,6.2626018823828735,0.0
1.0,1.0,1.0,0.178,0.222,0.024,-0.15,-0.014,-0.012,-0.118,-0.028,0.03,-0.04,0.02,-0.052,-0.004,0.034,0.034,0.026,0.05,0.036,-0.016,0.038,0.006,-0.048,-0.01,-0.03,-0.042,-0.008,0.038,6.994633653609888,5.477628539118835,4.802007677966197,6.245079857386383,0.0
1.0,1.0,1.0,0.306,0.274,0.076,-0.274,-0.108,0.022,-0.224,-0.098,0.058,-0.014,-0.008,0.01,0.062,-0.014,0.056,0.106,0.062,0.02,0.008,0.026,-0.014,-0.014,-0.026,0.028,0.042,-0.004,-0.018,4.099026958634295,2.545872545362523,5.822771238877669,6.143701823113531,0.0
1.0,1.0,1.0,0.326,0.052,0.006,0.14,-0.498,-0.098,-0.046,-0.076,0.01,-0.022,0.286,0.02,0.006,0.096,-0.026,0.052,-0.138,-0.018,0.022,0.004,-0.006,0.036,0.072,-0.028,0.022,0.058,-0.012,1.84386071488029,4.942674847801141,8.690265362667999,3.239991893206902,0.0
1.0,1.0,1.0,0.25,0.13,0.052,-0.076,-0.046,-0.03,-0.032,0.022,0.01,0.006,-0.014,-0.024,-0.018,-0.008,-0.018,0.004,-0.03,0.03,0.012,-0.022,-0.006,0.006,-0.014,-0.012,-0.038,0.004,-0.018,7.626172265288594,5.066028272570748,6.7321621880114115,5.321600984711969,0.0
1.0,1.0,1.0,0.162,0.4,0.094,-0.078,-0.01,0.02,-0.04,-0.014,-0.022,-0.07,-0.004,-0.026,0.01,-0.008,0.01,0.018,-0.034,-0.016,-0.022,0.014,0.0,0.048,0.004,-0.048,0.012,-0.008,0.044,4.527036365427018,6.409816669451045,4.226063930054781,5.820113054367802,0.0
1.0,1.0,1.0,0.2,0.034,-0.05,-0.088,-0.04,0.044,0.006,-0.004,-0.026,-0.022,-0.03,0.04,-0.004,0.052,0.032,-0.034,-0.03,-0.028,-0.042,-0.024,-0.002,-0.008,0.062,-0.01,-0.048,-0.028,0.044,8.981288933740565,5.251893589268134,6.76962849094203,6.330923657864428,0.0
1.0,1.0,1.0,0.562,0.088,0.082,0.174,-0.166,0.012,-0.146,-0.018,-0.004,-0.238,0.018,0.008,-0.184,0.018,0.014,-0.128,-0.032,-0.004,-0.044,-0.038,-0.05,0.048,-0.026,-0.05,0.036,0.02,-0.036,5.085165271889863,1.934899380021042,8.241234480046828,3.6419694355997603,0.0
1.0,1.0,1.0,-0.036,0.536,0.0,-0.058,0.076,-0.046,0.006,-0.208,-0.034,0.04,-0.242,-0.03,-0.044,-0.126,-0.018,0.006,-0.018,-0.028,0.008,0.054,-0.042,-0.004,0.096,-0.04,-0.006,0.006,0.016,1.9689490094659243,7.494273465904191,4.139482105429818,9.605955491692837,0.0
1.0,1.0,1.0,0.278,0.426,0.092,-0.186,0.07,-0.012,-0.138,-0.082,0.092,-0.04,-0.132,-0.016,0.052,-0.102,0.01,0.054,0.04,-0.038,0.056,-0.022,0.002,-0.02,-0.068,-0.004,-0.05,-0.02,-0.026,2.8606458969877893,3.8731463426830732,4.036252174647097,6.1961569555928415,0.0
1.0,1.0,1.0,0.646,0.446,0.248,0.316,0.082,-0.014,0.074,-0.136,0.022,0.022,-0.048,-0.022,-0.05,-0.018,-0.036,-0.054,-0.026,0.056,-0.048,-0.006,0.018,-0.058,0.028,-0.014,-0.094,-0.08,0.046,3.219774581621059,2.1263152126816336,4.230976807492581,2.382250159497449,0.0
1.0,1.0,1.0,0.644,0.326,0.162,-0.136,0.1,0.012,-0.9,0.028,-0.016,-0.92,-0.034,0.006,-0.292,0.014,0.006,0.588,-0.004,0.024,0.996,-0.032,-0.028,0.678,-0.044,-0.034,-0.136,-0.02,0.024,5.078529476312433,-0.28691872526530116,3.1199818611617056,5.073192057867634,0.0
1.0,1.0,1.0,0.17,0.518,0.076,-0.046,0.208,0.062,-0.028,0.034,-0.01,-0.036,0.046,0.014,-0.076,-0.034,0.03,0.082,-0.004,-0.03,-0.038,-0.076,-0.014,-0.036,0.016,-0.048,0.042,0.066,0.064,3.534995623529531,6.266810492534884,1.95319672513464,5.957023192175162,0.0
1.0,1.0,1.0,0.242,0.116,-0.018,0.09,-0.172,-0.022,0.004,-0.02,-0.032,0.04,0.036,-0.024,0.078,0.018,0.004,0.03,-0.066,-0.076,0.046,-0.03,-0.008,0.06,0.04,0.0,0.056,-0.008,-0.004,4.639092675022658,7.623627995875381,8.296142683201818,1.3283578263948463,0.0
1.0,1.0,1.0,0.364,0.178,0.086,0.176,-0.046,0.03,0.072,-0.06,0.008,0.038,0.002,0.024,0.034,0.028,0.046,0.026,-0.026,-0.024,-0.038,-0.012,-0.01,0.026,0.036,0.026,0.008,0.07,0.034,6.093241646356413,5.285923422373633,5.117128445115292,1.0506701078435858,0.0
1.0,1.0,1.0,0.384,0.184,0.08,0.116,-0.068,-0.016,0.024,-0.008,-0.02,-0.01,-0.01,0.0,-0.032,0.028,-0.044,0.004,-0.038,0.002,0.038,0.02,-0.05,-0.052,-0.018,0.034,-0.008,-0.012,-0.004,5.927894846859223,4.700781787124345,6.085277929912678,2.778807699193479,0.0
1.0,1.0,1.0,0.18,0.204,0.032,-0.076,-0.084,0.008,-0.048,-0.048,0.012,0.002,0.018,0.036,0.02,-0.082,-0.026,0.038,0.054,-0.072,-0.006,0.02,-0.058,-0.016,0.038,-0.006,0.002,-0.002,-0.008,6.861532533216456,5.252679703819602,5.262136493287156,6.8702517197685795,0.0
1.0,1.0,1.0,0.148,0.254,0.042,-0.006,-0.068,-0.026,-0.058,-0.11,-0.008,-0.014,-0.024,0.006,-0.032,-0.002,-0.002,0.002,0.034,0.016,-0.024,0.02,0.012,-0.014,-0.038,-0.028,-0.046,-0.024,-0.046,5.130038308805239,6.906512929048898,4.977180858268786,5.321380469126944,0.0
1.0,1.0,1.0,0.116,0.426,0.034,-0.252,-0.03,0.026,-0.108,-0.146,-0.03,0.024,-0.108,-0.008,0.036,-0.06,0.044,-0.026,0.014,0.004,-0.012,0.028,0.0,0.076,0.014,0.046,-0.002,0.054,0.036,2.8346505301409652,4.028274440363838,4.920801312445453,7.761581259189999,0.0
1.0,1.0,1.0,0.106,0.196,0.062,-0.108,0.002,-0.002,-0.02,-0.006,-0.034,-0.02,0.004,-0.012,0.046,-0.002,-0.028,0.056,0.016,0.0,-0.036,0.0,-0.012,-0.028,0.008,-0.012,-0.036,0.0,0.004,6.791348234855621,5.677050748586883,5.36489073466513,6.840972249463025,0.0
1.0,1.0,1.0,0.528,0.386,0.222,0.09,0.012,-0.002,-0.016,-0.034,-0.062,-0.086,-0.05,-0.008,-0.076,-0.046,-0.018,-0.01,-0.014,0.0,-0.004,0.012,-0.028,0.05,-0.03,0.06,-0.012,-0.024,0.028,3.9431064879693754,3.039414678099652,3.6707508037609813,3.498750664851379,0.0
1.0,1.0,1.0,-0.008,0.442,-0.01,-0.27,0.166,-0.032,-0.04,0.068,0.028,0.0,0.01,0.006,-0.024,-0.04,0.056,-0.026,-0.018,-0.004,-0.006,0.018,0.028,-0.076,0.032,0.008,-0.01,0.022,-0.004,5.142920330701893,4.1951661385456305,1.0783864432199395,8.786468692595975,0.0
1.0,1.0,1.0,0.218,0.52,0.09,0.014,0.03,0.024,-0.044,-0.212,0.036,-0.01,-0.204,0.042,0.05,-0.182,0.004,0.02,-0.06,-0.056,0.012,0.024,0.028,-0.03,0.034,-0.032,0.008,0.052,0.032,1.832214587560986,5.935750251406915,4.309322553880904,4.495702107296498,0.0
1.0,1.0,1.0,0.434,0.232,0.122,0.052,-0.05,-0.002,-0.004,-0.028,-0.02,-0.048,-0.02,-0.032,-0.078,0.016,0.002,-0.004,0.048,0.032,0.004,0.006,-0.046,0.0,0.026,0.05,0.002,0.026,-0.028,5.786916703008659,3.56587387341888,5.5605997992563365,3.472657978006871,0.0
1.0,1.0,1.0,0.138,0.392,0.034,-0.198,-0.186,0.052,-0.072,-0.41,0.026,-0.032,-0.174,0.05,0.032,0.002,-0.006,-0.004,0.064,0.004,-0.034,0.086,-0.024,-0.044,0.04,-0.032,-0.024,-0.01,-0.058,1.8110936123198544,4.7981164309770765,5.433095981495239,7.141701453001383,0.0
1.0,1.0,1.0,0.254,0.166,0.096,-0.118,-0.054,-0.016,-0.148,-0.048,-0.02,0.038,-0.016,-0.054,-0.04,0.042,-0.002,0.038,0.018,-0.076,0.026,-0.022,0.044,0.024,-0.004,0.02,-0.016,0.012,0.024,6.805727016935915,4.159966227969102,6.0583430176143995,6.323495048496955,0.0
1.0,1.0,1.0,0.498,0.302,0.152,0.216,0.13,0.038,0.032,0.012,-0.016,-0.028,-0.02,0.008,0.008,-0.018,-0.006,-0.058,0.006,-0.012,-0.052,-0.016,0.032,-0.068,0.006,-0.018,0.002,-0.012,-0.002,6.406041310699811,3.5924840823892907,0.2158962484406448,2.4666018426206793,0.0
