0_0,0_1,0_2,1_0,1_1,1_2,decay_0,decay_1,W_0,W_1,J_0
0.508,0.484,0.248,-0.136,-0.016,0.072,5.857968063975376,4.159227586609754,5.630107444776774,5.565013257104141,5.614388315759644
0.436,0.536,0.276,-0.056,-0.06,-0.004,5.970812619230172,5.610254498750464,1.3687992008889398,3.4095374535117884,6.351025569416472
0.272,0.412,0.084,0.044,-0.012,0.064,5.322170086869077,5.3608355241632575,3.598514140866425,5.83544706776791,9.519683608778562
0.56,0.612,0.38,-0.04,-0.008,-0.016,2.968330512096713,4.828732897712943,1.9361387285770792,1.8183419485131038,6.681786489658215
0.42,0.204,0.032,-0.096,-0.012,0.076,7.249807272806257,3.9429016990507484,6.512029717392923,4.259008593675799,6.342868887162598
0.46,0.472,0.276,-0.168,0.028,0.036,8.55241334287382,4.50339072079172,-1.1500722736713413,5.724329441005949,5.138464864287885
0.324,0.376,0.116,-0.204,-0.068,0.08,6.414850489055439,1.8446472628652506,5.596091079947453,8.303154004600405,6.44588155131204
0.448,0.228,0.132,-0.092,-0.016,0.004,8.163527644837654,5.255293415690984,9.299322285815686,4.655115807369776,5.288703710805221
0.468,0.476,0.256,-0.1,-0.28,0.124,2.4192946105759807,4.413537764883012,6.2264841827740876,4.440553949780313,5.550587425217311
0.612,0.464,0.292,0.22,-0.04,0.06,6.894124122825661,4.7872825321457455,5.947261433092331,0.06374736689625582,1.307803912923549
0.652,0.64,0.444,-0.276,-0.072,0.02,4.396557890144698,1.8957036773397915,4.516750155014604,4.446395160598862,3.8043779635125694
0.656,0.52,0.384,-0.044,-0.136,0.068,4.804320640999612,3.422712007412069,3.4724336355184855,3.2714749143798176,3.7836078381613314
0.42,0.416,0.196,-0.056,0.02,0.036,8.06096799496027,6.705442812242676,3.820331608857559,4.533996212466099,4.1701206835531845
0.416,0.384,0.192,-0.084,-0.08,0.06,6.066477338437436,6.674983478457957,5.214675589057133,3.603299641959219,5.280798009012713
0.62,0.676,0.448,0.004,-0.252,-0.008,2.8225477695200993,4.761901268463073,5.394360893272781,3.5240352460198094,2.9471468339100557
0.732,0.484,0.408,0.024,-0.1,-0.084,5.095763547870963,2.6946147459812773,2.845142642655774,0.7587589058500495,6.298395368389231
0.448,0.712,0.32,-0.18,0.084,0.056,3.661401611280909,4.756745543421621,2.723208605189743,8.613150878454652,0.47522928650136453
0.368,0.68,0.28,-0.144,-0.28,-0.048,2.417772677644229,5.330065114070974,5.516289858241551,9.943664622463293,1.7308719636879895
0.692,0.424,0.324,-0.244,-0.124,0.12,4.591022709753477,3.0557167684873083,7.15824247668233,4.550867790273639,3.4723091875452017
0.648,0.524,0.348,-0.012,-0.1,-0.056,4.536929306061837,4.107080040262091,4.961435139939247,1.8712982621519219,3.440542795286337
0.464,0.388,0.116,-0.088,-0.18,0.02,5.174838570604267,6.338862331858538,8.032406554334779,6.461494826257978,1.357071442036466
0.652,0.304,0.252,-0.06,-0.068,-0.032,8.05430699558866,2.6438121842986915,4.6970002395497215,2.394848192667364,6.850234164829054
0.528,0.328,0.24,-0.12,0.088,-0.016,4.765364803413351,2.562113482085739,6.842334537548441,4.494299064909695,7.037716518697954
0.424,0.516,0.204,0.02,0.06,0.008,4.357813427113279,5.3591129840683935,2.9916468435290255,5.207971909935227,8.202842343902399
0.48,0.572,0.284,0.02,-0.184,0.004,3.8818497444256153,7.219428264555509,4.948299368201145,4.3053699516057975,3.9719900369760754
0.584,0.488,0.32,-0.12,-0.072,0.016,5.07021485735235,3.888125752382117,3.095239820012398,2.6415485296147567,5.9093431027639856
0.712,0.488,0.328,-0.056,-0.052,-0.06,6.363212999343425,2.0477620413858073,2.694433707010578,1.8902132785278507,5.217915750304241
0.34,0.596,0.224,-0.104,-0.188,-0.004,2.38731505051414,6.835362606558838,4.705276090458329,6.882730936258636,4.954456271140137
0.672,0.524,0.372,-0.028,0.036,0.056,5.13945922426332,2.0329360530007197,1.893342980711501,2.650682135955465,7.497521576526908
0.536,0.604,0.324,-0.208,-0.024,0.008,4.2437422930616995,4.869195571706467,4.36839612983605,5.754311356286767,1.482271170166833
0.592,0.332,0.172,-0.18,-0.068,0.08,7.5784419808519985,3.58347711929749,8.651498216770712,4.986739027658582,2.303520434481192
0.48,0.356,0.236,-0.092,-0.12,0.092,3.5527229863695906,5.430806873812904,7.254075174856386,3.781538550857648,5.7622950296461335
0.456,0.376,0.176,0.024,0.044,0.1,8.011789578429426,4.597044741335207,2.4226646020999834,2.3549443531027126,8.679279565644798
0.492,0.396,0.256,-0.092,-0.116,0.032,6.470228548794377,6.298615344116409,6.427958400147448,4.676634346048395,3.8726131165877615
0.388,0.464,0.212,0.096,-0.056,-0.016,4.7938865166591045,6.266731579719424,3.7718929246489177,4.223879035764348,8.16510235608498
0.32,0.46,0.132,-0.04,-0.156,0.068,4.08864666796671,8.439269758479725,5.482212109792669,7.08471153281452,4.649026523184802
0.656,0.356,0.236,-0.124,-0.104,0.004,3.556708099626091,2.4730453769627174,7.48198988573731,2.4584580452636478,5.5344445432209906
0.244,0.256,0.012,0.048,0.028,-0.052,5.5390054885258815,5.33225243008927,7.185151285027607,7.904226220305482,8.285522333307492
0.564,0.78,0.424,-0.044,-0.056,0.068,2.0697283442083747,5.087922230886957,2.4302866698247527,4.02464749674339,4.456822263754295
0.6,0.38,0.244,-0.24,-0.012,-0.044,7.786456116729605,2.596621280813682,5.206859540565519,5.326257265976707,3.6219180346742483
0.452,0.384,0.228,-0.104,0.044,0.084,6.873452432220657,6.111775688912252,3.323854522433643,5.137328100611954,4.448698846775665
0.436,0.496,0.188,-0.1,-0.044,0.064,2.9417581413810896,3.812091194194387,7.311208235111191,6.182883267902527,6.264060487279515
0.528,0.488,0.328,-0.016,-0.156,0.012,4.798793944686116,6.544016018923507,7.115170598515861,2.208143325768776,2.695985486349489
0.392,0.412,0.188,-0.096,-0.14,0.068,3.392596811846558,5.620997463189557,7.159297241550506,6.239562632333314,4.9486268091474495
0.384,0.34,0.116,0.0,0.024,0.024,7.3721122972225945,7.9013264451495155,6.421481993669657,4.767621940667829,5.002428095134049
0.516,0.372,0.248,-0.032,-0.068,0.116,6.82267265597708,3.583271413714418,4.3420930951286145,4.16248921548587,8.26962592146998
0.496,0.396,0.212,0.092,0.04,-0.02,7.170669026154525,5.905794849846716,4.687686428324712,2.5577174721223543,3.5842658830616743
0.328,0.256,0.08,0.008,-0.048,0.024,5.134649214022104,8.108912613849226,9.030862764957817,5.670775445198661,7.303893141449308
0.376,0.336,0.176,0.016,-0.06,-0.02,7.292417183294791,3.8190896370323673,3.2712037775107774,5.022072689725458,8.849804957286448
0.436,0.336,0.212,-0.124,-0.096,0.028,7.953519465822359,4.273340622502088,5.897379010401234,5.93780879354015,4.929571242505521
0.412,0.364,0.128,-0.076,-0.04,-0.004,8.302221379180512,6.562770811994975,6.208548614946251,6.437314098429292,4.787881817880316
0.596,0.364,0.256,-0.112,-0.148,-0.028,6.189363228398632,3.7667049170857583,8.127216252853959,5.869552421069793,0.12228117718597975
0.38,0.284,0.2,-0.036,-0.04,-0.028,7.622865452188974,6.567209634563777,5.517983806011291,5.642229421836488,5.546069863082051
0.328,0.444,0.116,-0.044,-0.096,0.076,3.8855982646653775,2.849963215088419,3.818301108903156,7.708815830238857,7.120660439958859
0.64,0.336,0.184,-0.1,-0.008,0.02,6.954149618334557,3.709124535837721,3.2191532502628304,0.6421683710755364,7.801571034474254
0.604,0.568,0.404,-0.312,-0.18,0.084,3.406207079828408,1.215079690407657,4.048152728475818,5.790629926810707,5.234104445423285
0.488,0.564,0.236,-0.192,-0.064,0.048,4.890715369923678,3.9319883388979524,2.8956491543032197,6.780677520324753,4.494282781237427
0.672,0.716,0.516,-0.132,-0.268,0.096,1.4802312310895651,2.796517597536548,3.327362093732723,3.385467014164485,5.282914486859976
0.444,0.484,0.216,-0.152,-0.14,0.02,4.7288664227188395,5.396152586964305,7.209536682855983,6.5966716030062615,4.610885071380329
0.48,0.66,0.316,-0.016,0.056,-0.032,3.863531807096927,6.655842987214915,3.0012793972023024,4.498260514670446,1.5289278895716736
0.272,0.604,0.124,-0.048,0.06,0.06,4.963257677162267,4.29251833455226,2.0986426762501127,10.510220297571403,3.4404748754166947
0.444,0.604,0.32,-0.188,-0.116,0.04,3.685700725394979,4.072090369361327,3.768084275625272,4.510231075838638,4.867819908167735
0.756,0.444,0.36,0.028,-0.012,0.008,5.730505918875589,1.3231373222740865,7.555622957625856,2.756266724163159,3.339717772443863
0.516,0.736,0.404,-0.104,0.004,-0.02,1.9299292623913287,5.699839226307166,2.9854731823084135,5.102033666594237,3.5638089415251875
0.276,0.396,0.128,-0.048,0.032,0.064,5.518523566380457,5.391080558494876,6.195817814235346,7.016738050450062,6.5313349527335545
0.416,0.508,0.212,-0.12,-0.104,-0.048,5.192624790767529,5.458576937418588,4.297921495730556,5.938630517185967,4.98181779073104
0.596,0.492,0.304,-0.004,0.036,0.04,7.1424828517034875,4.9107152340585305,1.4547473988490678,4.423012386208185,1.9796816253321334
0.392,0.32,0.152,-0.1,-0.06,0.056,6.274167972300226,7.486963088634861,4.575717598273722,5.366970805665395,7.260368587244464
0.444,0.62,0.24,0.128,0.024,0.008,6.765294075539145,8.967405170024287,2.352822133041286,4.379024651897784,1.992485420567442
0.484,0.572,0.28,-0.032,-0.016,0.016,6.11249268892842,5.772561285052627,3.6291607366401633,5.284336804088337,0.44509062414686973
0.484,0.556,0.304,-0.084,-0.068,0.016,4.941477619519564,3.84455250602693,2.2974468620175172,4.819156683275234,5.989642012162137
0.432,0.612,0.356,-0.056,-0.192,0.08,2.3533210772620023,4.990663510141376,3.2084894448941697,2.961210732031319,7.552201908635835
0.544,0.788,0.412,0.012,-0.636,0.048,0.46240591574808754,5.7354422843523,6.096585884753687,3.0795395046325256,1.5397962264494214
0.46,0.34,0.168,-0.028,0.012,0.064,5.66318909445484,6.048714843884407,7.571169964371361,3.609610092889204,5.264693831567743
0.428,0.528,0.204,-0.048,-0.08,0.008,3.779313616247981,5.745352768576947,3.395867787631654,4.134255736651736,5.783548756315405
0.512,0.552,0.232,-0.012,-0.128,-0.012,4.852090087426651,6.38838458982485,5.698697610086472,2.9354971967562538,4.651959654305184
0.708,0.496,0.38,0.0,-0.032,0.008,6.81116293517714,2.422028090323487,3.9535583985706824,2.5477884085258706,4.587398336022359
0.728,0.592,0.488,-0.152,-0.008,-0.04,5.730274829043058,1.587853570337142,0.9413404565074126,3.4339175004647378,6.623552551643469
0.532,0.392,0.204,-0.06,-0.172,0.016,5.525677757436716,5.200086842002821,6.825969696666446,3.5479364705227763,3.0818349478920517
0.572,0.416,0.3,-0.14,-0.068,-0.04,4.765349282832431,3.6071489822289857,6.054919723594907,3.326006604499998,6.233866104669528
0.636,0.188,0.152,-0.228,0.076,-0.024,2.999127908660851,0.14178577253080338,10.20454994109442,5.056152219530202,7.110762753646915
0.4,0.44,0.208,-0.12,-0.048,-0.032,5.550283239918042,4.858381365021581,3.918891684585881,5.215980758618862,6.045790106775478
0.492,0.512,0.252,-0.196,-0.088,0.084,4.249882261350566,3.074986490904899,5.147315675921193,6.0302054130763905,5.543528961777317
0.42,0.712,0.292,-0.084,-0.38,0.096,1.196848019882078,6.446758708673112,5.066665526247328,5.017348915088514,2.832834228564566
0.508,0.456,0.268,-0.148,0.012,0.032,7.058993280775363,1.2165002189687648,3.360152320215608,6.333355018399145,7.153323730397341
0.676,0.5,0.352,-0.128,-0.248,0.016,1.8832910435977288,2.683116797028774,7.809032623096908,3.468087146755806,5.100611628133213
0.324,0.192,0.012,-0.008,-0.04,-0.048,4.8902515386269965,6.211733881736005,9.757458086712289,5.14978943990296,6.349852613685281
0.492,0.536,0.26,-0.004,-0.216,-0.012,3.875326633890636,5.305914786046558,7.61790337630778,5.195061589266445,1.500432658541361
0.492,0.668,0.392,0.052,-0.26,0.032,1.7017667990134462,6.696776007964871,4.088558785083615,2.047214839456165,4.876679908981882
0.492,0.352,0.196,-0.108,0.02,-0.024,7.3913932209781406,6.20314866161072,4.8496801246405035,3.4135185893265323,4.695051611823127
0.436,0.376,0.148,0.004,-0.112,-0.02,6.51593120286622,7.564207293535245,6.7963157824755935,3.585250028923295,2.7971754115754752
0.36,0.596,0.228,-0.052,-0.196,0.008,3.736580580332796,6.667761830900525,6.048536522145626,6.0639584358316965,2.405404813275118
0.332,0.484,0.176,-0.104,0.004,0.028,5.527899772717767,6.872730296904873,3.0200684889288354,4.208468968562348,6.64020579345832
0.44,0.18,0.148,-0.012,-0.068,-0.008,8.254916445110208,4.344541618744541,7.2840751602026135,4.316895269323041,7.419456119361927
0.332,0.568,0.244,-0.02,-0.272,0.028,1.3120636067490432,4.280218011358324,5.2566348927862405,7.103039038970941,6.692991149887865
0.592,0.428,0.284,-0.212,0.0,0.02,6.399579005563007,2.4643327963316595,4.991068924602737,4.4010794778415026,5.3194079986577645
0.448,0.264,0.08,0.068,-0.02,0.04,6.8880373426377295,6.53086831727386,6.265612488781393,3.507830830650062,5.088994487303488
0.536,0.404,0.292,-0.168,0.0,-0.048,7.496826138043638,2.411664180714317,3.366309695281817,5.809485239125642,6.239598244275541
0.472,0.452,0.236,-0.088,-0.052,0.084,5.337554305572244,3.9563572919555403,5.7604854780108345,4.999649331814743,5.732907656890358
0.496,0.664,0.336,-0.132,0.008,0.044,3.1933981461511496,5.039862631181726,2.591066729497881,5.596894177314196,4.217975534482806
0.42,0.588,0.2,0.044,0.144,-0.084,5.2065889822297695,7.464565470143458,0.8804692417987576,4.602749634484439,3.3889408005225987
0.216,0.328,0.032,-0.008,0.1,-0.044,8.004186812528314,8.446647553359792,2.0971239394729375,7.08307036494284,7.0579012784475506
0.432,0.672,0.336,-0.012,0.004,0.008,1.6095783750892299,5.8201705237971755,2.746587767531459,0.02775952749330557,8.52616555987729
0.52,0.46,0.284,-0.108,-0.092,0.072,6.811984806877993,5.041436613278054,4.515827173596504,5.4182907655503785,4.136759935510578
0.616,0.524,0.388,0.108,0.008,0.052,7.945257801278531,4.872781855639335,2.896428868997729,2.814914181609094,1.9206407807248178
0.636,0.456,0.276,-0.412,-0.104,0.14,5.389539730516934,0.7642258542450282,4.692785009973782,6.655605720202901,5.367811531245846
0.34,0.48,0.164,-0.072,0.036,-0.092,5.743975132230542,5.718995225556528,3.831109100784246,5.226613921172392,5.041894913957855
0.34,0.536,0.268,-0.008,0.004,-0.036,4.317310678595759,6.648658046382128,2.27378145068241,5.815403827411491,5.068408617254626
0.54,0.264,0.108,-0.06,-0.068,0.0,4.284678329563675,4.776632786744353,9.782977868693042,3.6797617534714973,4.228481935994236
0.364,0.268,0.128,-0.06,-0.092,0.056,5.829378312266563,5.6698856029262,7.315416704837053,4.870308788235242,6.586862428130841
0.62,0.404,0.232,-0.024,-0.064,0.032,7.18554901434185,4.324755366396733,3.5615124062885872,-0.26807380505835265,7.9803483003155335
0.424,0.62,0.284,0.004,-0.068,0.08,1.8016619037640007,4.526516306361673,2.635422482035259,5.22715359121295,7.562175649066775
0.352,0.4,0.152,-0.084,-0.048,-0.052,6.694157427650431,7.592927319960775,5.678868647801167,3.9442238051117666,4.756486984112808
0.632,0.372,0.236,0.0,-0.056,-0.056,7.0555461816589515,3.848566729444771,5.810520081764461,1.9369166589577413,4.065614584642819
0.54,0.728,0.492,0.056,-0.012,0.124,0.20063437103625237,4.105176509297003,3.6741647021613533,1.6385691260500899,8.958159570296363
0.728,0.4,0.208,0.092,-0.136,-0.052,4.501491212578231,3.148402111799369,9.220196091237392,2.342612587671802,2.3975472911294573
0.456,0.316,0.092,-0.044,0.048,-0.004,6.625417766210265,5.534614126144815,4.369539324732248,3.0492019464612485,6.646276319845837
0.44,0.464,0.24,-0.196,-0.24,0.076,2.785139115085298,4.307274797367256,6.407357274180676,5.808060107461085,4.647082481006043
0.436,0.516,0.216,0.084,-0.008,-0.004,3.8004362709022037,5.010658657415615,3.754290877259918,4.335894052869483,7.2248563539535695
0.456,0.452,0.18,-0.228,-0.292,0.112,3.844298475563921,3.3857989962740094,7.022638254340437,7.89914903681159,3.3840301783912596
0.548,0.56,0.284,-0.056,-0.172,-0.004,3.7098912320023296,5.38339180207655,5.889939617317779,3.4442195949458707,2.2862417718403596
0.292,0.42,0.152,-0.024,-0.108,0.044,5.0758414439521164,6.487376872288425,4.055530502757039,6.112776753800692,7.43318281822319
0.424,0.348,0.172,-0.064,-0.028,0.052,5.564114146912353,3.3002456707708494,5.402857756140152,5.666564520426998,7.356525096975096
0.556,0.552,0.332,-0.152,0.036,-0.004,4.384491385157944,3.782396287517442,3.519038074763959,4.853082132515868,3.1692452372838376
0.492,0.316,0.2,-0.196,-0.092,0.04,6.361612051842411,4.127598608929571,6.53143264487116,6.074618682809241,3.616349042924267
0.44,0.348,0.164,-0.02,-0.02,0.056,6.086103786817732,6.30534781740197,4.824021256788731,3.568532894326987,6.818341386043331
0.196,0.348,0.12,0.0,0.04,0.088,4.146160369079432,4.830755488804024,7.557736716999428,8.723246195305405,7.608925920520427
0.424,0.748,0.38,-0.08,-0.316,0.124,0.6449987025288033,6.428913742537302,3.6891691117756586,4.99619662213998,5.6740589328097135
0.42,0.536,0.212,-0.048,-0.136,-0.032,3.775941980619553,6.463019624409725,5.840685756140533,4.945185181322021,3.1358662563439643
0.556,0.592,0.364,-0.04,-0.156,0.116,2.828013669809628,4.18067670724786,4.729370687690552,4.164613019414404,6.176204307393963
0.644,0.34,0.32,-0.384,0.032,-0.056,8.748329124502195,2.0823055705220144,5.2933774575228885,6.176250957674081,2.820030051859622
0.488,0.444,0.22,-0.08,-0.224,-0.008,4.870738528962002,6.264222828130943,6.745289095294268,6.239708410923477,2.3605899263957557
0.276,0.376,0.14,-0.02,-0.032,-0.06,7.013341201520297,6.898430317340216,5.126924704091515,7.79547272518165,4.914451493517508
0.436,0.508,0.216,-0.032,-0.132,0.132,3.866338588646977,5.229314803743941,3.948254747539862,4.539700683937854,7.875055192964252
0.48,0.648,0.336,-0.124,-0.112,0.06,3.3066894656790895,4.032931737894521,3.1164539793782584,5.956506646842991,5.112455113098841
0.504,0.416,0.208,0.076,0.02,0.056,6.767180444045456,6.218622456348747,3.663295588957468,1.241082655069456,5.34025694199983
0.352,0.52,0.184,-0.124,0.004,-0.04,7.112299858352425,5.957443601439261,1.6050717804511492,7.307861982669829,4.935357431680005
0.392,0.488,0.216,0.056,-0.12,-0.136,4.648204979293774,8.607963028555066,6.791733037765487,2.5215820735655625,3.1710723786959836
0.716,0.748,0.552,0.2,0.052,0.052,3.0735106160420234,3.3197479404750805,3.521671282441347,2.1022969694083877,1.536613855687425
0.392,0.548,0.292,0.0,-0.096,0.04,1.788245757610491,3.9604234865523447,4.69541476896855,6.979305896751351,7.518867049021097
0.388,0.616,0.26,0.02,-0.052,0.064,3.7577093591593442,5.050746750931869,2.1248701077011423,5.605068460080036,4.931281830186229
0.292,0.38,0.216,0.012,-0.008,0.028,6.672871748662214,8.21303052345325,3.9349471169544685,5.165388097460238,7.073862334617585
0.552,0.352,0.168,-0.176,-0.068,0.012,6.51028356696272,3.531754134695918,6.546510040284138,5.76249618274173,4.748657090282269
0.512,0.444,0.252,-0.252,-0.104,0.036,5.928240549353315,2.726341008255694,4.806440112685954,5.5828841741019595,4.299609446265158
0.74,0.636,0.488,0.18,0.128,0.02,3.5826821563181697,2.9210112741575758,1.6204433673108896,0.9959461923855564,2.1938914790345168
0.468,0.396,0.232,-0.312,-0.108,0.084,4.05564310136654,2.0867553489637904,7.457478910593012,7.2355186694700055,4.614200557889109
0.38,0.308,0.144,0.088,0.02,0.084,10.177769373571094,7.361227977539602,4.213692373971704,3.9729566788902053,8.269546477409795
0.536,0.532,0.38,-0.1,-0.068,0.272,1.0513576385639367,2.343492774585652,5.431038436113679,3.5491981533730135,8.364602168245348
0.448,0.384,0.168,-0.236,-0.096,0.044,5.17434910309088,3.46171911274522,7.037455983727968,8.05600911435742,3.472964519849099
0.64,0.344,0.232,-0.468,-0.108,0.08,5.52535294923564,1.8850540259952884,9.074120057274785,7.100651341760301,2.651430158053011
0.66,0.44,0.34,0.04,-0.032,0.072,6.98306776226128,4.465393612886626,0.2706502066830785,0.654888447011226,4.89804736917418
0.376,0.556,0.22,-0.108,-0.08,0.036,2.900732452951637,6.935479975994687,3.148268402213003,5.188970539941826,4.945940162469989
0.76,0.388,0.316,0.172,-0.056,-0.044,7.209925527250257,2.236518244552622,6.828946177431337,1.0618156471179598,4.048106097252878
0.52,0.472,0.256,-0.132,-0.012,-0.048,6.7115578540000005,4.933786200639836,3.3757180806106097,4.808422758627357,3.107680362602417
0.404,0.3,0.16,-0.04,-0.072,0.016,6.2610079517050545,8.16732768185507,8.090201081433873,2.8969814531103992,3.8520493407649585
0.816,0.736,0.624,-0.168,-0.12,0.0,3.2842971563403904,1.2108557329367597,4.0814099050766135,3.3179854974034177,3.976509845225214
0.476,0.6,0.26,-0.136,0.052,-0.004,5.107448923762913,4.726479594623507,3.2174021513662128,6.121536978762963,2.5237674240359538
0.412,0.492,0.136,0.052,-0.148,0.04,4.7194945465062785,7.322899664307098,6.025116022494906,2.0877049514617476,2.984459041004533
0.62,0.604,0.376,-0.244,-0.224,0.06,3.987493482700861,3.4104170090738615,5.139218696584528,5.329225209289212,3.1371688677204337
0.52,0.528,0.32,-0.144,0.044,-0.068,5.760248723268974,4.661831986283605,3.8110109216524046,3.85666509620907,4.196377696472322
0.624,0.596,0.356,-0.12,0.024,-0.024,5.724904899433519,3.6278448003065042,2.8822357012128315,4.7801613834111505,2.8595772771044143
0.32,0.328,0.096,-0.016,-0.016,0.008,5.712454859990417,6.142656611498997,5.737581619288901,9.040323020877668,5.201642729678377
0.46,0.492,0.28,-0.12,-0.044,0.012,4.465932058211711,2.959277513446843,3.3019061562587675,6.285106179654247,6.255160692368204
0.316,0.54,0.176,0.008,-0.092,0.044,4.755203524717627,9.458813050618755,3.954283058310031,5.993634485879722,3.6247718637789546
0.232,0.684,0.172,0.004,-0.028,-0.072,3.638026976134334,7.224604201371559,2.1685777995673856,7.156593636794915,4.84879621252939
0.28,0.576,0.12,-0.072,-0.232,0.056,-0.1659853086763725,9.426804973783753,6.912662245971492,5.494289964122652,6.600030404175492
0.396,0.424,0.172,-0.14,-0.028,0.064,6.182220331350596,2.7627963527630905,2.678694974141669,7.962359432656982,6.515579712459806
0.424,0.72,0.312,-0.08,-0.004,-0.012,2.54929363649241,6.761448837552278,4.334838082970486,5.773596658493613,0.25850574950623617
0.32,0.392,0.16,0.012,0.092,0.08,4.678142805126074,3.9119921569006895,5.21463732957708,6.196797059710635,10.203017528840107
0.472,0.544,0.256,-0.088,-0.204,0.06,3.368617506431518,4.473366024506264,4.99104315007493,4.971470824610532,4.683680301578439
0.452,0.412,0.168,-0.04,-0.112,0.064,5.689858766375263,5.90816985290617,7.612452004266014,4.10041403634947,5.206309110741917
0.532,0.428,0.256,-0.168,-0.032,0.008,7.165035703257682,5.501985597221055,5.100095087064576,5.940029097724886,4.043636279573129
0.776,0.576,0.464,0.064,-0.028,-0.02,4.048511135231991,2.708009593975223,3.495210192689587,2.2537034239554288,3.0147681365618677
0.24,0.28,0.008,-0.048,0.02,-0.036,6.118203341532523,7.994729526547941,8.098247624934173,8.529925524117388,6.505819277232074
0.256,0.528,0.152,0.088,-0.044,0.036,3.9534111177149622,7.554077551278162,3.179200833220335,6.868460964068022,6.711130735399374
0.604,0.676,0.52,-0.26,0.016,0.02,2.463783604463505,1.4419293666274018,1.7300726466994147,5.42462768371298,6.275624607790701
0.544,0.548,0.292,-0.092,-0.132,0.024,4.114221155738641,4.655444044825124,3.888053355736752,4.588178386081883,5.16357093174182
0.444,0.544,0.212,0.0,0.04,-0.024,5.733543524973641,5.552591601415555,3.008905187373915,6.606443745276813,2.6028020336789757
0.476,0.276,0.064,-0.032,-0.004,-0.012,7.186216135333314,4.561930830964903,7.579374177197984,5.234777658326149,6.646327059904851
0.484,0.48,0.244,-0.208,-0.088,0.064,4.981256217644115,2.8844125118404236,5.976418004902981,6.442592577937568,5.461518704283893
0.404,0.468,0.184,-0.212,-0.048,0.044,5.26717880875904,4.514896759194507,5.549874220282915,5.453793719276415,5.141414901256427
0.372,0.512,0.252,-0.036,-0.024,-0.02,5.509500364847981,5.966936421702592,1.9919028897667634,6.2331931644283305,5.144034793186482
0.364,0.356,0.088,-0.052,-0.104,0.004,8.002947165667411,5.28341675189605,3.8912247022319915,5.764472977902651,4.514278507227083
0.436,0.392,0.188,-0.068,-0.112,0.02,3.9917901101286937,5.881137092386886,8.190517142084548,4.0653813796678016,5.411027454362193
0.424,0.372,0.22,-0.096,0.052,-0.028,9.558767460065432,5.429285717726902,2.5607776484158986,6.362436101436314,3.893925780003199
0.26,0.432,0.18,-0.06,0.084,0.08,9.045530251345351,6.398012197552988,-0.6824687553570028,8.394652559360603,3.5829843836750035
0.296,0.212,0.1,0.024,-0.032,-0.016,9.410418818107086,3.1800331308085528,4.735283907742869,7.976157637100309,8.03337924355158
0.42,0.568,0.244,-0.06,-0.416,0.084,1.069206842821795,5.848123421039108,5.983561757297549,5.318667381901174,5.526918811528281
0.496,0.508,0.284,-0.028,0.076,0.008,6.6346891381249025,6.644262666622304,2.9909914373133937,2.3463375772294643,3.1250558571062053
0.396,0.364,0.136,-0.072,-0.004,0.084,5.798273320961687,7.555404194085151,6.3234147270056456,3.3988594129518948,6.003530493844997
0.464,0.336,0.176,-0.08,-0.024,0.008,6.9371577216762965,4.563897725936562,3.0200915433856315,6.607097446789336,4.405295709966457
0.508,0.516,0.272,-0.064,0.008,0.008,6.630898645633659,5.028382985586624,1.0234737623021601,3.569274851146818,8.112778515724242
0.544,0.4,0.184,-0.336,-0.156,0.124,3.331853767640527,1.969706140471144,8.55143474901131,6.094851911057206,5.122728340820664
0.632,0.476,0.332,-0.188,0.0,0.132,4.8238054786925435,1.2134508261326395,5.826247483281798,4.88107148473426,7.426506806994565
0.296,0.424,0.056,-0.044,-0.068,-0.016,5.494887882500148,8.2284610311304,5.3995844015218175,7.108804166957842,5.369794049422894
0.472,0.264,0.08,-0.068,0.02,0.12,3.462989471406665,5.058074686467708,9.821422322001796,4.274110157888537,5.6942333859118985
0.692,0.432,0.348,-0.136,0.06,-0.02,5.516132608007026,2.5646601095056343,1.6101304595932575,2.6858214271131664,6.621473727012229
0.48,0.468,0.284,-0.2,-0.052,-0.06,5.959622569301761,3.200958377888455,3.9788966525435248,7.149679384270781,2.920164284665909
0.492,0.544,0.268,-0.296,0.02,0.02,6.4531311619286145,3.122091966961056,0.29472963903244054,7.97163334693508,3.3787729477164143
0.272,0.52,0.232,-0.08,-0.052,0.012,5.912726299837988,4.665128848642911,4.0476893201966115,8.615441228201272,5.826876624316826
0.548,0.632,0.308,-0.256,-0.4,0.056,2.2935985864428874,3.0526009556614024,6.551850655124628,6.292636129954923,2.0843624331466217
0.648,0.484,0.308,-0.004,-0.224,-0.004,3.6665185730624135,3.862214888265242,6.208073370159262,2.4002967972620204,3.308773757803312
0.376,0.668,0.268,-0.056,-0.356,0.028,1.567789756920111,5.90923920298784,6.082601534333188,5.7168180508845,5.636755447681545
0.52,0.54,0.3,-0.076,-0.088,-0.012,2.841068193777199,4.6315568525180275,4.479631241288523,3.866438555860902,6.4793631717728815
0.36,0.584,0.216,-0.08,-0.116,0.076,3.0606099982567887,4.838892446111261,4.164345813692317,7.711372520138622,4.7452176860382025
0.548,0.592,0.372,0.004,-0.004,0.0,5.969230822023032,5.487415561017582,3.609212144565264,4.009505840043278,1.8522183326413142
0.564,0.512,0.268,0.068,-0.168,0.02,5.114774355990166,5.247278731697722,5.863946648391,2.3050792375249802,2.7967519466419843
