0_0,0_1,0_2,1_0,1_1,1_2,decay_0,decay_1,W_0,W_1,J_0
0.676,0.516,0.408,-0.2,-0.092,0.172,3.978171368175742,0.19324159697062093,3.8280870841787977,3.9671164380700166,7.306723164494769
0.492,0.576,0.308,-0.044,-0.14,-0.008,3.366873381355597,6.514797794829885,4.069137835675629,2.8535898650359415,4.906144507007671
0.416,0.452,0.172,-0.096,0.0,0.008,6.942174250011594,5.151931369747358,5.722267458895477,6.515286029319027,4.820723659423171
0.488,0.436,0.204,-0.052,-0.108,0.056,3.5003592553035565,4.8550045392873,6.7660367723759585,4.8264996482234945,7.217639791083779
0.34,0.44,0.14,-0.148,-0.092,0.016,6.567095555304874,4.07968823355659,3.9453539950727623,10.017602393600633,3.27212611716175
0.468,0.6,0.26,-0.096,-0.14,0.028,3.482662210118359,5.280501894746234,3.6777882475165082,6.05110167809061,4.178911123400449
0.484,0.396,0.208,-0.072,-0.032,0.008,5.534145508673301,4.144414957779739,4.235336633544387,4.1767874549348285,7.5523170393844365
0.572,0.452,0.24,-0.124,-0.088,0.084,4.394259094544824,2.6032962347481408,6.819593075045106,3.6515595578148208,6.646802847943169
0.416,0.496,0.216,-0.092,-0.052,0.0,5.247459142993795,3.7876519916932088,3.888477329284447,8.418684279651252,4.5332728130676365
0.432,0.636,0.252,0.012,-0.128,0.06,1.9917906852580747,5.213032378786099,3.691224611924946,4.106360910799518,7.017561618346244
0.568,0.46,0.252,-0.16,-0.012,0.02,8.224547618758407,3.5894030837343998,3.689073866210203,5.945421940387925,2.113964779802519
0.484,0.492,0.232,-0.196,-0.08,0.084,5.462012940471849,3.9723345946961306,3.3351924870232144,5.003969269029286,6.3676367666490945
0.54,0.316,0.224,-0.124,-0.036,0.08,6.920575743407217,4.239115699748048,5.1498093371767455,4.434286184366465,6.24780851880076
0.52,0.436,0.18,0.084,-0.04,-0.004,4.9763562799985674,4.6377867746943995,5.9576996466584715,1.1863384847208622,5.384759591072624
0.612,0.316,0.24,0.008,-0.06,-0.044,9.658472474676616,5.878188801689594,6.206102599523298,2.7388578481721435,2.8501392574815094
0.592,0.456,0.232,-0.14,-0.196,0.2,2.659019931601102,2.5466698340580556,5.043089005894435,4.847429537355757,6.896890888651788
0.432,0.352,0.176,-0.128,-0.052,0.004,6.04318030369269,4.032529726613143,6.227572644051369,5.332898417313787,5.693622518728883
0.372,0.56,0.204,-0.084,0.004,-0.056,4.009926391433133,5.823011661685891,1.65854762093986,6.598566676166534,6.3378051658480565
0.552,0.624,0.368,-0.3,-0.016,0.068,3.2831880519070835,2.23078157519256,3.492463082572593,5.480710803930227,3.684144520300232
0.544,0.64,0.392,-0.06,-0.036,0.032,4.356271732036912,4.080222593153999,3.5633110920660904,5.73372357709044,1.5258762607756786
0.272,0.6,0.256,-0.02,-0.016,-0.092,3.736123632086348,7.661298492827946,1.1211813966615574,5.36619075026989,8.90478616745997
0.448,0.448,0.256,-0.092,-0.028,0.032,5.878766218444408,5.736316307254947,5.043277534140598,6.870338798009329,3.591673487557811
0.708,0.38,0.216,0.076,-0.02,-0.088,9.060751829127105,2.954762091794332,6.654689618418083,3.720879986576863,-0.3412319843933842
0.716,0.472,0.364,-0.136,0.052,-0.084,6.544416279209736,2.3556341633563402,4.431259473521624,6.0184358583745095,-1.2515605569294053
0.468,0.556,0.304,-0.164,0.0,-0.036,5.162831893759709,0.09671452570085926,1.5852823992174994,7.141294526786096,7.995759086232343
0.492,0.34,0.184,-0.052,-0.096,-0.028,6.110362291288559,4.951347973836882,6.615531889417903,4.797607921484396,4.0354519774078685
0.428,0.444,0.24,0.004,-0.016,0.028,5.226545931561903,6.220700404642442,5.260564145966215,4.279427435001631,6.49267802916124
0.588,0.572,0.344,-0.328,-0.14,0.06,3.61361983555157,2.621878372094658,5.467769675679713,5.659466039090429,3.8448808363373885
0.308,0.316,0.104,-0.02,-0.004,0.016,5.748902965349865,6.674566436400405,4.2895625492760265,5.137074752361731,7.232148036964793
0.644,0.772,0.512,-0.536,-0.12,0.04,1.7529042513213384,1.8938758773918982,3.7038040945842736,7.991197044156642,2.0231827690224224
0.384,0.28,0.12,-0.032,-0.028,-0.02,5.757834547431096,7.174039178826932,6.109703671906746,4.434329709377474,5.285554893505652
0.432,0.428,0.188,0.08,-0.152,0.048,2.832832176358431,7.372274635251227,8.10887811815898,1.8479619539202785,5.83103652185959
0.512,0.436,0.22,-0.104,-0.036,0.068,4.2355282831978345,3.756272267187298,4.460810255636976,4.347458654350513,7.517639608431088
0.28,0.436,0.14,-0.14,-0.196,0.08,3.7184330593773387,6.674401334713896,6.788938600569427,7.483885894182963,5.116320318378564
0.256,0.472,0.192,-0.056,-0.092,-0.028,5.000576287245581,6.859084176814219,5.5158275395787495,7.701888562135606,4.575741553694297
0.348,0.544,0.196,-0.016,-0.076,0.036,4.348258396324296,8.689534460181827,6.318341498287261,6.478212283736153,2.347690313715125
0.448,0.46,0.236,-0.24,0.004,-0.036,9.226990913715689,3.1525677176869733,1.5462970694156892,7.213061648306186,4.20949640001142
0.404,0.508,0.28,-0.08,-0.04,0.024,3.849960979470181,5.5027128858140975,3.8750691793745067,5.0150419343813315,6.437327549139323
0.504,0.38,0.148,-0.256,-0.048,0.064,7.234499763443658,4.323537569099058,6.631617208553572,6.289288729460342,3.408198942189056
0.472,0.336,0.224,-0.052,0.06,-0.032,8.111179652784575,6.907512528311879,5.198175629210289,3.0427843745956573,8.158886303701752
0.548,0.44,0.212,-0.028,-0.092,0.016,6.171236289669821,4.64587357273306,4.704608808407123,4.421685814765656,5.817734815626264
0.348,0.52,0.172,-0.092,0.108,0.016,6.166990487253049,5.033120560174396,2.076651486731225,9.017500965467413,2.4011450201110187
0.48,0.328,0.168,-0.112,-0.032,-0.024,5.712999227556212,5.193133944262344,7.510735338293699,6.840337658933092,3.761727205146479
0.396,0.372,0.144,-0.012,0.032,-0.068,8.20907823727255,5.722684055829535,4.930823588184926,4.396664710307075,6.730296302701724
0.54,0.324,0.16,-0.128,-0.052,0.004,6.298166222429016,4.053047688325788,7.188061057032777,3.5161348746265517,6.553812383388214
0.252,0.38,0.088,-0.104,-0.048,0.024,7.66953965363267,7.87782077101009,6.618830974616744,7.695909135481805,3.658251981463268
0.508,0.652,0.32,-0.128,-0.396,0.132,1.4128542275598792,3.8152848874736005,5.68786528013026,5.915805109239565,4.802671465843571
0.416,0.6,0.264,-0.08,-0.152,-0.04,2.6910901576288246,5.9362002628759125,3.77407500300059,6.716717202879453,6.051773440195083
0.212,0.26,0.072,0.072,-0.004,0.02,7.036133205443299,6.190915370141504,6.733100641110264,8.208422836405223,8.821138759184386
0.444,0.46,0.2,-0.108,-0.16,-0.02,4.683536581032001,7.322928469700184,6.468566608778605,4.31334177611462,5.1588568640054175
0.284,0.24,0.108,-0.068,-0.008,0.076,6.227361492495459,6.834793447471979,8.90645203183308,6.3267685504841715,7.03947715618062
0.56,0.448,0.264,-0.228,-0.008,0.06,7.021951509647151,2.7982178663589394,2.783297154216483,6.032254532469193,4.593446615211427
0.492,0.488,0.252,0.02,0.04,0.028,7.1201673474367855,5.299259995826311,2.0416925949259155,5.455839741158417,5.37461248692251
0.432,0.536,0.224,-0.144,0.016,0.0,6.318993160228226,5.256633717139934,2.784440845474758,6.6226832354447795,1.7886948807521512
0.472,0.456,0.24,-0.012,-0.24,0.068,1.5919660512474172,5.142844688474752,6.952945450350766,3.0066626305969115,6.767243578544429
0.36,0.552,0.2,-0.048,-0.116,0.02,2.730924084205826,7.451386426871335,5.4722301138714275,5.1281542392451005,7.204572823022081
0.344,0.456,0.136,-0.076,-0.088,-0.084,5.317698043183413,4.5608058987700675,3.9754163528074957,9.099824209809679,5.975262631863396
0.252,0.54,0.16,-0.016,-0.144,0.024,2.5630676212161525,5.474626096708846,5.178739485478876,6.145598605288444,7.053079005974986
0.472,0.188,0.044,-0.012,-0.024,-0.068,7.075381362302557,4.465565295590205,8.250591969652662,4.811198595818579,6.915354722958116
0.808,0.58,0.484,-0.028,-0.148,0.096,2.906310187974418,2.12790091493568,4.843805426141918,1.7145315722668264,4.184413048491402
0.464,0.464,0.248,-0.148,-0.04,0.004,6.933172495406667,4.962627370940859,3.3067788306884296,5.578077236173255,4.212801904623223
0.396,0.404,0.176,-0.028,0.016,-0.004,7.326371722633022,5.072291186672116,5.230403752290144,5.529907324241159,6.115150300686725
0.676,0.3,0.256,0.052,-0.1,0.024,7.516846909626931,3.860081563503112,8.08549443508765,2.1858650472012795,1.3272624845390033
0.56,0.668,0.356,-0.2,-0.032,0.144,3.184978234862222,3.087296911674126,3.3678064894960604,5.897395260997791,3.8602743515106086
0.448,0.448,0.192,-0.144,-0.048,0.056,7.281312524554477,5.925932881983929,2.9914798916954832,6.930721180744136,4.523119859058591
0.608,0.496,0.312,-0.068,-0.04,0.044,5.246109440212895,4.9515106971148155,5.423733593306658,4.756961933907673,2.6925930785983345
0.516,0.508,0.248,-0.232,-0.096,0.008,5.362174503151107,3.983348011793034,4.588020296708065,7.873336456577819,1.3890398819734555
0.408,0.456,0.176,-0.076,-0.092,0.032,5.847980055741415,6.087781223980747,2.9404965753279666,6.20044481748295,6.004277689115573
0.796,0.452,0.376,0.008,-0.096,0.032,5.417468004257597,1.242870451303129,4.749932306067267,2.6802523361834267,4.735099510511907
0.468,0.572,0.264,-0.064,-0.06,0.036,5.153593536534315,4.408468185877082,3.6561452725126644,5.036429987583128,4.552213995381137
0.344,0.56,0.16,-0.068,-0.068,-0.048,3.034675258762329,4.26797034448809,3.198139012080469,7.901263479588604,5.891006565988418
0.632,0.608,0.392,0.08,-0.192,-0.096,3.7133622827750203,4.6064761209865575,5.408103237534151,1.4648652846321824,3.0941705902915775
0.596,0.256,0.22,0.004,-0.044,0.016,6.839682042134333,4.40791317520531,6.426713355799721,0.0607013515439796,7.329287830275726
0.356,0.332,0.056,0.012,-0.024,-0.052,6.219086230049669,7.382087217862795,7.755279078205102,5.037864530079577,6.850130499056887
0.428,0.4,0.228,-0.044,-0.228,0.0,3.961138526946016,6.683173012190649,7.296031126743659,4.617645825520643,5.13677116923117
0.476,0.396,0.184,-0.064,-0.092,0.028,5.074027456806552,4.764355404084991,6.310227659998782,3.8294420012362904,4.5922117231183055
0.492,0.724,0.336,-0.108,-0.852,0.064,0.46450478895400416,6.465892318990153,7.988481887642122,5.63064536265457,1.1471975971856287
0.388,0.54,0.24,-0.04,0.132,-0.06,4.82866103215225,8.928856545844488,2.8220368364066895,2.667878419343329,3.418522912540536
0.272,0.372,0.22,0.004,0.084,-0.064,3.6977491052774134,3.873365975528785,4.812296890803901,7.187241447454009,10.21879268224343
0.78,0.432,0.372,-0.268,0.084,0.0,8.69443415664157,1.5024323011752818,5.574968093949228,5.559983875349117,0.4269869999291078
0.444,0.456,0.244,-0.216,-0.02,-0.092,5.031823288454405,2.8348257782563944,5.29481753878565,7.8763430146993985,5.078576195039337
0.428,0.484,0.144,-0.092,-0.108,0.0,5.3150540091167775,5.987198663635265,4.8718888344295115,6.939533884415127,4.013533981804915
0.344,0.48,0.176,-0.036,-0.112,0.1,4.709112233795959,5.578883111943569,6.280826655355185,6.2579875232579525,5.794495934589998
0.3,0.472,0.236,-0.112,-0.076,0.052,3.6459771877728846,5.539623272678763,3.047272523801995,5.722467737964047,8.881995109253797
0.46,0.416,0.18,-0.028,-0.04,0.044,5.7859141153184614,7.075709948431779,4.626875436378364,2.9790040990181184,3.0724665635313695
0.444,0.508,0.232,-0.144,-0.032,0.04,8.455515970754977,4.987474761110792,2.2739375785503895,5.960035464172925,3.3924815593844087
0.304,0.512,0.168,-0.02,0.06,-0.04,6.550060868631904,7.845021551302011,0.24735959437166155,7.260390955026306,2.8076155415545596
0.452,0.46,0.224,-0.104,-0.116,-0.02,4.801407388136383,7.7230386209800574,7.422229958139262,5.343910819584276,3.161706417342585
0.336,0.416,0.144,-0.036,-0.116,0.072,3.5935201956778418,5.3307193335410075,6.007175285420834,6.3882499426787955,7.380566197885712
0.604,0.42,0.248,-0.032,-0.092,-0.02,6.856775930662777,3.637647591429137,6.088433543678158,3.6483990651078084,2.2845122130608644
0.424,0.44,0.152,-0.052,-0.092,-0.008,5.884763122946321,7.0200718526675345,6.33512395845092,4.774860522899246,2.504518000692371
0.46,0.364,0.088,-0.12,-0.084,-0.028,5.153892259220898,5.905236398149317,6.6482854025518705,7.050417065857541,1.7105334822131466
0.264,0.324,0.124,-0.056,-0.064,0.024,5.871239596823244,6.390305693067646,5.5974567842473855,5.169418469196459,7.895659413165115
0.46,0.364,0.144,0.016,-0.012,0.02,5.434309206925806,5.643279743954969,6.079273838313958,2.922556378315402,8.575176678441267
0.608,0.4,0.296,-0.428,-0.084,0.088,5.667272020423336,1.5229136655898179,6.47389105147397,6.799346742479255,3.0876741525713327
0.78,0.54,0.416,-0.02,-0.292,-0.008,3.1320070618866565,2.0032999217799055,8.803595427331663,4.039443832573543,-0.2716410107915985
0.34,0.356,0.152,-0.048,0.024,0.008,3.0253250711036737,7.7837172730288575,7.366557500313565,5.34130533713921,8.169436836677301
0.568,0.716,0.452,-0.388,-0.212,0.192,1.7097752780301199,1.884784848867576,3.65854452469293,5.6462394998010765,4.4898159025750095
0.396,0.656,0.316,-0.02,-0.112,0.116,1.846092390852219,3.6447394749218294,3.9619045068611864,5.8558892265809686,7.96722395864966
0.308,0.36,0.196,0.036,-0.088,0.06,3.591355718074996,4.585618359009267,7.152579461427864,8.145110160303455,7.38109506564213
0.34,0.368,0.148,0.072,0.064,0.016,3.9663061524778325,5.7729440043093545,7.03134764649659,5.502362085970763,7.865725080499219
0.444,0.476,0.264,-0.156,-0.016,0.028,5.2617390006822395,3.8278774143435226,3.939173184357661,5.570919688436808,7.085923081157299
0.5,0.228,0.056,-0.06,-0.008,-0.036,8.612267454346817,6.1046168844715,5.647188311403181,2.9481475897238547,4.4151881694694035
0.284,0.32,0.092,-0.048,0.064,0.088,9.662383314875711,5.866902500661886,3.3049273533607746,6.125077789607914,7.646381562669037
0.56,0.508,0.276,0.12,-0.116,0.012,4.460941701672685,5.915990603199697,5.742409001952436,1.8633371130280003,1.684319461857009
0.788,0.772,0.576,-0.272,0.016,0.048,1.663009676345601,1.4711157208548018,3.42280690670779,4.707885495401304,1.5509272791900197
0.468,0.648,0.356,-0.06,-0.108,0.064,1.9107628593061685,3.558044155998414,2.526085709702036,5.696064453296131,6.85777527393218
0.484,0.352,0.132,0.008,-0.12,-0.024,6.596814507908671,5.311494083038219,6.641966941352688,1.12933379212651,6.062125353757525
0.38,0.508,0.184,-0.128,-0.004,-0.052,5.55362118675073,6.1440609825588,4.3430055612396945,8.397539938549613,0.34721402535428236
0.612,0.348,0.208,-0.26,0.032,0.06,5.40119183314891,1.9375436931821173,6.700577699229974,6.614870042690442,5.5630751869982475
0.336,0.616,0.224,0.0,-0.308,-0.004,2.7775686284074945,8.21354719854931,5.01821550573746,5.5310549603478325,5.838009504479471
0.584,0.544,0.384,-0.124,-0.28,0.188,0.5804780264223695,3.481580799488996,6.987916902934594,3.8579256860045876,6.421032444634903
0.46,0.44,0.188,0.02,-0.036,-0.032,6.3272261148323,6.524191494218178,5.348505482996385,1.1908161031575744,6.685287589464504
0.572,0.424,0.26,-0.088,-0.028,0.02,8.203157079528383,4.821953135188415,4.54987522023614,4.242769000319576,3.5890673436589084
0.472,0.288,0.184,-0.064,-0.072,-0.032,5.9885115078959625,3.7097137068315647,8.281189798666743,5.2036591381692965,7.783818002968843
0.268,0.432,0.116,-0.032,-0.076,-0.004,5.244834730345001,6.899633958831358,7.045856653620783,10.448476196705519,5.129685440032086
0.416,0.452,0.236,0.008,-0.068,0.1,4.844274412845362,3.465417504981481,3.663372604766245,4.842297447580824,9.121012522410744
0.552,0.264,0.208,-0.18,-0.056,-0.052,7.297383140083376,1.9404655636655757,8.718073450929733,4.652034812740357,6.554794412910853
0.476,0.376,0.204,-0.036,-0.08,-0.02,7.208881754595755,6.360740975028581,4.029754416495478,4.087423556574098,4.931398223581657
0.628,0.608,0.324,-0.016,0.12,0.016,5.66630709252675,5.232798777722109,1.6663521947320468,3.740687980069885,2.369797978089206
0.62,0.576,0.412,0.168,-0.472,-0.072,2.1659499458353615,4.266502619160373,7.013359214458733,0.3508170930537835,2.4307405271678384
0.64,0.56,0.384,-0.148,0.04,-0.06,6.623851888635929,3.44994170048789,2.934890027886265,5.60505985757374,1.225371066620565
0.296,0.248,0.032,-0.088,-0.028,0.02,7.126951230228005,6.3293085762225365,6.788991131713276,7.7620677231459005,6.346359574410456
0.416,0.452,0.212,-0.036,-0.172,0.016,4.222361870431414,7.292657496434661,6.480645641831945,4.399334773061998,4.141856878976487
0.232,0.404,0.132,0.036,-0.092,0.008,6.604236641840857,9.597122300342562,4.513114300854769,7.892089342763374,3.8160424422813737
0.424,0.576,0.28,-0.028,-0.124,-0.056,3.825380163047416,6.520992319041144,4.155589486331632,5.928336037767627,4.130380758902892
0.496,0.456,0.216,-0.068,-0.144,-0.02,4.682767637297438,4.9461606377503236,5.162408406892037,4.6707148472048665,3.499455955642543
0.748,0.656,0.508,0.0,-0.096,0.024,3.4067896005603946,1.7575099098892992,2.5892292624016795,2.67338574395865,5.1775954750204765
0.488,0.412,0.148,-0.032,-0.052,0.004,5.393247115441467,4.863819455902386,5.544090419646107,5.428082189428266,5.125095447070521
0.664,0.396,0.292,-0.044,-0.04,0.028,7.0466177904606315,3.4023458042378043,4.678722818613513,1.2729814043361292,5.578127200284622
0.468,0.444,0.232,-0.192,-0.064,0.0,6.554280583720248,4.744839709987429,3.6725061335631946,6.162363601102346,2.6859102733263573
0.488,0.484,0.284,0.016,-0.012,-0.044,5.973111844740242,5.203604007488457,5.4342379327979256,2.9252108916840287,4.697155052419219
0.52,0.296,0.144,0.012,-0.044,-0.064,2.8470765194977945,3.6165065094976256,9.759652494953475,2.696774498441365,7.700491374334826
0.556,0.36,0.18,-0.256,-0.144,0.088,5.705421038534829,3.6956697517970163,8.232244832814036,6.274113908589584,2.922287443270899
0.616,0.404,0.268,-0.008,-0.056,-0.032,6.060489923752261,5.195150562031168,5.638461690413534,0.3525592957493613,6.388291151381801
0.48,0.8,0.4,-0.216,0.144,-0.056,2.149470971393539,4.142246417284448,0.6443530779512816,5.367796842241165,4.870957847398299
0.356,0.444,0.152,0.008,-0.072,0.064,2.2732344300371805,5.978583442880906,7.32923487486015,5.6254461171251045,6.859506116720748
0.404,0.548,0.28,0.068,-0.176,-0.06,4.371296873093989,7.608660188820844,6.843667998386892,3.9708836213899783,1.5939393178516594
0.536,0.356,0.26,-0.008,-0.02,0.052,7.75737726312731,4.677265791394987,5.13535407269031,4.011157824903781,5.111025997519925
0.42,0.296,0.18,-0.008,-0.04,0.064,8.066613027512831,5.122164600456452,5.554531954622649,4.031055815816617,7.319488379743227
0.404,0.4,0.14,-0.084,-0.096,0.084,5.764703583196,6.148979445691645,7.201524611077309,6.199378410885572,5.749917321972148
0.648,0.672,0.432,-0.116,0.104,-0.028,4.0839653021849225,3.4771285570354618,0.5234134396586105,4.881463020248854,3.694415905208992
0.464,0.484,0.196,-0.208,-0.056,-0.048,6.045035956051141,3.983883289108938,4.448743537768857,7.856619137212807,2.6876836870554737
0.428,0.532,0.2,-0.076,-0.08,-0.012,4.756434282552515,4.404712965612355,2.9643773689571504,6.6466008778336985,6.464414552407136
0.484,0.508,0.192,0.008,-0.192,0.024,3.846368020356536,6.665906504528584,6.191240194973363,3.558661481443146,4.698262566399425
0.192,0.584,0.16,-0.028,-0.12,-0.052,4.03690052660438,9.907452851016487,4.091317699876866,7.788855279150138,3.427012418640035
0.52,0.596,0.396,-0.108,-0.76,0.116,-0.24161105248594783,4.402440468428992,7.597360523784339,3.4826166430005383,3.710770957814213
0.644,0.428,0.272,-0.14,0.008,-0.052,7.368526282918108,2.7264120726064425,3.3717159386716276,3.9684425039165365,4.620723571060585
0.408,0.48,0.208,-0.012,-0.172,0.096,4.706331161719346,7.740111835116988,7.428957676085746,3.650030626821665,2.1630646792978174
0.28,0.296,0.096,0.032,-0.004,0.012,5.1673334166867715,8.12663758358464,7.248031072733715,5.478119061250985,7.434053483269541
0.724,0.472,0.34,0.164,-0.08,-0.076,5.871319022354273,2.5490501064559945,4.343475616522622,-0.9210213994944771,5.757976114162622
0.408,0.312,0.184,-0.04,-0.004,0.036,5.618835546585789,4.463860565050791,7.288708430021591,6.624942443027822,7.508591716997966
0.424,0.316,0.092,0.048,-0.124,-0.076,6.5487438750037965,10.273872698938169,6.9846772707886435,1.5988605463546595,3.7180016204374216
0.388,0.8,0.348,-0.148,-0.068,-0.032,0.6177112237353972,5.781659406475391,2.5570053702941116,7.649996401009065,4.121468005472993
0.312,0.264,0.168,0.024,-0.028,0.036,6.666520383253949,7.865298398538266,6.324648497500721,5.8821849186681945,5.956946522992987
0.404,0.516,0.248,-0.06,-0.04,0.028,6.251251105212537,6.930423780514705,2.48791519294386,5.686857563669584,4.781133308661909
0.592,0.728,0.4,-0.032,0.112,0.048,3.5529028613126834,3.695696553001018,1.021720642099114,2.942870999340542,5.265106526000751
0.32,0.472,0.184,-0.024,-0.088,0.016,4.693722275343015,8.787896771135504,5.933478872054003,6.299814525833349,4.826302660512247
0.36,0.492,0.26,0.0,0.044,0.028,3.96677082029184,2.8872958395826385,1.9729776300785158,6.741940797625472,9.78840303422018
0.48,0.424,0.264,-0.108,-0.108,0.072,5.225762627073407,3.239761011305756,5.2606028658485435,5.005178791821261,6.958741495487484
0.464,0.368,0.168,0.028,-0.04,0.06,7.769780445443559,6.722357059538255,5.36200712828436,2.238855661261107,3.4121186245916473
0.2,0.336,0.096,0.008,-0.096,0.056,4.641114007144088,4.817227181718883,5.638766506992961,9.068589440706507,6.683701207831588
0.572,0.652,0.432,-0.012,-0.388,-0.008,0.33834299847849003,5.374103114093348,5.622944167333976,1.316058106378362,5.884408782851887
0.472,0.356,0.156,-0.12,-0.152,0.064,4.905622535343716,4.390256921175719,8.022498221937365,4.739644150820355,4.30426727537325
0.404,0.324,0.192,-0.092,-0.076,0.072,2.4419605718921016,6.021140857336727,8.223377840018529,4.807266404789779,7.0968029895321045
0.256,0.492,0.212,-0.092,-0.112,0.028,2.4058075695510195,7.498253185413754,5.03467526125022,6.896408247090892,7.908381848211253
0.436,0.46,0.224,-0.064,-0.168,0.088,4.355533710949513,6.944082473039881,6.16365548887844,4.969464031076523,4.590278276469495
0.472,0.316,0.164,-0.116,0.008,0.06,5.587147958913038,3.1659969050035706,5.608751356402816,5.898858170636254,6.333149645102247
0.688,0.396,0.308,-0.112,0.044,-0.028,6.487336501791036,2.8518546107704554,5.788155691575723,2.0683120448363908,5.767665364409661
0.412,0.544,0.276,-0.08,-0.092,0.132,3.7221861721455136,4.943086596442711,4.081332154049779,5.584134062754265,6.713484397121755
0.452,0.404,0.2,-0.172,0.044,0.04,7.239400200944071,3.188472625508254,2.5743681759108785,5.599621797016485,5.973516927675883
0.392,0.328,0.152,-0.008,0.056,-0.056,8.022566250336338,7.599101569682224,4.758428837845861,5.634153891428609,2.714800539477508
0.372,0.38,0.16,0.056,-0.076,0.036,5.566138685138558,6.687510585121999,6.707084162098815,5.075914192117944,4.747997822710098
0.42,0.52,0.18,-0.128,-0.012,-0.012,7.467289646270664,5.547276966932142,3.3673191894811314,5.758375858120504,1.6280805090523147
0.264,0.364,0.108,-0.068,0.02,-0.016,7.006401269342503,5.04214972379352,6.39388335205136,9.163919591703737,6.641050679475821
0.244,0.488,0.132,-0.08,-0.132,0.092,2.7482383468788654,5.693891809926589,6.602899619834566,7.589514375343194,7.0259768685576915
0.54,0.368,0.236,-0.144,-0.028,0.012,8.829358037789955,4.200600339208,4.56082524238173,5.949135175518647,3.1658660146236914
0.564,0.568,0.364,-0.172,0.06,0.016,4.791576875150493,2.9902650734588327,2.5515154846362664,5.088887679510551,3.9194428521694658
0.52,0.884,0.46,-0.14,0.264,-0.052,0.629140494298638,5.062478016153079,2.6743404667210755,5.937726172614069,1.9763293416196772
0.324,0.276,0.096,-0.08,-0.02,0.068,7.6183690552266015,8.16449163246342,7.088330437811872,6.871850527118335,5.365888907592821
0.536,0.504,0.328,0.024,0.02,0.044,5.904536220478573,4.296537305520319,2.485037809954574,4.133933792623955,5.551236605362573
0.488,0.304,0.152,-0.004,-0.088,0.084,6.497672524123095,6.011661734720614,8.234072212822916,5.380416908486486,3.830113141449842
0.404,0.64,0.268,0.0,0.04,-0.008,4.946534163853459,7.397852483382055,2.6855241942654278,7.243555378101625,-0.7437992101825639
0.46,0.348,0.232,-0.04,-0.076,0.02,5.342119934684578,4.974474389416966,5.800538563863372,5.370793800078704,6.454581907609421
0.512,0.352,0.264,-0.096,-0.02,-0.036,7.284306382001251,4.417194542267867,5.55849106819982,4.770585931006035,6.044719136213635
0.364,0.252,0.128,0.08,0.044,0.068,6.778293275470009,6.422796517752882,6.0021628627038215,3.218261995792891,8.87025946256238
0.384,0.496,0.12,-0.024,-0.096,0.0,4.916970555889392,7.834759997123186,4.0091091525036315,4.11477853543953,3.2843161963866043
0.272,0.82,0.236,0.0,-0.392,0.032,0.25505899163156354,11.655573293309725,4.2997759015487835,5.03603092582914,3.475894655842068
0.444,0.648,0.244,0.032,-0.26,-0.076,2.513174614010422,6.56459295736983,5.742510402240679,0.9678977403023286,0.555489944301212
0.308,0.556,0.168,0.008,-0.352,-0.08,2.4928120974811057,9.18512894488786,6.620386157508684,3.2507033138966666,4.820193262213149
0.556,0.276,0.184,-0.168,-0.02,0.02,7.20544147905472,5.060759141829185,10.471485467605419,5.891387661737355,0.9677075248748874
0.464,0.456,0.272,-0.088,-0.136,-0.008,5.0274053043337705,4.519288963260662,5.909833472931928,5.4684162148940505,6.013135460334514
