0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.17,0.36,0.034,-0.538,0.136,-0.054,-0.298,-0.002,-0.012,0.216,-0.034,-0.018,0.262,0.01,0.088,-0.122,-0.038,-0.052,-0.12,0.004,0.052,0.024,0.006,0.038,0.046,-0.04,-0.01,4.090884932499328,1.4987136192283093,2.7049436742947948,7.719097126705703,0.0
1.0,1.0,1.0,0.432,0.756,0.304,0.172,0.35,0.086,-0.032,-0.04,-0.06,-0.002,-0.27,-0.032,-0.024,-0.366,0.058,0.01,-0.39,0.04,0.002,-0.282,-0.04,-0.074,-0.186,0.048,-0.062,0.002,-0.016,0.8579860459934168,3.9836066045362957,3.003090509580548,3.320931090118286,0.0
1.0,1.0,1.0,0.364,0.39,0.122,-0.1,0.074,-0.026,-0.286,-0.024,0.03,-0.138,-0.052,0.002,0.022,-0.04,-0.022,0.066,-0.012,-0.058,0.04,-0.048,-0.004,0.044,-0.036,0.036,-0.036,-0.032,-0.02,4.589030618844184,2.504574048020679,3.332861473714071,5.646367545364214,0.0
1.0,1.0,1.0,0.454,0.74,0.338,-0.126,0.068,0.002,-0.472,-0.47,0.206,-0.382,-0.734,0.276,-0.072,-0.688,0.024,0.168,-0.376,-0.048,0.176,0.212,0.02,0.086,0.546,0.044,-0.018,0.586,-0.036,0.3187218330091868,1.2361579502372257,4.053490457675301,5.097303005347895,0.0
1.0,1.0,1.0,0.252,0.46,0.088,-0.888,-0.642,0.586,-0.698,-0.976,0.674,0.548,-0.156,-0.076,0.964,0.822,0.79,0.002,0.886,0.016,-0.968,-0.034,0.026,-0.46,-0.924,0.432,0.73,-0.736,-0.554,-0.2747454810958745,-1.8868475344053506,6.460086290201483,7.529677431136824,0.0
1.0,1.0,1.0,0.458,0.12,0.05,-0.672,-0.972,0.66,-0.97,-0.416,0.406,-0.236,0.87,-0.198,0.82,0.616,0.492,0.902,-0.74,-0.682,0.012,-0.796,0.024,-0.902,0.578,-0.528,-0.796,0.894,-0.706,-0.665783899840227,-1.5546164925572934,8.292507397098838,6.425806368006354,0.0
1.0,1.0,1.0,0.058,0.36,0.022,-0.194,-0.092,0.026,-0.068,-0.212,0.02,-0.044,-0.088,-0.036,0.022,0.042,0.04,0.046,0.042,0.016,0.022,0.006,0.016,0.024,-0.024,0.04,-0.016,0.014,0.006,3.231030047581691,4.682266241226962,5.059926810616721,8.26610291847302,0.0
1.0,1.0,1.0,0.882,0.352,0.314,0.584,-0.03,-0.006,0.114,-0.078,-0.036,-0.344,-0.064,0.096,-0.748,0.008,0.02,-0.964,-0.056,0.056,-0.98,0.032,-0.036,-0.77,-0.016,0.006,-0.326,0.032,0.014,4.321978244705019,-1.7603728468646072,4.371424904305932,2.7624178099608363,0.0
1.0,1.0,1.0,0.504,0.494,0.262,-0.26,-0.472,0.132,-0.608,-0.986,0.602,-0.258,-0.6,0.146,0.162,0.386,0.048,0.378,0.962,0.348,0.2,0.636,0.104,-0.034,-0.406,0.028,-0.178,-0.964,0.178,0.02243887991582838,1.020824399232173,5.882313235209868,5.829083533013202,0.0
1.0,1.0,1.0,0.422,0.754,0.308,-0.008,0.424,-0.012,-0.068,0.208,-0.064,-0.046,0.0,0.042,-0.028,-0.092,0.04,-0.01,-0.172,0.022,0.056,-0.144,-0.008,-0.02,-0.154,-0.002,0.0,-0.092,0.004,1.3767400621056387,3.8660709859240736,2.309578355074608,4.403790687604285,0.0
1.0,1.0,1.0,0.278,0.278,0.124,-0.106,-0.332,0.03,-0.15,-0.268,0.034,-0.046,-0.048,0.002,0.034,0.144,-0.05,-0.026,0.02,-0.05,-0.012,0.002,-0.042,0.018,-0.022,0.02,-0.014,-0.002,0.012,2.393643522457728,5.129270159154679,6.636934939435681,5.996291814613861,0.0
1.0,1.0,1.0,0.544,0.614,0.346,0.148,-0.142,0.038,-0.046,-0.9,0.058,-0.076,-0.926,0.07,-0.122,-0.258,0.008,-0.086,0.538,-0.024,-0.072,0.998,-0.074,0.028,0.706,0.038,-0.032,-0.088,0.004,-1.3942443691841984,2.8214706438335333,5.038884342848436,3.1585453352730277,0.0
