0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.462,0.122,0.052,0.094,-0.012,0.034,-0.13,-0.04,0.03,-0.072,0.026,-0.034,0.004,0.0,0.04,-0.02,-0.002,-0.03,0.006,0.014,0.032,-0.054,-0.02,0.006,0.016,-0.02,0.008,-0.084,-0.002,-0.01,8.054497992854824,2.8561525042548634,5.210148827140175,2.56383693314594,4.239046223816048
1.0,1.0,1.0,0.286,0.15,0.096,-0.044,0.032,0.0,-0.028,0.014,-0.03,0.026,0.056,0.026,-0.05,-0.008,0.002,-0.068,-0.016,-0.02,-0.002,0.026,-0.032,0.016,-0.028,-0.004,-0.044,0.018,0.062,-0.036,-0.006,0.026,7.812660373483348,3.842425666466962,3.9358030983358665,3.261916336885691,5.8495216583166
1.0,1.0,1.0,-0.088,-0.184,0.08,-0.104,-0.174,0.246,-0.062,-0.232,0.098,-0.08,-0.288,0.04,0.082,0.584,0.07,-0.042,-0.04,0.014,-0.026,0.098,0.012,-0.02,-0.238,-0.002,0.028,-0.242,0.014,0.028,0.242,0.006,0.5670539231286975,3.1600584311782822,7.271969841733066,7.329740123115251,8.984191518958788
1.0,1.0,1.0,0.298,0.084,0.03,-0.026,-0.036,-0.022,-0.018,0.0,0.042,0.046,0.022,-0.036,0.0,0.004,-0.032,-0.04,-0.032,-0.004,0.01,-0.004,0.01,0.022,-0.006,-0.036,-0.012,-0.024,-0.028,-0.034,-0.03,0.06,5.818554621290804,5.9319134169648,5.582563952831139,1.4323000392003116,6.100534493839299
1.0,1.0,1.0,0.24,0.188,0.108,0.014,-0.022,0.016,0.074,0.016,0.022,0.1,-0.01,0.014,0.012,-0.056,-0.06,-0.044,-0.02,-0.028,-0.078,-0.004,-0.058,0.004,-0.024,0.064,-0.004,-0.042,0.014,0.008,-0.028,0.024,6.445233592614235,3.559820266005429,2.063777377071162,2.4451660287694614,7.752637747105322
1.0,1.0,1.0,-0.19,0.002,-0.004,-0.06,-0.11,-0.054,-0.004,0.002,0.042,0.012,-0.02,-0.032,0.032,-0.018,0.014,-0.01,0.036,-0.042,0.042,0.02,-0.038,-0.026,-0.032,-0.046,-0.024,0.002,0.038,-0.006,-0.002,0.008,5.109249175595421,5.789736692220625,5.996624166871416,9.780209247490692,6.8365288849081365
1.0,1.0,1.0,-0.156,0.538,-0.122,-0.162,0.18,-0.034,0.038,0.088,0.038,0.034,-0.022,-0.012,-0.04,-0.024,-0.008,-0.01,0.044,0.01,0.01,0.03,0.004,0.084,0.06,-0.016,-0.01,-0.062,0.032,-0.004,0.04,0.028,3.27701377462651,3.9379700501887704,1.2339902292373024,10.698440059274843,3.09625293020257
1.0,1.0,1.0,0.106,0.148,0.054,-0.058,-0.04,0.018,0.044,0.018,0.01,0.062,-0.066,0.008,-0.048,0.042,0.014,-0.026,0.024,-0.01,-0.012,-0.012,0.016,-0.008,0.006,0.01,0.062,-0.038,-0.044,-0.008,0.018,0.018,6.006094431523894,6.0942430166950645,3.770613719301228,4.571261426060811,8.16568043905331
1.0,1.0,1.0,0.272,0.138,0.01,-0.088,-0.126,0.014,-0.056,-0.06,0.02,0.004,-0.028,-0.056,-0.042,0.022,-0.08,-0.006,-0.016,-0.014,-0.036,-0.054,0.018,0.002,-0.016,-0.002,0.032,0.042,0.07,-0.016,-0.036,-0.008,4.991157736897773,4.600711765273056,6.478826046309956,4.6504827511649935,3.229770856347632
1.0,1.0,1.0,0.05,0.03,-0.036,-0.386,-0.198,0.12,-0.064,-0.016,-0.088,0.05,-0.016,0.05,-0.024,-0.014,0.038,0.054,-0.044,0.01,0.03,0.026,0.0,-0.074,-0.004,-0.042,-0.036,0.03,0.014,-0.028,-0.012,-0.016,4.394370380799681,2.284848927307359,6.96597896599131,6.860349195357848,4.505940031504542
1.0,1.0,1.0,0.432,0.082,-0.006,-0.162,-0.052,0.006,-0.272,-0.004,0.056,-0.148,-0.018,0.026,0.002,-0.008,0.022,0.074,-0.04,0.014,0.052,-0.018,-0.038,0.04,0.02,-0.004,0.01,-0.006,-0.016,-0.004,0.018,0.006,7.065735426223566,1.9541663782284657,5.229285166881943,4.81163280895803,2.3156857216330438
1.0,1.0,1.0,0.582,0.222,0.12,-0.024,-0.17,-0.006,-0.334,-0.056,0.106,-0.256,-0.058,-0.026,-0.106,0.028,-0.046,-0.042,0.026,-0.028,-0.09,-0.006,-0.02,-0.12,0.016,0.056,-0.106,-0.026,0.02,0.066,0.012,0.062,3.9817671626719964,0.9549053303133963,5.538935018405349,3.5121849177688063,3.2825909991338973
1.0,1.0,1.0,0.088,0.24,0.02,-0.11,-0.02,0.046,-0.036,-0.02,0.064,0.014,-0.006,-0.048,0.052,0.022,-0.01,0.066,0.012,-0.034,0.044,0.036,0.072,0.026,0.006,0.04,0.034,-0.004,0.014,-0.058,0.048,-0.066,6.1997320296572935,5.200845213459158,4.018135121744566,7.376243080814806,2.683870398634677
1.0,1.0,1.0,0.142,0.088,0.014,-0.07,0.0,0.022,0.002,-0.002,0.028,-0.07,-0.044,-0.018,0.018,-0.04,0.014,-0.01,0.024,0.022,-0.014,-0.07,-0.016,-0.03,0.002,0.016,-0.034,-0.014,0.032,-0.018,0.032,0.066,8.730306815879423,6.808743950555143,4.061180147126113,4.290353171975333,4.9891871566699955
1.0,1.0,1.0,-0.08,0.104,-0.02,-0.126,0.004,0.082,0.032,-0.006,-0.026,-0.06,0.042,-0.014,0.034,0.004,0.034,0.038,0.02,0.046,-0.032,-0.016,-0.024,-0.002,0.03,0.032,0.02,-0.016,-0.016,-0.022,-0.018,-0.048,7.854140808676712,5.045374334853483,4.12286466602079,8.222368238778856,6.328753176182471
1.0,1.0,1.0,0.15,0.418,0.088,-0.012,0.064,-0.012,0.008,-0.06,0.04,0.028,-0.072,0.02,0.04,-0.014,-0.014,0.016,-0.03,-0.014,-0.03,0.036,0.042,-0.046,0.046,0.008,0.002,-0.038,-0.04,-0.01,0.054,0.008,3.9862899761737545,7.5362378563166,2.6611772980248243,4.85215476488175,2.6254995574424487
1.0,1.0,1.0,0.41,0.008,0.01,-0.048,-0.074,0.042,-0.158,-0.026,-0.04,-0.084,0.026,0.046,0.014,-0.022,0.024,-0.008,0.02,0.016,0.002,0.004,0.018,0.006,0.012,-0.01,-0.008,0.016,-0.028,-0.056,-0.014,-0.018,7.512853076556485,3.1903715132279657,8.044769637145013,4.092741003385582,2.7005679483301885
1.0,1.0,1.0,-0.002,-0.016,0.01,-0.122,-0.14,0.01,0.026,-0.048,-0.002,0.008,0.05,0.006,0.024,-0.012,0.02,-0.028,-0.038,0.01,-0.004,-0.026,-0.03,0.036,0.004,0.008,0.004,0.044,-0.02,0.02,0.0,-0.004,5.136058087782815,5.136592210716263,8.397822255007503,7.705977236095343,4.303132693655705
1.0,1.0,1.0,0.432,0.106,0.058,-0.07,-0.02,-0.022,-0.166,0.008,0.022,-0.086,0.046,0.072,0.022,0.034,0.044,0.016,-0.01,-0.002,-0.064,0.004,-0.012,-0.114,0.034,-0.004,0.002,0.004,-0.022,-0.004,0.048,-0.048,7.6566043853373635,2.3422515228337484,7.5262390649636295,3.4323079102708807,4.065846156283112
1.0,1.0,1.0,0.12,0.538,0.086,-0.24,0.2,-0.036,-0.056,0.032,0.004,0.028,0.028,0.036,0.054,0.018,0.02,-0.004,-0.022,0.014,-0.044,0.02,0.008,0.01,0.028,0.034,0.052,0.036,0.016,-0.048,0.016,-0.012,3.3575012247356817,5.230753725913502,0.6381994539954521,7.100933059751613,3.340807596453281
1.0,1.0,1.0,0.116,0.848,0.084,-0.296,0.494,-0.234,-0.106,0.146,-0.048,0.048,-0.08,0.024,0.032,-0.008,-0.016,-0.01,0.296,0.058,0.05,0.548,0.054,0.04,0.696,0.012,0.016,0.46,0.016,0.02,-0.046,0.01,-0.2147767667551257,3.094828391433929,1.0008808843348107,6.597196149750988,3.984946174886316
1.0,1.0,1.0,0.35,0.474,0.164,-0.016,0.166,-0.022,-0.162,0.11,-0.012,-0.02,0.062,-0.022,0.02,0.022,0.058,-0.016,0.042,-0.006,-0.028,0.04,-0.024,-0.02,-0.016,-0.016,0.01,-0.004,0.018,0.0,-0.01,-0.002,4.446459424935495,4.068177702351236,1.007036893771534,4.518814334649143,2.199071508439613
1.0,1.0,1.0,-0.224,0.04,-0.008,-0.634,-0.074,0.112,0.394,-0.05,-0.008,0.042,0.002,-0.024,0.252,0.024,-0.044,-0.046,-0.062,0.008,-0.804,-0.04,0.028,0.472,0.024,0.028,0.692,0.008,-0.012,-0.762,0.018,0.0,7.305816808727121,-1.6756111073963345,5.282633948086628,9.337340622056804,4.6389266844778385
1.0,1.0,1.0,0.152,0.194,0.042,-0.252,-0.116,0.052,-0.11,-0.056,0.054,0.034,0.028,-0.006,-0.062,0.018,-0.02,-0.044,0.022,0.006,0.036,-0.042,-0.002,-0.004,-0.02,-0.036,-0.03,0.016,-0.054,-0.002,-0.044,-0.014,4.799137209837816,2.7320017375327477,4.808073395180965,6.120100371986551,4.505600805203565
1.0,1.0,1.0,0.058,0.104,-0.006,0.006,-0.12,-0.002,0.034,0.016,0.022,-0.038,0.016,-0.026,-0.024,0.01,0.006,0.02,0.024,0.02,0.008,0.018,0.002,-0.014,-0.066,-0.036,-0.016,0.026,0.002,-0.042,0.01,0.076,6.952267213310443,8.291717007524703,5.3738890354495785,3.6960775644072266,7.18642112228126
1.0,1.0,1.0,0.126,0.24,0.03,0.018,-0.046,0.04,0.008,0.02,-0.036,-0.01,-0.004,0.062,0.014,0.012,-0.058,0.016,0.03,0.01,-0.04,0.032,0.04,-0.01,-0.022,-0.044,-0.08,0.008,-0.024,-0.008,-0.002,-0.018,6.391408819664521,9.489815016942469,1.3653284072552285,2.8402618410221883,6.658869491863325
1.0,1.0,1.0,-0.026,0.0,0.058,-0.188,-0.13,0.078,-0.026,0.024,-0.022,-0.056,0.008,0.024,0.064,-0.046,0.018,0.034,0.012,0.002,-0.008,-0.002,-0.006,-0.032,-0.026,0.038,-0.024,0.01,0.054,0.006,0.006,-0.056,5.327074814175752,3.6796520640626698,7.7334640493874005,7.913851917686641,5.71605409954106
1.0,1.0,1.0,0.104,0.146,-0.01,-0.088,0.02,0.052,-0.068,-0.052,0.016,0.006,-0.01,0.04,-0.016,0.006,0.018,-0.036,0.008,-0.028,0.018,0.012,0.01,0.004,-0.002,-0.038,-0.036,0.068,-0.016,-0.048,-0.082,0.01,8.893306503987095,6.1059701764282615,4.301723263042325,6.511307511550348,3.1225284620067355
1.0,1.0,1.0,0.292,0.124,0.064,0.016,0.014,0.002,-0.03,-0.028,0.022,0.014,0.024,-0.034,-0.036,-0.002,-0.002,0.01,0.068,0.006,0.0,-0.03,0.006,-0.052,-0.03,0.066,0.014,0.0,0.006,0.038,0.042,-0.004,7.402772306769151,5.13776743722842,3.944133353722105,3.315018021407054,3.4848524101578224
1.0,1.0,1.0,0.0,0.258,-0.102,-0.054,-0.19,0.068,0.024,-0.096,0.008,-0.054,0.024,-0.006,-0.028,-0.002,-0.006,0.034,-0.092,-0.014,0.024,0.012,0.004,-0.028,0.056,0.02,0.0,0.024,-0.004,0.002,-0.042,0.036,3.178378972136473,7.72880873595781,4.38263693212429,8.325772047495711,5.066302944180409
1.0,1.0,1.0,0.17,0.204,0.066,-0.022,0.064,0.062,0.03,-0.012,-0.026,0.012,0.016,0.032,0.06,0.038,0.022,-0.022,-0.034,-0.016,-0.058,-0.022,-0.028,-0.012,-0.022,0.03,-0.036,0.022,-0.07,-0.07,0.022,0.024,6.455071270045995,5.4057667440463,1.8296471596955852,2.7637038282251205,7.940196277260306
1.0,1.0,1.0,-0.014,0.198,-0.048,-0.096,-0.016,0.052,0.014,-0.032,0.014,0.056,-0.008,0.064,0.014,-0.012,-0.002,-0.04,0.012,0.016,-0.026,-0.002,-0.068,-0.002,-0.012,0.022,-0.05,0.016,-0.038,0.012,-0.002,0.002,7.000047044648545,7.919857375406293,1.9592584599737366,7.996034913049696,4.15440867555857
1.0,1.0,1.0,0.116,0.022,-0.014,0.004,-0.06,-0.028,-0.024,0.01,0.026,-0.046,-0.038,0.02,-0.022,-0.002,-0.016,0.074,-0.002,-0.024,0.012,0.012,-0.028,0.024,-0.002,0.01,0.088,-0.002,0.058,0.014,-0.034,0.024,7.628623547133859,7.784241172356483,7.043963562219915,3.8874828056277084,7.338957466582206
1.0,1.0,1.0,0.238,0.012,0.03,-0.148,-0.12,0.06,-0.024,0.02,-0.02,0.028,0.07,0.002,0.03,0.026,0.024,-0.012,-0.024,-0.004,0.022,0.04,-0.05,-0.026,0.046,0.064,-0.032,0.024,0.052,-0.024,-0.074,0.002,5.109772487745527,4.397281412944206,7.6273561393608755,4.437872018901288,4.747428433888442
1.0,1.0,1.0,0.062,0.122,0.0,-0.102,-0.012,-0.01,-0.012,-0.056,0.032,0.06,-0.052,0.024,0.028,0.04,0.0,-0.006,-0.02,0.002,0.0,0.02,-0.04,-0.026,0.01,-0.092,-0.012,0.006,-0.018,-0.014,-0.016,-0.034,5.874586856722707,8.054325696617251,4.438380029456445,6.746695558112408,5.4972194701945565
1.0,1.0,1.0,0.076,-0.056,-0.016,-0.098,-0.084,0.126,0.058,0.026,0.012,-0.08,0.018,0.042,-0.016,-0.006,0.01,0.01,0.014,-0.04,0.026,-0.008,-0.002,0.054,-0.008,0.002,0.04,0.002,0.05,0.024,-0.004,-0.068,5.0016087677521135,3.1486697916854007,7.287331978730798,5.477732333083958,7.978037043240998
1.0,1.0,1.0,0.148,0.396,0.044,-0.038,0.092,0.022,0.022,-0.02,-0.042,-0.054,-0.054,0.052,0.08,-0.046,-0.022,-0.004,-0.048,0.028,-0.052,-0.036,-0.02,0.008,-0.02,-0.016,-0.04,0.008,-0.012,-0.006,0.032,0.034,4.529178689067773,7.622047810332457,2.6544789313124992,5.477720054972584,2.6262638737035675
1.0,1.0,1.0,0.114,0.2,0.018,-0.16,-0.222,0.038,-0.05,-0.046,0.048,0.02,-0.05,0.026,-0.056,0.0,0.02,-0.008,0.042,-0.01,-0.03,-0.01,-0.044,-0.018,-0.05,-0.024,-0.024,-0.038,0.026,0.004,-0.018,0.022,3.2399368041119043,5.216065264352294,5.644941804568454,5.479930702093909,4.00718013522436
1.0,1.0,1.0,0.19,0.128,0.046,-0.032,-0.094,0.014,0.05,0.022,-0.004,-0.028,-0.092,-0.008,0.016,0.012,0.02,0.016,0.002,-0.01,0.068,0.012,0.024,-0.022,-0.03,-0.004,-0.006,0.002,0.024,-0.024,0.004,0.044,5.632146615142395,6.2351695736833435,4.780177925596259,2.4957795008941988,6.770962734077643
1.0,1.0,1.0,-0.05,-0.06,-0.002,-0.034,-0.02,0.058,-0.054,-0.012,0.05,-0.052,-0.058,0.022,0.048,0.04,-0.012,0.01,0.034,0.008,-0.004,0.006,-0.006,0.008,-0.036,0.028,-0.038,-0.014,-0.036,-0.006,0.002,-0.04,6.61831804345475,4.110838090822745,6.139245975529447,6.604525353799278,9.328014228197897
1.0,1.0,1.0,0.064,0.15,0.002,-0.066,-0.056,0.038,-0.054,-0.014,0.056,-0.042,-0.048,0.07,0.032,0.014,0.026,-0.02,0.018,0.002,-0.054,-0.038,0.032,0.04,0.0,0.004,-0.094,-0.012,-0.026,0.01,0.058,-0.016,7.894977222086729,7.37002433849864,4.4718440905305465,5.63007279581289,4.070038822047945
1.0,1.0,1.0,0.33,0.28,0.142,-0.044,-0.048,-0.016,-0.078,-0.054,-0.008,-0.002,0.034,0.028,-0.032,0.004,0.032,-0.07,0.026,0.012,-0.026,-0.004,0.002,0.008,0.018,-0.054,0.016,-0.016,0.036,-0.042,-0.038,0.02,4.408400110609618,3.479332122543667,2.5815006737749253,2.9023815533579724,4.900844166783606
1.0,1.0,1.0,-0.052,0.01,-0.022,-0.102,-0.016,0.046,-0.03,0.018,0.004,-0.04,-0.036,-0.036,-0.004,0.004,0.044,0.028,0.004,0.008,-0.016,0.024,0.008,0.002,-0.02,0.026,0.024,0.024,0.04,-0.018,0.028,-0.014,6.395783672877026,5.483581002389,5.952140539603845,8.337334500184792,6.2412086811403
1.0,1.0,1.0,0.136,0.11,0.022,-0.118,-0.032,-0.022,-0.028,0.002,0.006,-0.026,0.022,-0.032,-0.03,0.004,0.03,0.014,0.008,-0.01,0.018,0.0,0.022,0.014,-0.006,0.016,-0.044,0.016,0.008,-0.006,0.012,-0.05,8.0783939726713,4.233140065186971,3.5401852757516066,5.6330940706766786,5.489231235106521
1.0,1.0,1.0,0.172,0.178,0.07,0.03,-0.152,0.014,-0.048,-0.098,-0.054,0.03,-0.018,0.004,0.034,0.036,-0.038,-0.056,0.03,-0.05,-0.018,-0.036,-0.002,-0.02,-0.038,0.002,0.038,0.058,0.02,-0.03,-0.008,-0.03,3.842339109654631,7.3169055222694706,5.47539109110617,3.7244001667169946,4.45336094001469
1.0,1.0,1.0,0.28,0.144,0.036,-0.08,-0.074,-0.018,-0.1,0.018,0.01,0.01,0.026,0.08,-0.04,-0.012,0.004,0.01,0.018,0.024,-0.05,0.012,-0.038,0.026,-0.026,0.016,-0.014,0.018,0.064,0.04,-0.002,0.014,6.154381371580227,4.484421303729046,5.999661574920411,5.142479109685825,2.886904466783618
1.0,1.0,1.0,0.164,0.434,0.082,-0.114,0.032,0.018,-0.04,-0.114,0.002,-0.068,-0.12,0.028,0.014,-0.05,0.012,0.0,0.028,0.02,-0.008,0.134,0.01,-0.07,0.054,0.072,0.01,-0.03,-0.016,0.02,-0.002,-0.086,3.335740842877371,5.235772284084165,4.0735025218868195,6.915823128908931,1.2689527164709893
1.0,1.0,1.0,0.15,-0.018,0.012,-0.544,-0.724,0.452,-0.196,0.024,-0.004,0.248,0.444,0.228,0.13,0.018,0.012,-0.026,-0.18,0.03,0.018,0.028,-0.034,-0.074,0.0,0.058,-0.06,-0.036,-0.024,-0.048,0.142,-0.066,0.8239539415343371,1.5698358486286086,8.73021356508858,7.650132055629374,2.534999797628253
1.0,1.0,1.0,0.178,0.272,0.11,-0.036,0.038,-0.014,-0.104,-0.01,0.026,-0.018,-0.048,0.042,0.026,0.01,-0.044,0.028,-0.002,-0.018,0.038,-0.018,-0.032,-0.03,0.02,-0.006,0.02,-0.016,0.036,-0.038,0.02,0.014,6.112901374337573,6.647665007054305,1.3923127664912887,4.379639029594707,3.9609013967469466
1.0,1.0,1.0,0.064,0.19,0.042,-0.09,-0.078,-0.068,-0.024,0.006,0.014,-0.014,-0.024,-0.006,-0.028,-0.014,-0.01,-0.056,0.01,-0.022,-0.038,-0.04,0.038,0.022,0.06,-0.026,-0.024,0.048,0.004,0.084,-0.058,0.01,5.65779702599878,7.968733872397548,3.347570918469465,5.896004768275669,5.348158022353272
1.0,1.0,1.0,0.302,0.24,0.078,-0.022,0.02,-0.002,-0.036,0.058,-0.018,0.014,-0.016,-0.042,-0.046,-0.006,-0.02,-0.002,-0.032,0.034,0.018,-0.028,-0.022,0.006,0.01,-0.064,0.012,0.03,0.042,-0.004,-0.006,-0.002,7.222320005712536,4.626427118622418,0.6203413520964611,2.909629954766401,5.626712079800374
1.0,1.0,1.0,0.04,0.142,-0.006,-0.056,-0.494,0.082,0.048,-0.048,-0.016,0.032,0.03,0.058,0.018,-0.092,-0.062,0.064,0.2,-0.012,-0.036,0.202,0.026,-0.012,-0.132,0.024,0.014,-0.21,-0.056,-0.01,0.066,0.012,1.008584826312616,6.6586744854130036,6.711590192945254,6.571252969785583,5.047566494974737
1.0,1.0,1.0,0.272,0.18,0.044,-0.082,-0.108,-0.002,-0.016,-0.014,-0.022,0.008,0.006,-0.03,-0.028,0.022,0.002,-0.012,-0.074,-0.03,-0.014,-0.012,0.058,0.014,-0.016,-0.038,0.016,-0.018,0.01,-0.032,0.006,0.01,5.546561703116101,3.614600590718829,4.20016450368542,3.75464912880466,5.859092130458741
1.0,1.0,1.0,0.01,0.404,-0.022,-0.132,0.046,-0.022,0.032,0.008,0.02,-0.014,-0.026,0.044,0.102,-0.01,0.004,0.03,-0.002,0.032,-0.024,-0.006,0.01,0.018,0.036,-0.038,-0.02,-0.01,-0.046,-0.054,0.026,0.024,4.036907361061866,5.193000941647755,1.7929710849181029,7.841246748011676,4.982984634085546
1.0,1.0,1.0,0.144,0.072,0.036,-0.06,-0.148,0.088,-0.012,0.014,-0.006,-0.016,-0.012,0.02,-0.006,0.012,-0.022,-0.016,0.06,0.012,0.008,-0.056,-0.008,-0.02,-0.006,-0.058,0.036,-0.042,-0.03,-0.012,-0.02,0.044,4.073639524564881,7.3811711704326175,5.964190792309084,4.298731175806478,6.231556228617403
1.0,1.0,1.0,0.198,-0.158,-0.068,-0.12,-0.158,0.058,-0.028,0.024,0.008,0.006,-0.004,0.026,-0.008,-0.014,0.002,0.066,-0.018,-0.028,0.006,-0.028,-0.03,-0.04,0.0,0.028,-0.012,0.014,0.038,-0.02,-0.098,0.006,4.860525170996846,5.491157160514313,9.869093286412179,4.683405393745632,5.525910868377673
