0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.202,0.226,0.036,-0.172,0.02,-0.032,-0.09,-0.066,-0.012,0.058,0.036,0.042,0.0,-0.048,0.008,0.02,0.046,-0.002,-0.016,0.054,-0.006,-0.024,-0.086,0.022,-0.056,0.014,-0.118,0.008,0.076,-0.004,5.304729783739994,4.653816295627057,4.198867606574249,6.149466398953024,2.6574410033495517
1.0,1.0,1.0,0.08,-0.026,0.002,-0.188,-0.462,0.442,-0.002,-0.03,0.048,-0.038,-0.524,0.118,-0.15,-0.006,-0.016,0.026,0.998,0.028,0.062,-0.05,-0.016,0.054,-0.47,-0.032,-0.032,0.012,-0.02,-0.018,-0.492,0.014,-2.3011435293456435,2.4605370373397486,6.710722787358122,5.2678217678486146,6.658474741262015
1.0,1.0,1.0,0.032,-0.048,-0.012,-0.042,-0.064,0.046,-0.044,-0.046,-0.002,0.012,-0.098,0.086,-0.042,0.008,0.034,-0.038,0.072,-0.046,-0.004,0.038,-0.022,-0.016,-0.008,-0.02,-0.054,-0.02,-0.014,-0.006,0.038,-0.008,3.5122256554698046,4.875957575135459,6.019831330698648,5.487359356683996,7.970409756302866
1.0,1.0,1.0,0.276,0.174,0.11,0.022,-0.076,0.126,0.058,0.192,0.09,0.056,-0.242,-0.03,0.01,-0.486,0.004,-0.034,-0.056,0.042,-0.016,-0.032,-0.036,0.014,-0.194,-0.016,0.01,0.232,-0.014,-0.018,0.166,-0.044,0.8733851595488238,3.3299764323179417,3.8728020973908404,2.0327490314843772,8.813752562128483
1.0,1.0,1.0,0.23,0.232,0.034,-0.164,-0.146,0.006,-0.096,-0.096,0.044,0.0,-0.028,-0.02,0.022,-0.028,-0.058,-0.058,-0.026,-0.024,0.048,0.0,-0.012,0.006,-0.01,-0.024,0.002,0.018,-0.012,-0.002,0.008,-0.014,3.947987209367645,4.091058672046087,5.186613241776528,5.521202202916308,4.481113325174739
1.0,1.0,1.0,0.26,0.304,0.092,-0.76,0.002,0.006,-0.67,-0.05,0.028,0.352,-0.106,-0.054,0.65,0.038,-0.012,0.05,-0.022,-0.008,-0.356,-0.01,0.09,-0.148,0.012,-0.004,0.028,0.036,0.064,-0.096,0.002,-0.022,5.275903231683646,-1.010792933632918,3.8766102669278335,7.065090722372311,2.128727391704971
1.0,1.0,1.0,0.536,0.43,0.282,0.004,-0.256,0.008,-0.14,-0.278,0.314,0.014,0.01,0.22,0.07,-0.074,-0.116,-0.044,-0.34,-0.008,-0.228,-0.326,0.094,-0.222,0.062,0.0,-0.09,0.208,-0.034,0.036,0.104,0.072,0.8043821563609432,1.2585275189031977,3.8047146408549235,2.64063123137805,5.1189287434474995
1.0,1.0,1.0,0.16,0.014,0.062,-0.386,-0.23,0.28,-0.096,0.018,-0.006,-0.02,-0.04,0.032,-0.172,-0.002,0.018,0.018,0.044,-0.006,0.238,0.032,0.07,0.002,-0.084,-0.018,-0.046,-0.03,-0.004,-0.012,0.022,-0.042,2.7054281075185265,1.4076356003045567,6.677270043373181,5.829423498334447,5.5648993130393345
1.0,1.0,1.0,0.032,0.006,-0.042,-0.272,-0.162,0.19,-0.004,-0.004,0.044,-0.118,-0.056,0.002,-0.028,0.06,0.032,0.104,0.07,-0.014,0.032,-0.014,-0.034,-0.06,-0.022,-0.01,-0.018,0.028,-0.01,-0.028,-0.01,-0.002,4.210455366447551,2.3608260996538246,6.489032460112705,6.449061145760975,6.9958048572136
1.0,1.0,1.0,0.14,0.014,-0.058,-0.01,-0.082,0.056,-0.016,0.028,-0.032,0.002,-0.15,-0.004,-0.034,-0.024,-0.022,-0.018,-0.016,0.018,0.026,0.016,0.05,-0.052,-0.002,0.022,-0.046,-0.074,-0.016,0.046,-0.06,0.018,3.6450416585296077,5.453674311663429,6.1877776098404125,3.655306258788679,7.747158610457353
1.0,1.0,1.0,-0.232,0.394,-0.158,-0.282,-0.02,0.018,0.198,-0.098,-0.072,0.002,-0.032,-0.002,0.016,0.002,0.022,-0.036,-0.044,0.056,-0.042,0.012,-0.018,0.076,0.0,0.02,0.014,-0.008,-0.01,-0.006,-0.012,0.058,3.1196682516008485,2.095948321144231,3.2791989548815375,10.139856457411959,4.265379822854956
1.0,1.0,1.0,0.106,0.028,0.002,-0.046,-0.362,0.072,0.004,-0.022,0.046,-0.058,-0.104,-0.006,0.072,-0.082,-0.006,-0.004,0.162,0.042,-0.018,0.088,-0.002,0.004,-0.06,-0.036,0.052,-0.036,-0.032,-0.032,0.014,-0.018,1.8731605090338797,5.704841849310055,6.567436644802559,4.879951149878943,5.880449460141746
1.0,1.0,1.0,-0.026,0.456,-0.006,-0.218,0.084,-0.066,0.078,0.0,-0.042,-0.014,0.02,0.046,0.028,0.112,0.004,0.082,0.1,0.046,0.002,-0.036,-0.054,-0.054,-0.024,-0.018,-0.002,-0.066,-0.06,-0.032,0.02,-0.004,2.5255162746299566,3.201454359558149,0.7544116525912283,6.619861266544638,6.508513794877446
1.0,1.0,1.0,-0.114,0.418,-0.048,-0.408,-0.214,0.586,-0.038,0.172,-0.254,-0.622,0.08,-0.11,0.452,-0.652,-0.292,0.732,-0.632,-0.532,-0.364,0.008,0.044,0.018,-0.002,-0.452,-0.446,-0.292,0.438,-0.48,0.156,-0.116,0.2844949890327806,-0.6458065626911784,3.412026760343406,6.918489803680925,7.472861073979701
1.0,1.0,1.0,0.124,0.178,-0.006,-0.19,-0.154,0.088,0.022,-0.018,0.008,0.032,-0.042,0.026,-0.048,-0.006,-0.034,0.01,-0.056,-0.01,0.028,-0.028,-0.024,0.046,0.002,-0.012,0.02,0.002,0.026,-0.032,0.012,0.02,4.20170826980854,3.711664661394142,4.039232355306893,5.248457668831812,6.353523152378978
1.0,1.0,1.0,0.05,0.282,-0.008,-0.334,-0.152,0.094,-0.092,-0.134,0.058,0.108,-0.052,-0.048,0.022,-0.004,0.018,-0.044,-0.044,0.012,0.016,-0.004,0.028,-0.04,0.014,-0.046,-0.046,0.018,-0.032,-0.028,0.012,0.04,3.4372438707513306,2.530751216729231,5.396228494384858,7.503227060245955,3.3507088350279703
1.0,1.0,1.0,0.374,0.408,0.11,0.078,-0.48,-0.022,-0.046,-0.454,0.056,0.01,-0.014,-0.048,0.0,-0.186,-0.066,-0.018,-0.54,0.026,0.036,-0.014,0.03,-0.01,0.866,0.008,0.052,0.814,0.022,-0.062,-0.172,0.026,-0.28155324346838384,4.76025435962852,4.789173666763604,1.4215670201406048,4.676032003646875
1.0,1.0,1.0,0.276,0.152,0.1,0.02,-0.154,-0.038,-0.04,-0.076,0.012,0.012,0.006,0.01,-0.008,0.002,-0.022,0.014,0.016,-0.026,0.01,0.04,0.034,0.006,-0.026,-0.032,0.014,0.0,-0.042,0.046,-0.038,-0.032,3.7309791580746134,5.56493917221788,5.284608108653128,2.3957098564123136,4.181680333342591
1.0,1.0,1.0,0.184,0.056,0.036,-0.058,-0.252,0.11,0.038,-0.036,-0.042,0.024,-0.426,-0.014,0.06,0.078,0.006,0.002,0.332,0.026,-0.026,-0.03,0.056,0.036,0.046,-0.01,-0.034,-0.02,0.026,-0.028,-0.23,0.022,0.8793613931982884,5.195133703695196,6.250467536049161,2.3669802621402574,7.793407808633713
1.0,1.0,1.0,0.37,0.2,0.07,-0.35,-0.264,0.118,-0.33,-0.198,0.192,-0.068,0.046,-0.066,-0.038,-0.022,0.044,-0.13,0.002,-0.016,-0.008,0.002,0.01,0.204,0.092,0.016,0.212,0.012,-0.008,-0.064,0.0,-0.032,2.595566694442075,0.9803835594877968,5.266789646160374,4.9041094853807605,4.457543223522865
1.0,1.0,1.0,0.316,0.268,0.128,-0.01,-0.058,0.004,0.038,0.006,0.044,0.048,0.018,0.034,-0.018,-0.014,0.036,-0.002,-0.032,-0.07,-0.026,0.008,0.006,-0.006,-0.022,-0.012,0.014,0.026,-0.012,-0.018,0.018,0.0,3.4837303473944914,3.9715433922004566,3.666813582897707,1.7662680967731657,6.883274718667034
1.0,1.0,1.0,0.246,-0.036,0.022,-0.066,-0.006,0.108,0.4,0.03,-0.034,-0.17,-0.048,0.038,-0.47,-0.008,-0.026,-0.028,0.03,-0.09,-0.076,0.04,0.004,-0.27,0.006,-0.024,0.118,-0.006,0.036,0.182,-0.004,0.018,6.319852871822238,0.7634659781029471,5.220285860198662,3.334512747357544,9.336766771596594
